country,type,year,month,demand,source,should_plot
RO,industry,2019,7,1.1,calculated,True
RO,industry,2019,8,1.62,calculated,True
RO,industry,2019,9,1.77,calculated,True
RO,industry,2019,10,1.92,calculated,True
RO,industry,2019,11,1.18,calculated,True
RO,industry,2019,12,0.98,calculated,True
RO,industry,2020,1,1.79,calculated,True
RO,industry,2020,2,1.45,calculated,True
RO,industry,2020,3,1.15,calculated,True
RO,industry,2020,4,1.44,calculated,True
RO,industry,2020,5,1.66,calculated,True
RO,industry,2020,6,1.74,calculated,True
RO,industry,2020,7,1.87,calculated,True
RO,industry,2020,8,2.13,calculated,True
RO,industry,2020,9,2.16,calculated,True
RO,industry,2020,10,1.86,calculated,True
RO,industry,2020,11,1.89,calculated,True
RO,industry,2020,12,1.97,calculated,True
RO,industry,2021,1,1.45,calculated,True
RO,industry,2021,2,1.55,calculated,True
RO,industry,2021,3,1.68,calculated,True
RO,industry,2021,4,1.4,calculated,True
RO,industry,2021,5,1.27,calculated,True
RO,industry,2021,6,0.81,calculated,True
RO,industry,2021,7,0.96,calculated,True
RO,industry,2021,8,1.06,calculated,True
RO,industry,2021,9,1.13,calculated,True
RO,industry,2021,10,1.16,calculated,True
RO,industry,2021,11,1.03,calculated,True
RO,industry,2021,12,0.96,calculated,True
RO,industry,2022,1,0.58,calculated,True
RO,industry,2022,2,0.44,calculated,True
RO,industry,2022,3,0.48,calculated,True
RO,industry,2022,4,0.53,calculated,True
RO,industry,2022,5,0.89,calculated,True
RO,industry,2022,6,0.75,calculated,True
RO,industry,2022,7,0.35,calculated,True
RO,industry,2022,8,0.23,calculated,True
RO,industry,2022,9,0.46,calculated,True
RO,industry,2022,10,0.43,calculated,True
RO,industry,2022,11,0.39,calculated,True
RO,industry,2022,12,0.13,calculated,True
RO,industry,2023,1,0.03,calculated,True
RO,industry,2023,2,0.13,calculated,True
RO,industry,2023,3,0.16,calculated,True
RO,industry,2023,4,0.21,calculated,True
RO,industry,2023,5,0.37,calculated,True
RO,industry,2023,6,0.59,calculated,True
RO,industry,2023,7,0.47,calculated,True
RO,industry,2023,8,0.45,calculated,True
RO,industry,2023,9,0.41,calculated,True
RO,industry,2023,10,0.79,calculated,True
RO,industry,2023,11,0.98,calculated,True
RO,industry,2023,12,0.29,calculated,True
RO,industry,2024,1,0.52,calculated,True
RO,industry,2024,2,0.7,calculated,True
RO,industry,2024,3,0.81,calculated,True
RO,industry,2024,4,1.06,calculated,True
RO,industry,2024,5,0.98,calculated,True
RO,industry,2024,6,0.48,calculated,True
RO,industry,2024,7,0.79,calculated,True
RO,industry,2024,8,0.39,calculated,True
RO,industry,2024,9,0.36,calculated,True
RO,industry,2024,10,0.38,calculated,True
RO,industry,2024,11,0.3,calculated,True
RO,industry,2024,12,0.33,calculated,True
RO,industry,2025,1,0.51,calculated,True
RO,industry,2025,2,0.58,calculated,True
RO,industry,2025,3,0.24,calculated,True
RO,industry,2025,4,0.42,calculated,True
RO,industry,2025,5,0.84,calculated,True
RO,industry,2025,6,0.57,calculated,True
RO,industry,2025,7,0.55,calculated,True
RO,industry,2025,8,0.69,calculated,True
RO,industry,2025,9,0.68,calculated,True
RO,industry,2025,10,0.46,calculated,True
RO,industry,2025,11,0.38,calculated,True
RO,industry,2025,12,0.3,calculated,True
RO,industry,2026,1,0.49,calculated,True
RO,industry,2026,2,0.29,calculated,True
RO,industry,2026,3,0.25,calculated,True
RO,industry-power,2019,1,4.25,entsog,False
RO,industry-power,2019,2,3.52,entsog,False
RO,industry-power,2019,3,3.05,entsog,False
RO,industry-power,2019,4,2.13,entsog,False
RO,industry-power,2019,5,1.83,entsog,False
RO,industry-power,2019,6,1.05,entsog,False
RO,industry-power,2019,7,2.36,entsog,False
RO,industry-power,2019,8,2.88,entsog,False
RO,industry-power,2019,9,3.19,entsog,False
RO,industry-power,2019,10,3.79,entsog,False
RO,industry-power,2019,11,3.18,entsog,False
RO,industry-power,2019,12,3.15,entsog,False
RO,industry-power,2020,1,4.5,entsog,False
RO,industry-power,2020,2,3.62,entsog,False
RO,industry-power,2020,3,2.87,entsog,False
RO,industry-power,2020,4,2.52,entsog,False
RO,industry-power,2020,5,2.61,entsog,False
RO,industry-power,2020,6,2.92,entsog,False
RO,industry-power,2020,7,3.53,entsog,False
RO,industry-power,2020,8,3.76,entsog,False
RO,industry-power,2020,9,3.77,entsog,False
RO,industry-power,2020,10,3.0,entsog,False
RO,industry-power,2020,11,4.06,entsog,False
RO,industry-power,2020,12,4.3,entsog,False
RO,industry-power,2021,1,3.73,entsog,False
RO,industry-power,2021,2,3.39,entsog,False
RO,industry-power,2021,3,3.69,entsog,False
RO,industry-power,2021,4,2.64,entsog,False
RO,industry-power,2021,5,2.36,entsog,False
RO,industry-power,2021,6,2.2,entsog,False
RO,industry-power,2021,7,2.66,entsog,False
RO,industry-power,2021,8,2.73,entsog,False
RO,industry-power,2021,9,2.73,entsog,False
RO,industry-power,2021,10,2.97,entsog,False
RO,industry-power,2021,11,3.22,entsog,False
RO,industry-power,2021,12,3.37,entsog,False
RO,industry-power,2022,1,3.0,entsog,False
RO,industry-power,2022,2,2.66,entsog,False
RO,industry-power,2022,3,1.84,entsog,False
RO,industry-power,2022,4,1.49,entsog,False
RO,industry-power,2022,5,2.55,entsog,False
RO,industry-power,2022,6,2.41,entsog,False
RO,industry-power,2022,7,2.07,entsog,False
RO,industry-power,2022,8,1.94,entsog,False
RO,industry-power,2022,9,2.11,entsog,False
RO,industry-power,2022,10,2.16,entsog,False
RO,industry-power,2022,11,2.45,entsog,False
RO,industry-power,2022,12,2.19,entsog,False
RO,industry-power,2023,1,2.47,entsog,False
RO,industry-power,2023,2,2.36,entsog,False
RO,industry-power,2023,3,1.48,entsog,False
RO,industry-power,2023,4,1.06,entsog,False
RO,industry-power,2023,5,1.1,entsog,False
RO,industry-power,2023,6,1.13,entsog,False
RO,industry-power,2023,7,1.93,entsog,False
RO,industry-power,2023,8,1.98,entsog,False
RO,industry-power,2023,9,1.98,entsog,False
RO,industry-power,2023,10,2.62,entsog,False
RO,industry-power,2023,11,3.1,entsog,False
RO,industry-power,2023,12,2.86,entsog,False
RO,industry-power,2024,1,3.14,entsog,False
RO,industry-power,2024,2,2.89,entsog,False
RO,industry-power,2024,3,2.96,entsog,False
RO,industry-power,2024,4,1.71,entsog,False
RO,industry-power,2024,5,1.61,entsog,False
RO,industry-power,2024,6,1.88,entsog,False
RO,industry-power,2024,7,2.51,entsog,False
RO,industry-power,2024,8,2.09,entsog,False
RO,industry-power,2024,9,1.86,entsog,False
RO,industry-power,2024,10,2.03,entsog,False
RO,industry-power,2024,11,2.39,entsog,False
RO,industry-power,2024,12,2.52,entsog,False
RO,industry-power,2025,1,2.85,entsog,False
RO,industry-power,2025,2,2.54,entsog,False
RO,industry-power,2025,3,1.88,entsog,False
RO,industry-power,2025,4,0.95,entsog,False
RO,industry-power,2025,5,1.49,entsog,False
RO,industry-power,2025,6,1.66,entsog,False
RO,industry-power,2025,7,1.94,entsog,False
RO,industry-power,2025,8,2.14,entsog,False
RO,industry-power,2025,9,2.05,entsog,False
RO,industry-power,2025,10,2.45,entsog,False
RO,industry-power,2025,11,2.45,entsog,False
RO,industry-power,2025,12,2.57,entsog,False
RO,industry-power,2026,1,3.06,entsog,False
RO,industry-power,2026,2,2.35,entsog,False
RO,industry-power,2026,3,2.29,entsog,False
RO,power,2019,1,2.6,energy-charts,True
RO,power,2019,2,2.23,energy-charts,True
RO,power,2019,3,1.64,energy-charts,True
RO,power,2019,4,0.89,energy-charts,True
RO,power,2019,5,0.7,energy-charts,True
RO,power,2019,6,0.61,energy-charts,True
RO,power,2019,7,1.27,energy-charts,True
RO,power,2019,8,1.26,energy-charts,True
RO,power,2019,9,1.42,energy-charts,True
RO,power,2019,10,1.87,energy-charts,True
RO,power,2019,11,1.99,energy-charts,True
RO,power,2019,12,2.17,energy-charts,True
RO,power,2020,1,2.71,energy-charts,True
RO,power,2020,2,2.17,energy-charts,True
RO,power,2020,3,1.72,energy-charts,True
RO,power,2020,4,1.09,energy-charts,True
RO,power,2020,5,0.95,energy-charts,True
RO,power,2020,6,1.18,energy-charts,True
RO,power,2020,7,1.66,energy-charts,True
RO,power,2020,8,1.62,energy-charts,True
RO,power,2020,9,1.61,energy-charts,True
RO,power,2020,10,1.14,energy-charts,True
RO,power,2020,11,2.17,energy-charts,True
RO,power,2020,12,2.33,energy-charts,True
RO,power,2021,1,2.28,energy-charts,True
RO,power,2021,2,1.84,energy-charts,True
RO,power,2021,3,2.01,energy-charts,True
RO,power,2021,4,1.24,energy-charts,True
RO,power,2021,5,1.08,energy-charts,True
RO,power,2021,6,1.38,energy-charts,True
RO,power,2021,7,1.7,energy-charts,True
RO,power,2021,8,1.67,energy-charts,True
RO,power,2021,9,1.61,energy-charts,True
RO,power,2021,10,1.81,energy-charts,True
RO,power,2021,11,2.19,energy-charts,True
RO,power,2021,12,2.42,energy-charts,True
RO,power,2022,1,2.42,energy-charts,True
RO,power,2022,2,2.22,energy-charts,True
RO,power,2022,3,1.35,energy-charts,True
RO,power,2022,4,0.96,energy-charts,True
RO,power,2022,5,1.66,energy-charts,True
RO,power,2022,6,1.66,energy-charts,True
RO,power,2022,7,1.73,energy-charts,True
RO,power,2022,8,1.72,energy-charts,True
RO,power,2022,9,1.66,energy-charts,True
RO,power,2022,10,1.73,energy-charts,True
RO,power,2022,11,2.06,energy-charts,True
RO,power,2022,12,2.06,energy-charts,True
RO,power,2023,1,2.44,energy-charts,True
RO,power,2023,2,2.23,energy-charts,True
RO,power,2023,3,1.32,energy-charts,True
RO,power,2023,4,0.86,energy-charts,True
RO,power,2023,5,0.72,energy-charts,True
RO,power,2023,6,0.54,energy-charts,True
RO,power,2023,7,1.46,energy-charts,True
RO,power,2023,8,1.54,energy-charts,True
RO,power,2023,9,1.57,energy-charts,True
RO,power,2023,10,1.83,energy-charts,True
RO,power,2023,11,2.11,energy-charts,True
RO,power,2023,12,2.57,energy-charts,True
RO,power,2024,1,2.62,energy-charts,True
RO,power,2024,2,2.2,energy-charts,True
RO,power,2024,3,2.16,energy-charts,True
RO,power,2024,4,0.65,energy-charts,True
RO,power,2024,5,0.64,energy-charts,True
RO,power,2024,6,1.39,energy-charts,True
RO,power,2024,7,1.72,energy-charts,True
RO,power,2024,8,1.7,energy-charts,True
RO,power,2024,9,1.5,energy-charts,True
RO,power,2024,10,1.65,energy-charts,True
RO,power,2024,11,2.09,energy-charts,True
RO,power,2024,12,2.2,energy-charts,True
RO,power,2025,1,2.34,energy-charts,True
RO,power,2025,2,1.96,energy-charts,True
RO,power,2025,3,1.64,energy-charts,True
RO,power,2025,4,0.53,energy-charts,True
RO,power,2025,5,0.65,energy-charts,True
RO,power,2025,6,1.09,energy-charts,True
RO,power,2025,7,1.4,energy-charts,True
RO,power,2025,8,1.45,energy-charts,True
RO,power,2025,9,1.37,energy-charts,True
RO,power,2025,10,1.99,energy-charts,True
RO,power,2025,11,2.07,energy-charts,True
RO,power,2025,12,2.27,energy-charts,True
RO,power,2026,1,2.57,energy-charts,True
RO,power,2026,2,2.06,energy-charts,True
RO,power,2026,3,2.03,energy-charts,True
RO,total,2019,1,18.4,calculated,True
RO,total,2019,2,14.38,calculated,True
RO,total,2019,3,11.44,calculated,True
RO,total,2019,4,8.1,calculated,True
RO,total,2019,5,5.42,calculated,True
RO,total,2019,6,3.34,calculated,True
RO,total,2019,7,4.74,calculated,True
RO,total,2019,8,5.15,calculated,True
RO,total,2019,9,5.68,calculated,True
RO,total,2019,10,8.45,calculated,True
RO,total,2019,11,10.44,calculated,True
RO,total,2019,12,14.53,calculated,True
RO,total,2020,1,17.88,calculated,True
RO,total,2020,2,14.04,calculated,True
RO,total,2020,3,11.58,calculated,True
RO,total,2020,4,7.8,calculated,True
RO,total,2020,5,5.74,calculated,True
RO,total,2020,6,5.39,calculated,True
RO,total,2020,7,5.88,calculated,True
RO,total,2020,8,5.96,calculated,True
RO,total,2020,9,6.12,calculated,True
RO,total,2020,10,7.63,calculated,True
RO,total,2020,11,13.41,calculated,True
RO,total,2020,12,15.68,calculated,True
RO,total,2021,1,16.61,calculated,True
RO,total,2021,2,14.67,calculated,True
RO,total,2021,3,14.81,calculated,True
RO,total,2021,4,10.3,calculated,True
RO,total,2021,5,5.79,calculated,True
RO,total,2021,6,4.93,calculated,True
RO,total,2021,7,4.94,calculated,True
RO,total,2021,8,4.94,calculated,True
RO,total,2021,9,5.66,calculated,True
RO,total,2021,10,9.46,calculated,True
RO,total,2021,11,12.1,calculated,True
RO,total,2021,12,15.55,calculated,True
RO,total,2022,1,16.03,calculated,True
RO,total,2022,2,12.71,calculated,True
RO,total,2022,3,12.49,calculated,True
RO,total,2022,4,7.02,calculated,True
RO,total,2022,5,5.45,calculated,True
RO,total,2022,6,4.61,calculated,True
RO,total,2022,7,4.19,calculated,True
RO,total,2022,8,4.07,calculated,True
RO,total,2022,9,4.65,calculated,True
RO,total,2022,10,6.1,calculated,True
RO,total,2022,11,9.58,calculated,True
RO,total,2022,12,13.08,calculated,True
RO,total,2023,1,12.95,calculated,True
RO,total,2023,2,13.04,calculated,True
RO,total,2023,3,9.86,calculated,True
RO,total,2023,4,7.28,calculated,True
RO,total,2023,5,4.41,calculated,True
RO,total,2023,6,3.2,calculated,True
RO,total,2023,7,3.9,calculated,True
RO,total,2023,8,3.74,calculated,True
RO,total,2023,9,4.03,calculated,True
RO,total,2023,10,6.03,calculated,True
RO,total,2023,11,10.84,calculated,True
RO,total,2023,12,14.05,calculated,True
RO,total,2024,1,15.76,calculated,True
RO,total,2024,2,11.4,calculated,True
RO,total,2024,3,10.98,calculated,True
RO,total,2024,4,5.27,calculated,True
RO,total,2024,5,4.33,calculated,True
RO,total,2024,6,3.77,calculated,True
RO,total,2024,7,4.41,calculated,True
RO,total,2024,8,3.93,calculated,True
RO,total,2024,9,4.09,calculated,True
RO,total,2024,10,6.88,calculated,True
RO,total,2024,11,12.32,calculated,True
RO,total,2024,12,14.03,calculated,True
RO,total,2025,1,14.4,calculated,True
RO,total,2025,2,14.61,calculated,True
RO,total,2025,3,9.77,calculated,True
RO,total,2025,4,6.27,calculated,True
RO,total,2025,5,4.85,calculated,True
RO,total,2025,6,3.63,calculated,True
RO,total,2025,7,3.9,calculated,True
RO,total,2025,8,4.12,calculated,True
RO,total,2025,9,4.34,calculated,True
RO,total,2025,10,8.52,calculated,True
RO,total,2025,11,10.34,calculated,True
RO,total,2025,12,13.74,calculated,True
RO,total,2026,1,16.81,calculated,True
RO,total,2026,2,13.31,calculated,True
RO,total,2026,3,10.84,calculated,True
SE,power,2019,1,0.0,energy-charts,True
SE,power,2019,2,0.0,energy-charts,True
SE,power,2019,3,0.0,energy-charts,True
SE,power,2019,4,0.0,energy-charts,True
SE,power,2019,5,0.0,energy-charts,True
SE,power,2019,6,0.0,energy-charts,True
SE,power,2019,7,0.0,energy-charts,True
SE,power,2019,8,0.0,energy-charts,True
SE,power,2019,9,0.0,energy-charts,True
SE,power,2019,10,0.0,energy-charts,True
SE,power,2019,11,0.0,energy-charts,True
SE,power,2019,12,0.0,energy-charts,True
SE,power,2020,1,0.0,energy-charts,True
SE,power,2020,2,0.0,energy-charts,True
SE,power,2020,3,0.0,energy-charts,True
SE,power,2020,4,0.0,energy-charts,True
SE,power,2020,5,0.0,energy-charts,True
SE,power,2020,6,0.0,energy-charts,True
SE,power,2020,7,0.0,energy-charts,True
SE,power,2020,8,0.0,energy-charts,True
SE,power,2020,9,0.0,energy-charts,True
SE,power,2020,10,0.0,energy-charts,True
SE,power,2020,11,0.0,energy-charts,True
SE,power,2020,12,0.0,energy-charts,True
SE,power,2021,1,0.0,energy-charts,True
SE,power,2021,2,0.0,energy-charts,True
SE,power,2021,3,0.0,energy-charts,True
SE,power,2021,4,0.0,energy-charts,True
SE,power,2021,5,0.0,energy-charts,True
SE,power,2021,6,0.0,energy-charts,True
SE,power,2021,7,0.0,energy-charts,True
SE,power,2021,8,0.0,energy-charts,True
SE,power,2021,9,0.0,energy-charts,True
SE,power,2021,10,0.0,energy-charts,True
SE,power,2021,11,0.0,energy-charts,True
SE,power,2021,12,0.01,energy-charts,True
SE,power,2022,1,0.0,energy-charts,True
SE,power,2022,2,0.0,energy-charts,True
SE,power,2022,3,0.0,energy-charts,True
SE,power,2022,4,0.0,energy-charts,True
SE,power,2022,5,0.0,energy-charts,True
SE,power,2022,6,0.0,energy-charts,True
SE,power,2022,7,0.0,energy-charts,True
SE,power,2022,8,0.0,energy-charts,True
SE,power,2022,9,0.0,energy-charts,True
SE,power,2022,10,0.0,energy-charts,True
SE,power,2022,11,0.0,energy-charts,True
SE,power,2022,12,0.0,energy-charts,True
SE,power,2023,1,0.0,energy-charts,True
SE,power,2023,2,0.0,energy-charts,True
SE,power,2023,3,0.0,energy-charts,True
SE,power,2023,4,0.0,energy-charts,True
SE,power,2023,5,0.0,energy-charts,True
SE,power,2023,6,0.0,energy-charts,True
SE,power,2023,7,0.0,energy-charts,True
SE,power,2023,8,0.0,energy-charts,True
SE,power,2023,9,0.0,energy-charts,True
SE,power,2023,10,0.0,energy-charts,True
SE,power,2023,11,0.0,energy-charts,True
SE,power,2023,12,0.0,energy-charts,True
SE,power,2024,1,0.0,energy-charts,True
SE,power,2024,2,0.0,energy-charts,True
SE,power,2024,3,0.0,energy-charts,True
SE,power,2024,4,0.0,energy-charts,True
SE,power,2024,5,0.0,energy-charts,True
SE,power,2024,6,0.0,energy-charts,True
SE,power,2024,7,0.0,energy-charts,True
SE,power,2024,8,0.0,energy-charts,True
SE,power,2024,9,0.0,energy-charts,True
SE,power,2024,10,0.0,energy-charts,True
SE,power,2024,11,0.0,energy-charts,True
SE,power,2024,12,0.0,energy-charts,True
SE,power,2025,1,0.0,energy-charts,True
SE,power,2025,2,0.0,energy-charts,True
SE,power,2025,3,0.0,energy-charts,True
SE,power,2025,4,0.0,energy-charts,True
SE,power,2025,5,0.0,energy-charts,True
SE,power,2025,6,0.0,energy-charts,True
SE,power,2025,7,0.0,energy-charts,True
SE,power,2025,8,0.0,energy-charts,True
SE,power,2025,9,0.0,energy-charts,True
SE,power,2025,10,0.0,energy-charts,True
SE,power,2025,11,0.0,energy-charts,True
SE,power,2025,12,0.0,energy-charts,True
SE,power,2026,1,0.0,energy-charts,True
SE,power,2026,2,0.0,energy-charts,True
SE,power,2026,3,0.01,energy-charts,True
SE,total,2019,1,1.53,eurostat,True
SE,total,2019,2,1.22,eurostat,True
SE,total,2019,3,1.5,eurostat,True
SE,total,2019,4,1.19,eurostat,True
SE,total,2019,5,1.2,eurostat,True
SE,total,2019,6,0.78,eurostat,True
SE,total,2019,7,1.08,eurostat,True
SE,total,2019,8,0.89,eurostat,True
SE,total,2019,9,0.8,eurostat,True
SE,total,2019,10,0.74,eurostat,True
SE,total,2019,11,1.04,eurostat,True
SE,total,2019,12,1.42,eurostat,True
SE,total,2020,1,1.4,eurostat,True
SE,total,2020,2,1.34,eurostat,True
SE,total,2020,3,1.08,eurostat,True
SE,total,2020,4,0.85,eurostat,True
SE,total,2020,5,0.88,eurostat,True
SE,total,2020,6,0.96,eurostat,True
SE,total,2020,7,0.58,eurostat,True
SE,total,2020,8,0.97,eurostat,True
SE,total,2020,9,0.9,eurostat,True
SE,total,2020,10,1.87,eurostat,True
SE,total,2020,11,1.69,eurostat,True
SE,total,2020,12,2.05,eurostat,True
SE,total,2021,1,2.1,eurostat,True
SE,total,2021,2,1.79,eurostat,True
SE,total,2021,3,1.35,eurostat,True
SE,total,2021,4,1.15,eurostat,True
SE,total,2021,5,0.7,eurostat,True
SE,total,2021,6,1.21,eurostat,True
SE,total,2021,7,0.71,eurostat,True
SE,total,2021,8,0.92,eurostat,True
SE,total,2021,9,0.83,eurostat,True
SE,total,2021,10,1.08,eurostat,True
SE,total,2021,11,1.16,eurostat,True
SE,total,2021,12,1.25,eurostat,True
SE,total,2022,1,1.2,eurostat,True
SE,total,2022,2,0.92,eurostat,True
SE,total,2022,3,0.65,eurostat,True
SE,total,2022,4,0.61,eurostat,True
SE,total,2022,5,0.55,eurostat,True
SE,total,2022,6,0.35,eurostat,True
SE,total,2022,7,0.59,eurostat,True
SE,total,2022,8,0.61,eurostat,True
SE,total,2022,9,0.48,eurostat,True
SE,total,2022,10,0.62,eurostat,True
SE,total,2022,11,0.6,eurostat,True
SE,total,2022,12,0.92,eurostat,True
SE,total,2023,1,0.89,eurostat,True
SE,total,2023,2,0.77,eurostat,True
SE,total,2023,3,0.98,eurostat,True
SE,total,2023,4,0.55,eurostat,True
SE,total,2023,5,0.61,eurostat,True
SE,total,2023,6,0.61,eurostat,True
SE,total,2023,7,0.56,eurostat,True
SE,total,2023,8,0.59,eurostat,True
SE,total,2023,9,0.74,eurostat,True
SE,total,2023,10,0.73,eurostat,True
SE,total,2023,11,0.95,eurostat,True
