country,year,unit,lv1_demand,lv1_fce,lv1_fcne,lv1_transformation_input,lv1_direct_energy_sector,lv1_losses,lv2_demand,lv2_fce_industry,lv2_fce_household,lv2_fce_commercial,lv2_fce_other,lv2_fce_transport,lv2_fcne_industry,lv2_fcne_other,lv2_ti_electricity,lv2_ti_chp,lv2_ti_heat,lv2_ti_other,lv2_direct_energy_sector,lv2_losses,check_lv1_sum,check_lv1_gap,check_reconciles_lv1,check_lv2_sum,check_lv2_gap,check_reconciles_lv2
PL,1992,TJ_GCV,361097.0,247880.0,63448.0,14581.0,17970.0,17218.0,361097.0,78484.0,156902.0,12433.0,61.0,0.0,63448.0,0.0,0.0,2099.0,8525.0,3957.0,17970.0,17218.0,361097.0,0.0,True,361097.0,0.0,True
PL,1993,TJ_GCV,368317.0,259768.0,59050.0,5324.0,15513.0,28662.0,368317.0,89468.0,157322.0,12831.0,147.0,0.0,59050.0,0.0,0.0,2536.0,915.0,1873.0,15513.0,28662.0,368317.0,0.0,True,368317.0,0.0,True
PL,1994,TJ_GCV,395069.0,270051.0,77243.0,4674.0,21102.0,21999.0,395069.0,90654.0,168523.0,10637.0,236.0,1.0,77243.0,0.0,0.0,3193.0,1357.0,124.0,21102.0,21999.0,395069.0,0.0,True,395069.0,0.0,True
PL,1995,TJ_GCV,406249.0,282085.0,88384.0,5264.0,18236.0,12280.0,406249.0,89786.0,177288.0,14733.0,270.0,8.0,88384.0,0.0,0.0,2933.0,2331.0,0.0,18236.0,12280.0,406249.0,0.0,True,406249.0,0.0,True
PL,1996,TJ_GCV,445822.0,284270.0,87434.0,7952.0,27798.0,38368.0,445822.0,103959.0,158952.0,20857.0,475.0,27.0,87434.0,0.0,0.0,3912.0,4040.0,0.0,27798.0,38368.0,445822.0,0.0,True,445822.0,0.0,True
PL,1997,TJ_GCV,451440.0,305934.0,88636.0,10391.0,26315.0,20164.0,451440.0,111629.0,166691.0,26951.0,634.0,29.0,88636.0,0.0,0.0,3027.0,5806.0,1558.0,26315.0,20164.0,451440.0,0.0,True,451440.0,0.0,True
PL,1998,TJ_GCV,444747.0,296625.0,82650.0,18300.0,28914.0,18258.0,444747.0,105593.0,153631.0,36410.0,965.0,26.0,82650.0,0.0,0.0,4538.0,7427.0,6335.0,28914.0,18258.0,444747.0,0.0,True,444747.0,0.0,True
PL,1999,TJ_GCV,428632.0,289845.0,70201.0,22552.0,33655.0,12379.0,428632.0,96302.0,151106.0,41885.0,529.0,23.0,70201.0,0.0,0.0,9053.0,8958.0,4541.0,33655.0,12379.0,428632.0,0.0,True,428632.0,0.0,True
PL,2000,TJ_GCV,463325.0,294155.0,85355.0,32880.0,35112.0,15823.0,463325.0,106143.0,141790.0,42852.0,595.0,2775.0,85355.0,0.0,0.0,13914.0,10115.0,8851.0,35112.0,15823.0,463325.0,0.0,True,463325.0,0.0,True
PL,2001,TJ_GCV,475563.0,314714.0,79538.0,40188.0,27045.0,14078.0,475563.0,106106.0,148597.0,55523.0,863.0,3625.0,79538.0,0.0,0.0,18859.0,12521.0,8808.0,27045.0,14078.0,475563.0,0.0,True,475563.0,0.0,True
PL,2002,TJ_GCV,465464.0,319131.0,60675.0,52796.0,25154.0,7708.0,465464.0,105231.0,141214.0,67779.0,1016.0,3891.0,60675.0,0.0,0.0,29327.0,13673.0,9796.0,25154.0,7708.0,465464.0,0.0,True,465464.0,0.0,True
PL,2003,TJ_GCV,517101.0,335779.0,86969.0,59145.0,25012.0,10196.0,517101.0,112290.0,141810.0,74508.0,1330.0,5841.0,86969.0,0.0,0.0,36626.0,13924.0,8595.0,25012.0,10196.0,517101.0,0.0,True,517101.0,0.0,True
PL,2004,TJ_GCV,549410.0,353322.0,88892.0,68080.0,29694.0,9422.0,549410.0,126097.0,140418.0,77293.0,1313.0,8201.0,88892.0,0.0,49.0,45066.0,14470.0,8495.0,29694.0,9422.0,549410.0,0.0,True,549410.0,0.0,True
PL,2005,TJ_GCV,569538.0,368302.0,93844.0,72952.0,27320.0,7120.0,569538.0,130002.0,150123.0,76011.0,1204.0,10962.0,93844.0,0.0,66.0,49710.0,13667.0,9509.0,27320.0,7120.0,569538.0,0.0,True,569538.0,0.0,True
PL,2006,TJ_GCV,570833.0,377397.0,90366.0,69760.0,28070.0,5240.0,570833.0,136722.0,154095.0,70574.0,1659.0,14347.0,90366.0,0.0,0.0,44892.0,13860.0,11008.0,28070.0,5240.0,570833.0,0.0,True,570833.0,0.0,True
PL,2007,TJ_GCV,570619.0,378550.0,89621.0,65580.0,33885.0,2983.0,570619.0,143239.0,147358.0,72765.0,2046.0,13142.0,89621.0,0.0,0.0,43709.0,11503.0,10368.0,33885.0,2983.0,570619.0,0.0,True,570619.0,0.0,True
PL,2008,TJ_GCV,576918.0,382704.0,92123.0,68298.0,31172.0,2621.0,576918.0,140434.0,146056.0,79167.0,2112.0,14935.0,92123.0,0.0,0.0,44989.0,11859.0,11450.0,31172.0,2621.0,576918.0,0.0,True,576918.0,0.0,True
PL,2009,TJ_GCV,561107.0,383988.0,73229.0,68658.0,29299.0,5933.0,561107.0,135917.0,149841.0,84162.0,1752.0,12316.0,73229.0,0.0,0.0,45466.0,11926.0,11266.0,29299.0,5933.0,561107.0,0.0,True,561107.0,0.0,True
PL,2010,TJ_GCV,603179.408,413286.0,77290.0,72432.0,32982.408,7189.0,603179.408,143714.0,164919.0,92703.0,1651.0,10299.0,77290.0,0.0,0.0,45252.0,12845.0,14335.0,32982.408,7189.0,603179.408,0.0,True,603179.408,0.0,True
PL,2011,TJ_GCV,599872.338,397142.0,84627.0,75284.0,41414.338,1405.0,599872.338,147610.0,150523.0,86976.0,1701.0,10332.0,84627.0,0.0,0.0,53135.0,11267.0,10882.0,41414.338,1405.0,599872.338,0.0,True,599872.338,0.0,True
PL,2012,TJ_GCV,640541.345,407618.0,93339.0,87784.0,46492.345,5308.0,640541.345,146632.0,157108.0,89875.0,1996.0,12007.0,93339.0,0.0,0.0,57640.0,11208.0,18936.0,46492.345,5308.0,640541.345,0.0,True,640541.345,0.0,True
PL,2013,TJ_GCV,642391.432,413272.0,90238.0,84748.0,51991.432,2142.0,642391.432,150371.0,159097.0,85001.0,1668.0,17135.0,90238.0,0.0,0.0,47363.0,11965.0,25420.0,51991.432,2142.0,642391.432,0.0,True,642391.432,0.0,True
PL,2014,TJ_GCV,622151.354,388344.0,95888.0,83409.0,53251.354,1259.0,622151.354,148779.0,146220.0,74921.0,1598.0,16826.0,95888.0,0.0,0.0,47736.0,10061.0,25612.0,53251.354,1259.0,622151.354,0.0,True,622151.354,0.0,True
PL,2015,TJ_GCV,647181.565,394934.0,98600.0,96802.0,55608.565,1237.0,647181.565,150250.0,146891.0,79803.0,1271.0,16719.0,98600.0,0.0,0.0,57442.0,9698.0,29662.0,55608.565,1237.0,647181.565,0.0,True,647181.565,0.0,True
PL,2016,TJ_GCV,683678.891,429169.0,98080.0,106293.0,48903.891,1233.0,683678.891,158673.0,161276.0,89969.0,1450.0,17801.0,98080.0,0.0,0.0,68953.0,9482.0,27858.0,48903.891,1233.0,683678.891,0.0,True,683678.891,0.0,True
PL,2017,TJ_GCV,715669.199,426540.678,101387.939,120434.831,66722.953,582.798,715669.199,171406.077,168857.809,67562.238,1687.772,17026.782,101387.939,0.0,0.0,83637.636,9103.398,27693.797,66722.953,582.798,715669.199,0.0,True,715669.199,0.0,True
PL,2018,TJ_GCV,722383.136,429647.376,93011.038,142257.46,56900.342,566.92,722383.136,181868.712,165679.036,62582.627,1407.34,18109.661,93011.038,0.0,0.0,102753.083,9477.65,30026.727,56900.342,566.92,722383.136,0.0,True,722383.136,0.0,True
PL,2019,TJ_GCV,742931.514,432031.616,87039.911,154643.534,68737.513,478.94,742931.514,181913.718,169275.699,62735.835,1731.188,16375.176,87039.911,0.0,0.0,117539.233,9148.9,27955.401,68737.513,478.94,742931.514,0.0,True,742931.514,0.0,True
PL,2020,TJ_GCV,765705.953,427164.012,95445.731,171789.929,70847.035,459.246,765705.953,179438.825,178703.194,53222.756,2006.359,13792.878,95445.731,0.0,0.0,135750.081,10081.507,25958.341,70847.035,459.246,765705.953,0.0,True,765705.953,0.0,True
PL,2021,TJ_GCV,822407.465,499917.205,91054.987,166126.44,64913.412,395.421,822407.465,197241.686,212411.953,74784.306,2421.918,13057.342,91054.987,0.0,0.0,131214.107,11997.882,22914.451,64913.412,395.421,822407.465,0.0,True,822407.465,0.0,True
PL,2022,TJ_GCV,703777.285,448236.138,79064.522,126533.579,49330.456,612.59,703777.285,170168.04,201839.194,71694.614,1702.142,2832.148,79064.522,0.0,0.0,96167.514,15245.603,15120.462,49330.456,612.59,703777.285,0.0,True,703777.285,0.0,True
PL,2023,TJ_GCV,733842.241,437159.378,63223.467,169599.367,63428.016,432.013,733842.241,170397.151,195628.098,65742.969,1857.725,3533.435,63223.467,0.0,0.0,137038.773,14169.448,18391.146,63428.016,432.013,733842.241,0.0,True,733842.241,0.0,True
PL,2024,TJ_GCV,797804.995,449199.876,66725.269,215427.401,66043.95,408.499,797804.995,181416.948,196968.516,64498.185,2053.127,4263.1,66725.269,0.0,18100.0,150120.427,17538.116,29668.858,66043.95,408.499,797804.995,0.0,True,797804.995,0.0,True
PT,1990,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1991,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1992,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1993,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1994,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1995,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1996,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
PT,1997,TJ_GCV,4025.0,2044.0,0.0,1949.0,0.0,32.0,4025.0,1987.0,39.0,18.0,0.0,0.0,0.0,0.0,1105.0,12.0,0.0,832.0,0.0,32.0,4025.0,0.0,True,4025.0,0.0,True
PT,1998,TJ_GCV,32152.0,10897.0,0.0,21142.0,0.0,113.0,32152.0,10222.0,358.0,279.0,38.0,0.0,0.0,0.0,16838.0,684.0,0.0,3620.0,0.0,113.0,32152.0,0.0,True,32152.0,0.0,True
PT,1999,TJ_GCV,89912.0,22763.0,0.0,67035.0,0.0,114.0,89912.0,20239.0,1681.0,580.0,263.0,0.0,0.0,0.0,59652.0,3323.0,0.0,4060.0,0.0,114.0,89912.0,0.0,True,89912.0,0.0,True
PT,2000,TJ_GCV,94063.0,36773.0,0.0,57170.0,0.0,120.0,94063.0,30648.0,3404.0,2663.0,6.0,52.0,0.0,0.0,49183.0,5299.0,0.0,2688.0,0.0,120.0,94063.0,0.0,True,94063.0,0.0,True
PT,2001,TJ_GCV,104353.0,48370.0,0.0,55926.0,0.0,57.0,104353.0,38653.0,5448.0,3964.0,95.0,210.0,0.0,0.0,46155.0,9170.0,0.0,601.0,0.0,57.0,104353.0,0.0,True,104353.0,0.0,True
PT,2002,TJ_GCV,126965.0,55042.0,0.0,70586.0,0.0,1337.0,126965.0,42652.0,6816.0,5107.0,145.0,322.0,0.0,0.0,58029.0,12557.0,0.0,0.0,0.0,1337.0,126965.0,0.0,True,126965.0,0.0,True
PT,2003,TJ_GCV,122623.0,56110.0,0.0,65545.0,0.0,968.0,122623.0,42712.0,7351.0,5468.0,160.0,419.0,0.0,0.0,47292.0,18253.0,0.0,0.0,0.0,968.0,122623.0,0.0,True,122623.0,0.0,True
PT,2004,TJ_GCV,153719.0,59569.0,0.0,92439.0,775.0,936.0,153719.0,44029.0,8432.0,6517.0,154.0,437.0,0.0,0.0,72426.0,20013.0,0.0,0.0,775.0,936.0,153719.0,0.0,True,153719.0,0.0,True
PT,2005,TJ_GCV,172733.0,60814.0,0.0,107403.0,3696.0,820.0,172733.0,44478.0,9301.0,6340.0,178.0,517.0,0.0,0.0,83854.0,23549.0,0.0,0.0,3696.0,820.0,172733.0,0.0,True,172733.0,0.0,True
PT,2006,TJ_GCV,167822.0,62304.0,0.0,98517.0,4125.0,2876.0,167822.0,44971.0,9425.0,7230.0,194.0,484.0,0.0,0.0,72486.0,26031.0,0.0,0.0,4125.0,2876.0,167822.0,0.0,True,167822.0,0.0,True
PT,2007,TJ_GCV,175961.0,66978.0,0.0,104365.0,4262.0,356.0,175961.0,48128.0,10244.0,7833.0,237.0,536.0,0.0,0.0,77063.0,27302.0,0.0,0.0,4262.0,356.0,175961.0,0.0,True,175961.0,0.0,True
PT,2008,TJ_GCV,191078.0,67229.0,0.0,118841.0,4027.0,981.0,191078.0,47315.0,10695.0,8374.0,286.0,559.0,0.0,0.0,91255.0,27586.0,0.0,0.0,4027.0,981.0,191078.0,0.0,True,191078.0,0.0,True
PT,2009,TJ_GCV,192345.0,66893.0,0.0,119662.0,4379.0,1411.0,192345.0,44424.0,12289.0,9371.0,253.0,556.0,0.0,0.0,84828.0,34834.0,0.0,0.0,4379.0,1411.0,192345.0,0.0,True,192345.0,0.0,True
PT,2010,TJ_GCV,208788.0,72775.0,0.0,129071.0,5617.0,1325.0,208788.0,48968.0,13910.0,9131.0,183.0,583.0,0.0,0.0,80645.0,48426.0,0.0,0.0,5617.0,1325.0,208788.0,0.0,True,208788.0,0.0,True
PT,2011,TJ_GCV,210531.0,76468.0,0.0,127891.0,5956.0,216.0,210531.0,53515.0,12001.0,10122.0,246.0,584.0,0.0,0.0,77366.0,50525.0,0.0,0.0,5956.0,216.0,210531.0,0.0,True,210531.0,0.0,True
PT,2012,TJ_GCV,181763.0,75125.0,0.0,101168.0,4609.0,861.0,181763.0,52177.0,11993.0,10135.0,263.0,557.0,0.0,0.0,43358.0,55149.0,0.0,2661.0,4609.0,861.0,181763.0,0.0,True,181763.0,0.0,True
PT,2013,TJ_GCV,171854.0,72882.0,0.0,91396.0,7355.0,221.0,171854.0,50404.0,11385.0,10181.0,336.0,576.0,0.0,0.0,12923.0,66274.0,0.0,12199.0,7355.0,221.0,171854.0,0.0,True,171854.0,0.0,True
PT,2014,TJ_GCV,161980.0,72000.0,0.0,83302.0,6488.0,190.0,161980.0,49162.0,12009.0,10043.0,223.0,563.0,0.0,0.0,13019.0,59583.0,0.0,10700.0,6488.0,190.0,161980.0,0.0,True,161980.0,0.0,True
PT,2015,TJ_GCV,190050.515,75117.515,0.0,108701.0,5855.0,377.0,190050.515,51085.015,12229.604,10869.465,278.431,655.0,0.0,0.0,41708.0,55592.0,0.0,11401.0,5855.0,377.0,190050.515,0.0,True,190050.515,0.0,True
PT,2016,TJ_GCV,202406.57,76085.57,0.0,122028.0,4060.0,233.0,202406.57,52110.741,11343.449,11755.518,230.862,645.0,0.0,0.0,57049.0,53589.0,0.0,11390.0,4060.0,233.0,202406.57,0.0,True,202406.57,0.0,True
PT,2017,TJ_GCV,253279.638,80983.753,0.0,167100.216,4902.324,293.345,253279.638,56480.553,11664.101,11885.347,271.011,682.741,0.0,0.0,101053.858,54529.952,0.0,11516.406,4902.324,293.345,253279.638,0.0,True,253279.638,0.0,True
PT,2018,TJ_GCV,232515.661,83569.309,0.0,144250.94,4401.777,293.635,232515.661,57775.036,12703.885,12165.752,180.034,744.602,0.0,0.0,76740.77,57219.975,0.0,10290.195,4401.777,293.635,232515.661,0.0,True,232515.661,0.0,True
PT,2019,TJ_GCV,245280.945,84122.246,0.0,156476.102,4388.719,293.878,245280.945,58315.269,13222.522,11473.013,299.924,811.518,0.0,0.0,87690.167,58480.173,0.0,10305.762,4388.719,293.878,245280.945,0.0,True,245280.945,0.0,True
PT,2020,TJ_GCV,241747.185,78454.103,2601.252,156329.777,4038.238,323.815,241747.185,54094.295,13706.332,9393.927,328.27,931.279,2601.252,0.0,90974.153,56740.566,0.0,8615.058,4038.238,323.815,241747.185,0.0,True,241747.185,0.0,True
PT,2021,TJ_GCV,231837.189,86762.079,2601.934,137927.472,4208.793,336.911,231837.189,60917.878,13339.633,11017.532,383.591,1103.445,2601.934,0.0,82661.745,47585.238,0.0,7680.489,4208.793,336.911,231837.189,0.0,True,231837.189,0.0,True
PT,2022,TJ_GCV,222323.541,78625.783,2289.018,138332.095,2783.603,293.042,222323.541,54040.583,12418.867,10451.651,197.656,1517.026,2289.018,0.0,102970.978,33003.965,0.0,2357.152,2783.603,293.042,222323.541,0.0,True,222323.541,0.0,True
PT,2023,TJ_GCV,176310.341,76251.434,2554.354,93552.203,3698.636,253.714,176310.341,52447.675,11669.897,10370.072,182.485,1581.305,2554.354,0.0,60189.281,25026.532,0.0,8336.39,3698.636,253.714,176310.341,0.0,True,176310.341,0.0,True
PT,2024,TJ_GCV,146174.388,77446.567,2611.815,61279.163,4603.542,233.3,146174.388,53365.834,11815.77,10346.158,254.257,1664.549,2611.815,0.0,27549.95,23754.521,0.0,9974.692,4603.542,233.3,146174.387,0.001,True,146174.388,0.0,True
RO,1990,TJ_GCV,1341565.0,923608.0,0.0,417957.0,0.0,0.0,1341565.0,779979.0,105046.0,0.0,38583.0,0.0,0.0,0.0,0.0,417957.0,0.0,0.0,0.0,0.0,1341565.0,0.0,True,1341565.0,0.0,True
RO,1991,TJ_GCV,1107063.0,696575.0,0.0,410488.0,0.0,0.0,1107063.0,532075.0,127296.0,0.0,37204.0,0.0,0.0,0.0,0.0,410488.0,0.0,0.0,0.0,0.0,1107063.0,0.0,True,1107063.0,0.0,True
RO,1992,TJ_GCV,995233.0,246649.0,95706.0,602669.0,23688.0,26521.0,995233.0,156991.0,71915.0,15364.0,1909.0,470.0,95706.0,0.0,78199.0,334117.0,190353.0,0.0,23688.0,26521.0,995233.0,0.0,True,995233.0,0.0,True
RO,1993,TJ_GCV,937455.0,256915.0,75656.0,539500.0,31108.0,34276.0,937455.0,166944.0,76665.0,10673.0,2462.0,171.0,75656.0,0.0,48446.0,321942.0,169112.0,0.0,31108.0,34276.0,937455.0,0.0,True,937455.0,0.0,True
RO,1994,TJ_GCV,894438.0,391183.0,39227.0,358530.0,61860.0,43638.0,894438.0,297462.0,78799.0,13384.0,1401.0,137.0,39227.0,0.0,68043.0,227070.0,63417.0,0.0,61860.0,43638.0,894438.0,0.0,True,894438.0,0.0,True
RO,1995,TJ_GCV,893618.0,441346.0,30006.0,333486.0,63947.0,24833.0,893618.0,336959.0,83281.0,15710.0,5268.0,128.0,30006.0,0.0,43383.0,235439.0,54664.0,0.0,63947.0,24833.0,893618.0,0.0,True,893618.0,0.0,True
RO,1996,TJ_GCV,899799.0,419004.0,45137.0,364394.0,49061.0,22203.0,899799.0,319789.0,79631.0,16980.0,2441.0,163.0,45137.0,0.0,46102.0,241229.0,77063.0,0.0,49061.0,22203.0,899799.0,0.0,True,899799.0,0.0,True
RO,1997,TJ_GCV,774734.0,355882.0,58018.0,270523.0,84171.0,6140.0,774734.0,244105.0,95720.0,12631.0,3324.0,102.0,58018.0,0.0,26489.0,170472.0,73562.0,0.0,84171.0,6140.0,774734.0,0.0,True,774734.0,0.0,True
RO,1998,TJ_GCV,696012.0,295675.0,24987.0,288736.0,72711.0,13903.0,696012.0,167200.0,103761.0,21071.0,2156.0,1487.0,24987.0,0.0,21678.0,180243.0,86815.0,0.0,72711.0,13903.0,696012.0,0.0,True,696012.0,0.0,True
RO,1999,TJ_GCV,636996.0,295003.0,34354.0,237640.0,52153.0,17846.0,636996.0,179612.0,94536.0,17494.0,2358.0,1003.0,34354.0,0.0,32047.0,134834.0,70759.0,0.0,52153.0,17846.0,636996.0,0.0,True,636996.0,0.0,True
RO,2000,TJ_GCV,636388.0,301252.0,37398.0,223289.0,60328.0,14121.0,636388.0,184973.0,103129.0,10914.0,991.0,1245.0,37398.0,0.0,36022.0,121816.0,65451.0,0.0,60328.0,14121.0,636388.0,0.0,True,636388.0,0.0,True
RO,2001,TJ_GCV,613125.0,318625.0,35282.0,190150.0,51732.0,17336.0,613125.0,196822.0,92799.0,24091.0,705.0,4208.0,35282.0,0.0,39120.0,92869.0,58161.0,0.0,51732.0,17336.0,613125.0,0.0,True,613125.0,0.0,True
RO,2002,TJ_GCV,634009.0,323686.0,27631.0,191446.0,72201.0,19045.0,634009.0,205979.0,109407.0,4267.0,1523.0,2510.0,27631.0,0.0,40425.0,102157.0,48864.0,0.0,72201.0,19045.0,634009.0,0.0,True,634009.0,0.0,True
RO,2003,TJ_GCV,685209.0,354912.0,25669.0,217636.0,63259.0,23733.0,685209.0,212185.0,119146.0,21502.0,1055.0,1024.0,25669.0,0.0,45248.0,131694.0,40694.0,0.0,63259.0,23733.0,685209.0,0.0,True,685209.0,0.0,True
RO,2004,TJ_GCV,645627.0,343227.0,29877.0,201769.0,50881.0,19873.0,645627.0,190773.0,118324.0,31386.0,1601.0,1143.0,29877.0,0.0,39083.0,125540.0,37146.0,0.0,50881.0,19873.0,645627.0,0.0,True,645627.0,0.0,True
RO,2005,TJ_GCV,645197.0,334311.0,49910.0,186225.0,48273.0,26478.0,645197.0,187687.0,107027.0,36362.0,1687.0,1548.0,49910.0,0.0,29156.0,123735.0,33334.0,0.0,48273.0,26478.0,645197.0,0.0,True,645197.0,0.0,True
RO,2006,TJ_GCV,667748.0,359181.0,33767.0,195234.0,38573.0,40993.0,667748.0,163588.0,118514.0,74253.0,1381.0,1445.0,33767.0,0.0,53077.0,116848.0,25309.0,0.0,38573.0,40993.0,667748.0,0.0,True,667748.0,0.0,True
RO,2007,TJ_GCV,592389.0,304365.0,39435.0,191843.0,34955.0,21791.0,592389.0,154975.0,96175.0,50267.0,1169.0,1779.0,39435.0,0.0,52739.0,112402.0,25725.0,977.0,34955.0,21791.0,592389.0,0.0,True,592389.0,0.0,True
RO,2008,TJ_GCV,590028.0,317867.0,43936.0,173574.0,33943.0,20708.0,590028.0,173914.0,101813.0,37587.0,2214.0,2339.0,43936.0,0.0,35944.0,113951.0,21298.0,2381.0,33943.0,20708.0,590028.0,0.0,True,590028.0,0.0,True
RO,2009,TJ_GCV,490127.0,273211.0,35665.0,136798.0,31532.0,12921.0,490127.0,124716.0,99870.0,43218.0,2905.0,2502.0,35665.0,0.0,21013.0,87528.0,25265.0,2992.0,31532.0,12921.0,490127.0,0.0,True,490127.0,0.0,True
RO,2010,TJ_GCV,501867.0,279902.0,35468.0,132340.0,38332.0,15825.0,501867.0,129866.0,102609.0,43525.0,3419.0,483.0,35468.0,0.0,17349.0,86977.0,25205.0,2809.0,38332.0,15825.0,501867.0,0.0,True,501867.0,0.0,True
RO,2011,TJ_GCV,513982.0,283858.0,42621.0,139140.0,33158.0,15205.0,513982.0,137156.0,108483.0,35167.0,2618.0,434.0,42621.0,0.0,22145.0,92774.0,21229.0,2992.0,33158.0,15205.0,513982.0,0.0,True,513982.0,0.0,True
RO,2012,TJ_GCV,500204.0,278070.0,42786.0,134738.0,29263.0,15347.0,500204.0,120271.0,118331.0,35542.0,3483.0,443.0,42786.0,0.0,23177.0,93450.0,15119.0,2992.0,29263.0,15347.0,500204.0,0.0,True,500204.0,0.0,True
RO,2013,TJ_GCV,463656.0,264286.0,35917.0,128270.0,29177.0,6006.0,463656.0,111012.0,113726.0,36500.0,2918.0,130.0,35917.0,0.0,30799.0,72072.0,21430.0,3969.0,29177.0,6006.0,463656.0,0.0,True,463656.0,0.0,True
RO,2014,TJ_GCV,441446.0,254289.0,38302.0,117874.0,27350.0,3631.0,441446.0,114141.0,101100.0,36090.0,2801.0,157.0,38302.0,0.0,26815.0,68392.0,17844.0,4823.0,27350.0,3631.0,441446.0,0.0,True,441446.0,0.0,True
RO,2015,TJ_GCV,416371.0,246523.0,15523.0,130521.0,20488.0,3316.0,416371.0,104079.0,104336.0,34918.0,3135.0,55.0,15523.0,0.0,44036.0,65305.0,16478.0,4702.0,20488.0,3316.0,416371.0,0.0,True,416371.0,0.0,True
RO,2016,TJ_GCV,416178.0,242086.0,12817.0,130248.0,26816.0,4211.0,416178.0,96967.0,106422.0,35471.0,3183.0,43.0,12817.0,0.0,42119.0,71915.0,10780.0,5434.0,26816.0,4211.0,416178.0,0.0,True,416178.0,0.0,True
RO,2017,TJ_GCV,439381.982,256802.652,15938.0,141243.24,21807.411,3590.679,439381.982,101463.876,112635.567,37775.719,4917.106,10.384,15938.0,0.0,46347.2,75336.21,15041.39,4518.44,21807.411,3590.679,439381.982,0.0,True,439381.982,0.0,True
RO,2018,TJ_GCV,449625.231,265064.938,17145.168,144266.718,19767.351,3381.056,449625.231,105076.604,116942.623,37841.114,5194.509,10.088,17145.168,0.0,52327.372,68827.338,19082.048,4029.96,19767.351,3381.056,449625.231,0.0,True,449625.231,0.0,True
RO,2019,TJ_GCV,417961.545,259111.701,17837.371,121253.551,17004.9,2754.022,417961.545,100055.877,116523.537,37695.918,4832.566,3.803,17837.371,0.0,34952.143,66577.734,15022.054,4701.62,17004.9,2754.022,417961.545,0.0,True,417961.545,0.0,True
RO,2020,TJ_GCV,431292.419,269277.14,21080.032,126844.699,11634.493,2456.055,431292.419,102593.859,126465.106,35497.865,4707.45,12.86,21080.032,0.0,43332.128,64923.903,13459.628,5129.04,11634.493,2456.055,431292.419,0.0,True,431292.419,0.0,True
RO,2021,TJ_GCV,456530.864,301690.143,18404.007,124689.187,9380.137,2367.39,456530.864,112367.223,149142.682,34874.987,4987.173,318.078,18404.007,0.0,40909.828,58533.283,20849.755,4396.32,9380.137,2367.39,456530.864,0.0,True,456530.863,0.001,True
RO,2022,TJ_GCV,379741.438,247762.551,1333.484,116334.285,10264.641,4046.477,379741.438,82407.632,124774.513,36608.703,3649.693,322.01,1333.484,0.0,47172.4,48677.866,16148.759,4335.26,10264.641,4046.477,379741.438,0.0,True,379741.438,0.0,True
RO,2023,TJ_GCV,364048.039,230323.479,1061.721,116916.599,12405.278,3340.962,364048.039,66810.052,120639.888,39782.488,2774.198,316.853,1061.721,0.0,47602.692,49682.39,15601.557,4029.96,12405.278,3340.962,364048.039,0.0,True,364048.039,0.0,True
RO,2024,TJ_GCV,362595.075,228841.574,1090.695,118034.32,11267.187,3361.299,362595.075,70583.733,121061.81,34389.861,2467.142,339.028,1090.695,0.0,49633.703,47815.551,16249.806,4335.26,11267.187,3361.299,362595.075,0.0,True,362595.075,0.0,True
RS,1990,TJ_GCV,120384.0,109864.0,0.0,10520.0,0.0,0.0,120384.0,36258.0,0.0,0.0,73606.0,0.0,0.0,0.0,10520.0,0.0,0.0,0.0,0.0,0.0,120384.0,0.0,True,120384.0,0.0,True
RS,1991,TJ_GCV,116417.0,104709.0,0.0,10520.0,1188.0,0.0,116417.0,34557.0,0.0,0.0,70152.0,0.0,0.0,0.0,10520.0,0.0,0.0,0.0,1188.0,0.0,116417.0,0.0,True,116417.0,0.0,True
