month,country,type,demand,demand_TWh
2022-03,CZ,power,51891.85,5.189185e-05
2022-04,CZ,power,26146.125,2.6146125e-05
2022-05,CZ,power,33681.458333333336,3.3681458333333334e-05
2022-06,CZ,power,38403.99166666667,3.840399166666667e-05
2022-07,CZ,power,27714.341666666667,2.771434166666667e-05
2022-08,CZ,power,37327.933333333334,3.732793333333333e-05
2022-09,CZ,power,25915.375,2.5915375e-05
2022-10,CZ,power,29109.008333333335,2.9109008333333334e-05
2022-11,CZ,power,35129.916666666664,3.512991666666667e-05
2022-12,CZ,power,43160.416666666664,4.3160416666666664e-05
2023-01,CZ,power,30327.925,3.0327925e-05
2023-02,CZ,power,32230.941666666666,3.223094166666667e-05
2023-03,CZ,power,29680.216666666667,2.9680216666666668e-05
2023-04,CZ,power,18486.74166666667,1.848674166666667e-05
2023-05,CZ,power,7933.474999999999,7.933475e-06
2023-06,CZ,power,24991.616666666665,2.4991616666666666e-05
2023-07,CZ,power,24084.658333333333,2.408465833333333e-05
2023-08,CZ,power,19992.241666666665,1.9992241666666667e-05
2023-09,CZ,power,21360.49166666667,2.1360491666666668e-05
2023-10,CZ,power,21461.75,2.146175e-05
2023-11,CZ,power,18990.88333333333,1.899088333333333e-05
2023-12,CZ,power,26267.983333333334,2.6267983333333333e-05
2024-01,CZ,power,36026.24166666667,3.602624166666667e-05
2024-02,CZ,power,20669.875,2.0669875e-05
2024-03,CZ,power,24418.766666666666,2.4418766666666667e-05
2024-04,CZ,power,18850.15,1.885015e-05
2024-05,CZ,power,16711.74166666667,1.671174166666667e-05
2024-06,CZ,power,18388.5,1.83885e-05
2024-07,CZ,power,13222.841666666667,1.3222841666666667e-05
2024-08,CZ,power,18670.775,1.8670775000000003e-05
2024-09,CZ,power,15830.441666666666,1.5830441666666665e-05
2024-10,CZ,power,24191.108333333334,2.4191108333333335e-05
2024-11,CZ,power,42595.15833333333,4.259515833333333e-05
2024-12,CZ,power,32854.96666666667,3.285496666666667e-05
2025-01,CZ,power,9596.633333333333,9.596633333333334e-06
2016-10,DE,distribution,31737640914.0,31.737640914
2016-11,DE,distribution,50348822680.0,50.34882268
2016-12,DE,distribution,61078527808.0,61.078527808
2017-01,DE,distribution,77518565048.0,77.518565048
2017-02,DE,distribution,53198563016.0,53.198563016
2017-03,DE,distribution,40375087783.0,40.375087783
2017-04,DE,distribution,35639643424.0,35.639643424
2017-05,DE,distribution,17509317808.0,17.509317808
2017-06,DE,distribution,7732116712.0,7.732116712
2017-07,DE,distribution,7979548456.0,7.979548456
2017-08,DE,distribution,7916432456.0,7.916432456
2017-09,DE,distribution,15984610248.0,15.984610248
2017-10,DE,distribution,22245395942.0,22.245395942
2017-11,DE,distribution,45822407080.0,45.82240708
2017-12,DE,distribution,60256650720.0,60.25665072
2018-01,DE,distribution,55091023384.0,55.091023384
2018-02,DE,distribution,68637710408.0,68.637710408
2018-03,DE,distribution,61073523297.0,61.073523297
2018-04,DE,distribution,21355858160.0,21.35585816
2018-05,DE,distribution,11869078984.0,11.869078984
2018-06,DE,distribution,8129251736.0,8.129251736
2018-07,DE,distribution,6316962184.0,6.316962184
2018-08,DE,distribution,6593437032.0,6.593437032
2018-09,DE,distribution,12546740256.0,12.546740256
2018-10,DE,distribution,25636298907.0,25.636298907
2018-11,DE,distribution,46760906280.0,46.76090628
2018-12,DE,distribution,56341646800.0,56.3416468
2019-01,DE,distribution,69244460328.0,69.244460328
2019-02,DE,distribution,51300983968.0,51.300983968
2019-03,DE,distribution,44350159603.0,44.350159603
2019-04,DE,distribution,29921715656.0,29.921715656
2019-05,DE,distribution,25212833800.0,25.2128338
2019-06,DE,distribution,7189014032.0,7.189014032
2019-07,DE,distribution,7804643984.0,7.804643984
2019-08,DE,distribution,7270715903.0,7.270715903
2019-09,DE,distribution,13705534128.0,13.705534128
2019-10,DE,distribution,25461707640.0,25.46170764
2019-11,DE,distribution,49077459776.0,49.077459776
2019-12,DE,distribution,57487559576.0,57.487559576
2020-01,DE,distribution,59476017672.0,59.476017672
2020-02,DE,distribution,48569965720.0,48.56996572
2020-03,DE,distribution,49854907465.0,49.854907465
2020-04,DE,distribution,27238415664.0,27.238415664
2020-05,DE,distribution,21023014240.0,21.02301424
2020-06,DE,distribution,9900766352.0,9.900766352
2020-07,DE,distribution,8736324976.0,8.736324976
2020-08,DE,distribution,6931899528.0,6.931899528
2020-09,DE,distribution,12776166944.0,12.776166944
2020-10,DE,distribution,29532622571.0,29.532622571
2020-11,DE,distribution,43492153496.0,43.492153496
2020-12,DE,distribution,61608690064.0,61.608690064
2021-01,DE,distribution,72741254256.0,72.741254256
2021-02,DE,distribution,60067470968.0,60.067470968
2021-03,DE,distribution,54459168353.0,54.459168353
2021-04,DE,distribution,43575294936.0,43.575294936
2021-05,DE,distribution,26439036200.0,26.4390362
2021-06,DE,distribution,7939158520.0,7.93915852
2021-07,DE,distribution,7898745480.0,7.89874548
2021-08,DE,distribution,9801948880.0,9.80194888
2021-09,DE,distribution,12161076952.0,12.161076952
2021-10,DE,distribution,30400298712.0,30.400298712
2021-11,DE,distribution,50127591840.0,50.12759184
2021-12,DE,distribution,62689439496.0,62.689439496
2022-01,DE,distribution,63024042000.0,63.024042
2022-02,DE,distribution,51107682960.0,51.10768296
2022-03,DE,distribution,49286261353.0,49.286261353
2022-04,DE,distribution,36022912632.0,36.022912632
2022-05,DE,distribution,14680030248.0,14.680030248
2022-06,DE,distribution,8573781888.0,8.573781888
2022-07,DE,distribution,7200785928.0,7.200785928
2022-08,DE,distribution,6300072216.0,6.300072216
2022-09,DE,distribution,15534043368.0,15.534043368
2022-10,DE,distribution,20219257718.0,20.219257718
2022-11,DE,distribution,39054025512.0,39.054025512
2022-12,DE,distribution,60847791624.0,60.847791624
2023-01,DE,distribution,54157345992.0,54.157345992
2023-02,DE,distribution,49428429192.0,49.428429192
2023-03,DE,distribution,45572316591.0,45.572316591
2023-04,DE,distribution,33490618584.0,33.490618584
2023-05,DE,distribution,16209582552.0,16.209582552
2023-06,DE,distribution,6923874120.0,6.92387412
2023-07,DE,distribution,6750785952.0,6.750785952
2023-08,DE,distribution,7354400160.0,7.35440016
2023-09,DE,distribution,8013566952.0,8.013566952
2023-10,DE,distribution,20495938344.0,20.495938344
2023-11,DE,distribution,41918530896.0,41.918530896
2023-12,DE,distribution,52356854016.0,52.356854016
2024-01,DE,distribution,61397181552.0,61.397181552
2024-02,DE,distribution,40029159216.0,40.029159216
2024-03,DE,distribution,36470941312.0,36.470941312
2024-04,DE,distribution,26435637624.0,26.435637624
2024-05,DE,distribution,11610473472.0,11.610473472
2024-06,DE,distribution,9125935464.0,9.125935464
2024-07,DE,distribution,6715317816.0,6.715317816
2024-08,DE,distribution,5830753392.0,5.830753392
2024-09,DE,distribution,10860584520.0,10.86058452
2024-10,DE,distribution,22449181647.0,22.449181647
2024-11,DE,distribution,42668714904.0,42.668714904
2024-12,DE,distribution,54464548800.0,54.4645488
2025-01,DE,distribution,17141108424.0,17.141108424
2016-10,DE,industry-power,50910548885.0,50.910548885
2016-11,DE,industry-power,57351242275.0,57.351242275
2016-12,DE,industry-power,59784225457.0,59.784225457
2017-01,DE,industry-power,70114305478.0,70.114305478
2017-02,DE,industry-power,54827077557.0,54.827077557
2017-03,DE,industry-power,52176688439.0,52.176688439
2017-04,DE,industry-power,45986654036.0,45.986654036
2017-05,DE,industry-power,42058146122.0,42.058146122
2017-06,DE,industry-power,36817933441.0,36.817933441
2017-07,DE,industry-power,39080040241.0,39.080040241
2017-08,DE,industry-power,37153369392.0,37.153369392
2017-09,DE,industry-power,42110858163.0,42.110858163
2017-10,DE,industry-power,47127273206.0,47.127273206
2017-11,DE,industry-power,57004271187.0,57.004271187
2017-12,DE,industry-power,58966633093.0,58.966633093
2018-01,DE,industry-power,59061449072.0,59.061449072
2018-02,DE,industry-power,60970369017.0,60.970369017
2018-03,DE,industry-power,58726961872.0,58.726961872
2018-04,DE,industry-power,41149021835.0,41.149021835
2018-05,DE,industry-power,37875319263.0,37.875319263
2018-06,DE,industry-power,37013342144.0,37.013342144
2018-07,DE,industry-power,37889411230.0,37.88941123
2018-08,DE,industry-power,38795464417.0,38.795464417
2018-09,DE,industry-power,38721349311.0,38.721349311
2018-10,DE,industry-power,47654323685.0,47.654323685
2018-11,DE,industry-power,55772787389.0,55.772787389
2018-12,DE,industry-power,56531479546.0,56.531479546
2019-01,DE,industry-power,65825025924.0,65.825025924
2019-02,DE,industry-power,53708514515.0,53.708514515
2019-03,DE,industry-power,51923122795.0,51.923122795
2019-04,DE,industry-power,45021051058.0,45.021051058
2019-05,DE,industry-power,44664519824.0,44.664519824
2019-06,DE,industry-power,37595415960.0,37.59541596
2019-07,DE,industry-power,40679339908.0,40.679339908
2019-08,DE,industry-power,39241288462.0,39.241288462
2019-09,DE,industry-power,42724858985.0,42.724858985
2019-10,DE,industry-power,50629555983.0,50.629555983
2019-11,DE,industry-power,55942119057.0,55.942119057
2019-12,DE,industry-power,56207577107.0,56.207577107
2020-01,DE,industry-power,61856706073.0,61.856706073
2020-02,DE,industry-power,54087680697.0,54.087680697
2020-03,DE,industry-power,54342805238.0,54.342805238
2020-04,DE,industry-power,41281721501.0,41.281721501
2020-05,DE,industry-power,41287774105.0,41.287774105
2020-06,DE,industry-power,40472090745.0,40.472090745
2020-07,DE,industry-power,42087578709.0,42.087578709
2020-08,DE,industry-power,40656408980.0,40.65640898
2020-09,DE,industry-power,42631368874.0,42.631368874
2020-10,DE,industry-power,50330080807.0,50.330080807
2020-11,DE,industry-power,57123803243.0,57.123803243
2020-12,DE,industry-power,61364539141.0,61.364539141
2021-01,DE,industry-power,66989175551.0,66.989175551
2021-02,DE,industry-power,59547759231.0,59.547759231
2021-03,DE,industry-power,59863176581.0,59.863176581
2021-04,DE,industry-power,52629674308.0,52.629674308
2021-05,DE,industry-power,44948263142.0,44.948263142
2021-06,DE,industry-power,39094234574.0,39.094234574
2021-07,DE,industry-power,38434092259.0,38.434092259
2021-08,DE,industry-power,35895248432.0,35.895248432
2021-09,DE,industry-power,38195205232.0,38.195205232
2021-10,DE,industry-power,45203727119.0,45.203727119
2021-11,DE,industry-power,56490242135.0,56.490242135
2021-12,DE,industry-power,59033823763.0,59.033823763
2022-01,DE,industry-power,60687505453.0,60.687505453
2022-02,DE,industry-power,50426538430.0,50.42653843
2022-03,DE,industry-power,53833234116.0,53.833234116
2022-04,DE,industry-power,43377703618.0,43.377703618
2022-05,DE,industry-power,37297029646.0,37.297029646
2022-06,DE,industry-power,33282643491.0,33.282643491
2022-07,DE,industry-power,31300428099.0,31.300428099
2022-08,DE,industry-power,30182378933.0,30.182378933
2022-09,DE,industry-power,31820901070.0,31.82090107
2022-10,DE,industry-power,35163731495.0,35.163731495
2022-11,DE,industry-power,41189448508.0,41.189448508
2022-12,DE,industry-power,49357331403.0,49.357331403
2023-01,DE,industry-power,49027811746.0,49.027811746
2023-02,DE,industry-power,46677565185.0,46.677565185
2023-03,DE,industry-power,46445972526.0,46.445972526
2023-04,DE,industry-power,39484983792.0,39.484983792
2023-05,DE,industry-power,33567017509.0,33.567017509
2023-06,DE,industry-power,31569466888.0,31.569466888
2023-07,DE,industry-power,30633353668.0,30.633353668
2023-08,DE,industry-power,31842707291.0,31.842707291
2023-09,DE,industry-power,31627218096.0,31.627218096
2023-10,DE,industry-power,38730225166.0,38.730225166
2023-11,DE,industry-power,47727960806.0,47.727960806
2023-12,DE,industry-power,50155885788.0,50.155885788
2024-01,DE,industry-power,59126095752.0,59.126095752
2024-02,DE,industry-power,46322676781.0,46.322676781
2024-03,DE,industry-power,46104650173.0,46.104650173
2024-04,DE,industry-power,40872386575.0,40.872386575
2024-05,DE,industry-power,35993417043.0,35.993417043
2024-06,DE,industry-power,33700900316.0,33.700900316
2024-07,DE,industry-power,32390619090.0,32.39061909
2024-08,DE,industry-power,31324342079.0,31.324342079
2024-09,DE,industry-power,33783838490.0,33.78383849
2024-10,DE,industry-power,41203668599.0,41.203668599
2024-11,DE,industry-power,53964220022.0,53.964220022
2024-12,DE,industry-power,66167746332.0,66.167746332
2025-01,DE,industry-power,11773697422.0,11.773697422
2018-12,DE,power,6723.25,6.72325e-06
2019-01,DE,power,491594.44166666665,0.0004915944416666666
2019-02,DE,power,381553.93333333335,0.00038155393333333333
2019-03,DE,power,290313.51875,0.00029031351875
2019-04,DE,power,261380.67708333334,0.0002613806770833333
2019-05,DE,power,261971.99166666667,0.00026197199166666665
2019-06,DE,power,240942.34791666665,0.00024094234791666665
2019-07,DE,power,323827.42291666666,0.00032382742291666664
2019-08,DE,power,336984.53958333336,0.00033698453958333333
2019-09,DE,power,358370.2166666667,0.00035837021666666665
2019-10,DE,power,447065.29375,0.00044706529375000004
2019-11,DE,power,454604.64166666666,0.0004546046416666667
2019-12,DE,power,397035.6041666667,0.0003970356041666667
2020-01,DE,power,516361.9145833333,0.0005163619145833333
2020-02,DE,power,365725.4145833333,0.0003657254145833333
2020-03,DE,power,376885.92916666664,0.00037688592916666666
2020-04,DE,power,267994.16875,0.00026799416875
2020-05,DE,power,286505.5291666667,0.0002865055291666667
2020-06,DE,power,384461.1979166667,0.0003844611979166667
2020-07,DE,power,420950.1625,0.00042095016249999996
2020-08,DE,power,381551.8375,0.0003815518375
2020-09,DE,power,348543.20625,0.00034854320625
2020-10,DE,power,356523.11041666666,0.00035652311041666667
2020-11,DE,power,504529.04375,0.00050452904375
2020-12,DE,power,548049.2645833333,0.0005480492645833333
2021-01,DE,power,571719.7687499999,0.0005717197687499999
2021-02,DE,power,500181.1645833333,0.0005001811645833333
2021-03,DE,power,504176.9645833333,0.0005041769645833333
2021-04,DE,power,421639.12916666665,0.00042163912916666664
2021-05,DE,power,244270.27708333335,0.0002442702770833334
2021-06,DE,power,281415.59791666665,0.0002814155979166667
2021-07,DE,power,234111.75,0.00023411175
2021-08,DE,power,146165.66041666668,0.0001461656604166667
2021-09,DE,power,242287.94166666665,0.00024228794166666665
2021-10,DE,power,232888.86875,0.00023288886875
2021-11,DE,power,466307.54375,0.00046630754375
2021-12,DE,power,470861.19166666665,0.00047086119166666663
2022-01,DE,power,503047.2208333333,0.0005030472208333333
2022-02,DE,power,331371.25,0.00033137125
2022-03,DE,power,440749.6270833333,0.00044074962708333333
2022-04,DE,power,271716.69375,0.00027171669374999996
2022-05,DE,power,252450.52916666667,0.0002524505291666667
2022-06,DE,power,229143.48541666666,0.00022914348541666667
2022-07,DE,power,203059.19583333333,0.00020305919583333334
2022-08,DE,power,242587.10625,0.00024258710625
2022-09,DE,power,202689.1125,0.0002026891125
2022-10,DE,power,269719.73125,0.00026971973125000003
2022-11,DE,power,320256.1791666667,0.0003202561791666667
2022-12,DE,power,496773.8729166666,0.0004967738729166666
2023-01,DE,power,410782.39166666666,0.00041078239166666665
2023-02,DE,power,435936.43333333335,0.00043593643333333335
2023-03,DE,power,380442.5104166667,0.0003804425104166667
2023-04,DE,power,286256.0208333333,0.0002862560208333333
2023-05,DE,power,217111.45625,0.00021711145625
2023-06,DE,power,228958.26458333334,0.00022895826458333335
2023-07,DE,power,207950.14583333334,0.00020795014583333335
2023-08,DE,power,244444.975,0.000244444975
2023-09,DE,power,218281.82916666666,0.00021828182916666666
2023-10,DE,power,279692.67291666666,0.0002796926729166667
2023-11,DE,power,371572.87083333335,0.00037157287083333337
2023-12,DE,power,406506.6645833333,0.0004065066645833333
2024-01,DE,power,509490.8854166667,0.0005094908854166667
2024-02,DE,power,369245.5416666666,0.00036924554166666663
2024-03,DE,power,378609.35625,0.00037860935625
2024-04,DE,power,294924.175,0.00029492417499999996
2024-05,DE,power,242190.69166666668,0.0002421906916666667
2024-06,DE,power,193101.95833333334,0.00019310195833333334
2024-07,DE,power,177069.43125,0.00017706943125
2024-08,DE,power,197153.03541666668,0.00019715303541666668
2024-09,DE,power,210576.925,0.000210576925
2024-10,DE,power,321190.7833333333,0.0003211907833333333
2024-11,DE,power,588418.3354166667,0.0005884183354166667
2024-12,DE,power,555190.6104166666,0.0005551906104166667
2025-01,DE,power,140727.8691287879,0.0001407278691287879
2016-10,DE,total,82648189799.0,82.648189799
2016-11,DE,total,107700064955.0,107.700064955
2016-12,DE,total,120862753265.0,120.862753265
2017-01,DE,total,147632870526.0,147.632870526
2017-02,DE,total,108025640573.0,108.025640573
2017-03,DE,total,92551776222.0,92.551776222
2017-04,DE,total,81626297460.0,81.62629746
2017-05,DE,total,59567463930.0,59.56746393
2017-06,DE,total,44550050153.0,44.550050153
2017-07,DE,total,47059588697.0,47.059588697
2017-08,DE,total,45069801848.0,45.069801848
2017-09,DE,total,58095468411.0,58.095468411
2017-10,DE,total,69372669148.0,69.372669148
2017-11,DE,total,102826678267.0,102.826678267
2017-12,DE,total,119223283813.0,119.223283813
2018-01,DE,total,114152472456.0,114.152472456
2018-02,DE,total,129608079425.0,129.608079425
2018-03,DE,total,119800485169.0,119.800485169
2018-04,DE,total,62504879995.0,62.504879995
2018-05,DE,total,49744398247.0,49.744398247
2018-06,DE,total,45142593880.0,45.14259388
2018-07,DE,total,44206373414.0,44.206373414
2018-08,DE,total,45388901449.0,45.388901449
2018-09,DE,total,51268089567.0,51.268089567
2018-10,DE,total,73290622592.0,73.290622592
2018-11,DE,total,102533693669.0,102.533693669
2018-12,DE,total,112873126346.0,112.873126346
2019-01,DE,total,135069486252.0,135.069486252
2019-02,DE,total,105009498483.0,105.009498483
2019-03,DE,total,96273282398.0,96.273282398
2019-04,DE,total,74942766714.0,74.942766714
2019-05,DE,total,69877353624.0,69.877353624
2019-06,DE,total,44784429992.0,44.784429992
2019-07,DE,total,48483983892.0,48.483983892
2019-08,DE,total,46512004365.0,46.512004365
2019-09,DE,total,56430393113.0,56.430393113
2019-10,DE,total,76091263623.0,76.091263623
2019-11,DE,total,105019578833.0,105.019578833
2019-12,DE,total,113695136683.0,113.695136683
2020-01,DE,total,121332723745.0,121.332723745
2020-02,DE,total,102657646417.0,102.657646417
2020-03,DE,total,104197712703.0,104.197712703
2020-04,DE,total,68520137165.0,68.520137165
2020-05,DE,total,62310788345.0,62.310788345
2020-06,DE,total,50372857097.0,50.372857097
2020-07,DE,total,50823903685.0,50.823903685
