country,type,date,demand
PT,industry-power,2021-11-23,141523020.0
PT,industry-power,2021-11-24,140036249.0
PT,industry-power,2021-11-25,144445332.0
PT,industry-power,2021-11-26,122345528.0
PT,industry-power,2021-11-27,51805753.0
PT,industry-power,2021-11-28,54391950.0
PT,industry-power,2021-11-29,144409529.0
PT,industry-power,2021-11-30,165030985.0
PT,industry-power,2021-12-01,131136432.0
PT,industry-power,2021-12-02,107378309.0
PT,industry-power,2021-12-03,131947264.0
PT,industry-power,2021-12-04,79306544.0
PT,industry-power,2021-12-05,26401102.0
PT,industry-power,2021-12-06,105282026.0
PT,industry-power,2021-12-07,78099727.0
PT,industry-power,2021-12-08,25259614.0
PT,industry-power,2021-12-09,82290069.0
PT,industry-power,2021-12-10,75035400.0
PT,industry-power,2021-12-11,107858961.0
PT,industry-power,2021-12-12,99117306.0
PT,industry-power,2021-12-13,145370791.0
PT,industry-power,2021-12-14,136873449.0
PT,industry-power,2021-12-15,133164605.0
PT,industry-power,2021-12-16,122751611.0
PT,industry-power,2021-12-17,99742906.0
PT,industry-power,2021-12-18,81232768.0
PT,industry-power,2021-12-19,88694416.0
PT,industry-power,2021-12-20,122700391.0
PT,industry-power,2021-12-21,89297376.0
PT,industry-power,2021-12-22,106977205.0
PT,industry-power,2021-12-23,89516406.0
PT,industry-power,2021-12-24,73206303.0
PT,industry-power,2021-12-25,61110886.0
PT,industry-power,2021-12-26,41930996.0
PT,industry-power,2021-12-27,24967197.0
PT,industry-power,2021-12-28,23424020.0
PT,industry-power,2021-12-29,68370632.0
PT,industry-power,2021-12-30,76459010.0
PT,industry-power,2021-12-31,45987928.0
PT,industry-power,2022-01-01,21489135.0
PT,industry-power,2022-01-02,68704098.0
PT,industry-power,2022-01-03,92636714.0
PT,industry-power,2022-01-04,70946350.0
PT,industry-power,2022-01-05,101906539.0
PT,industry-power,2022-01-06,40329886.0
PT,industry-power,2022-01-07,88526283.0
PT,industry-power,2022-01-08,37558249.0
PT,industry-power,2022-01-09,31740890.0
PT,industry-power,2022-01-10,121640549.0
PT,industry-power,2022-01-11,133139548.0
PT,industry-power,2022-01-12,128164304.0
PT,industry-power,2022-01-13,136774909.0
PT,industry-power,2022-01-14,136567616.0
PT,industry-power,2022-01-15,127441342.0
PT,industry-power,2022-01-16,92188890.0
PT,industry-power,2022-01-17,136392435.0
PT,industry-power,2022-01-18,139702586.0
PT,industry-power,2022-01-19,137932701.0
PT,industry-power,2022-01-20,131504410.0
PT,industry-power,2022-01-21,115923395.0
PT,industry-power,2022-01-22,113250698.0
PT,industry-power,2022-01-23,100294982.0
PT,industry-power,2022-01-24,141982478.0
PT,industry-power,2022-01-25,143668045.0
PT,industry-power,2022-01-26,137883051.0
PT,industry-power,2022-01-27,130793149.0
PT,industry-power,2022-01-28,112149370.0
PT,industry-power,2022-01-29,94699157.0
PT,industry-power,2022-01-30,84773269.0
PT,industry-power,2022-01-31,114331955.0
PT,industry-power,2022-02-01,102248829.0
PT,industry-power,2022-02-02,131565436.0
PT,industry-power,2022-02-03,131272559.0
PT,industry-power,2022-02-04,118212150.0
PT,industry-power,2022-02-05,95631302.0
PT,industry-power,2022-02-06,74610976.0
PT,industry-power,2022-02-07,129417858.0
PT,industry-power,2022-02-08,135811061.0
PT,industry-power,2022-02-09,131879902.0
PT,industry-power,2022-02-10,132573551.0
PT,industry-power,2022-02-11,130615639.0
PT,industry-power,2022-02-12,99316489.0
PT,industry-power,2022-02-13,29181600.0
PT,industry-power,2022-02-14,89753617.0
PT,industry-power,2022-02-15,97881994.0
PT,industry-power,2022-02-16,75681875.0
PT,industry-power,2022-02-17,115110762.0
PT,industry-power,2022-02-18,102256717.0
PT,industry-power,2022-02-19,54809939.0
PT,industry-power,2022-02-20,42511401.0
PT,industry-power,2022-02-21,72194698.0
PT,industry-power,2022-02-22,84126899.0
PT,industry-power,2022-02-23,121590263.0
PT,industry-power,2022-02-24,112066457.0
PT,industry-power,2022-02-25,104365505.0
PT,industry-power,2022-02-26,79176175.0
PT,industry-power,2022-02-27,58747755.0
PT,industry-power,2022-02-28,125677032.0
PT,industry-power,2022-03-01,113335825.0
PT,industry-power,2022-03-02,120682106.0
PT,industry-power,2022-03-03,129687394.0
PT,industry-power,2022-03-04,108208420.0
PT,industry-power,2022-03-05,83055841.0
PT,industry-power,2022-03-06,64262939.0
PT,industry-power,2022-03-07,135339340.0
PT,industry-power,2022-03-08,129163246.0
PT,industry-power,2022-03-09,117280975.0
PT,industry-power,2022-03-10,104300631.0
PT,industry-power,2022-03-11,101504472.0
PT,industry-power,2022-03-12,52411485.0
PT,industry-power,2022-03-13,54618303.0
PT,industry-power,2022-03-14,73755443.0
PT,industry-power,2022-03-15,78977188.0
PT,industry-power,2022-03-16,87935221.0
PT,industry-power,2022-03-17,66319391.0
PT,industry-power,2022-03-18,102288795.0
PT,industry-power,2022-03-19,65877758.0
PT,industry-power,2022-03-20,63680752.0
PT,industry-power,2022-03-21,115946130.0
PT,industry-power,2022-03-22,118081325.0
PT,industry-power,2022-03-23,104400546.0
PT,industry-power,2022-03-24,114971396.0
PT,industry-power,2022-03-25,111080588.0
PT,industry-power,2022-03-26,77849865.0
PT,industry-power,2022-03-27,68479268.0
PT,industry-power,2022-03-28,119548383.0
PT,industry-power,2022-03-29,114782696.0
PT,industry-power,2022-03-30,103122427.0
PT,industry-power,2022-03-31,66623357.0
PT,industry-power,2022-04-01,86209083.0
PT,industry-power,2022-04-02,79414891.0
PT,industry-power,2022-04-03,53572336.0
PT,industry-power,2022-04-04,98959486.0
PT,industry-power,2022-04-05,154400532.0
PT,industry-power,2022-04-06,116498544.0
PT,industry-power,2022-04-07,78425412.0
PT,industry-power,2022-04-08,64413444.0
PT,industry-power,2022-04-09,113739839.0
PT,industry-power,2022-04-10,41686506.0
PT,industry-power,2022-04-11,52702819.0
PT,industry-power,2022-04-12,117430929.0
PT,industry-power,2022-04-13,116357616.0
PT,industry-power,2022-04-14,103439982.0
PT,industry-power,2022-04-15,55391463.0
PT,industry-power,2022-04-16,41360459.0
PT,industry-power,2022-04-17,27911322.0
PT,industry-power,2022-04-18,28014927.0
PT,industry-power,2022-04-19,30358325.0
PT,industry-power,2022-04-20,28215964.0
PT,industry-power,2022-04-21,49099875.0
PT,industry-power,2022-04-22,73866401.0
PT,industry-power,2022-04-23,26163520.0
PT,industry-power,2022-04-24,71741943.0
PT,industry-power,2022-04-25,142805346.0
PT,industry-power,2022-04-26,152606527.0
PT,industry-power,2022-04-27,145685579.0
PT,industry-power,2022-04-28,141203567.0
PT,industry-power,2022-04-29,142929335.0
PT,industry-power,2022-04-30,101025105.0
PT,industry-power,2022-05-01,51462647.0
PT,industry-power,2022-05-02,75802557.0
PT,industry-power,2022-05-03,99352338.0
PT,industry-power,2022-05-04,101182344.0
PT,industry-power,2022-05-05,85903372.0
PT,industry-power,2022-05-06,85851634.0
PT,industry-power,2022-05-07,70350998.0
PT,industry-power,2022-05-08,54070222.0
PT,industry-power,2022-05-09,143127955.0
PT,industry-power,2022-05-10,143621110.0
PT,industry-power,2022-05-11,140829070.0
PT,industry-power,2022-05-12,143368361.0
PT,industry-power,2022-05-13,136327895.0
PT,industry-power,2022-05-14,71812242.0
PT,industry-power,2022-05-15,44205407.0
PT,industry-power,2022-05-16,130909634.0
PT,industry-power,2022-05-17,134702108.0
PT,industry-power,2022-05-18,135678070.0
PT,industry-power,2022-05-19,134996534.0
PT,industry-power,2022-05-20,120414064.0
PT,industry-power,2022-05-21,73909289.0
PT,industry-power,2022-05-22,78165046.0
PT,industry-power,2022-05-23,108595267.0
PT,industry-power,2022-05-24,98896858.0
PT,industry-power,2022-05-25,78179701.0
PT,industry-power,2022-05-26,71333088.0
PT,industry-power,2022-05-27,63044444.0
PT,industry-power,2022-05-28,56466042.0
PT,industry-power,2022-05-29,73222536.0
PT,industry-power,2022-05-30,123807140.0
PT,industry-power,2022-05-31,120535117.0
PT,industry-power,2022-06-01,132639677.0
PT,industry-power,2022-06-02,133277804.0
PT,industry-power,2022-06-03,131967835.0
PT,industry-power,2022-06-04,91006765.0
PT,industry-power,2022-06-05,84808200.0
PT,industry-power,2022-06-06,131357943.0
PT,industry-power,2022-06-07,131476623.0
PT,industry-power,2022-06-08,134400314.0
PT,industry-power,2022-06-09,139960892.0
PT,industry-power,2022-06-10,142349902.0
PT,industry-power,2022-06-11,78883494.0
PT,industry-power,2022-06-12,74012206.0
PT,industry-power,2022-06-13,149372621.0
PT,industry-power,2022-06-14,148491492.0
PT,industry-power,2022-06-15,136787444.0
PT,industry-power,2022-06-16,130158850.0
PT,industry-power,2022-06-17,121584460.0
PT,industry-power,2022-06-18,88313871.0
PT,industry-power,2022-06-19,85896356.0
PT,industry-power,2022-06-20,134190470.0
PT,industry-power,2022-06-21,138485587.0
PT,industry-power,2022-06-22,138665927.0
PT,industry-power,2022-06-23,135192045.0
PT,industry-power,2022-06-24,114309779.0
PT,industry-power,2022-06-25,86535510.0
PT,industry-power,2022-06-26,68886770.0
PT,industry-power,2022-06-27,106260723.0
PT,industry-power,2022-06-28,130378549.0
PT,industry-power,2022-06-29,131067602.0
PT,industry-power,2022-06-30,114150135.0
PT,industry-power,2022-07-01,117976299.0
PT,industry-power,2022-07-02,96582146.0
PT,industry-power,2022-07-03,87898628.0
PT,industry-power,2022-07-04,120953251.0
PT,industry-power,2022-07-05,127200646.0
PT,industry-power,2022-07-06,116332841.0
PT,industry-power,2022-07-07,120505083.0
PT,industry-power,2022-07-08,128341595.0
PT,industry-power,2022-07-09,104512710.0
PT,industry-power,2022-07-10,102214514.0
PT,industry-power,2022-07-11,135142416.0
PT,industry-power,2022-07-12,144874752.0
PT,industry-power,2022-07-13,149258183.0
PT,industry-power,2022-07-14,146992228.0
PT,industry-power,2022-07-15,131606033.0
PT,industry-power,2022-07-16,111852368.0
PT,industry-power,2022-07-17,115052087.0
PT,industry-power,2022-07-18,126878433.0
PT,industry-power,2022-07-19,136941516.0
PT,industry-power,2022-07-20,146874778.0
PT,industry-power,2022-07-21,140782794.0
PT,industry-power,2022-07-22,136669064.0
PT,industry-power,2022-07-23,111245472.0
PT,industry-power,2022-07-24,99029781.0
PT,industry-power,2022-07-25,118527136.0
PT,industry-power,2022-07-26,106219918.0
PT,industry-power,2022-07-27,135010579.0
PT,industry-power,2022-07-28,154099441.0
PT,industry-power,2022-07-29,138701406.0
PT,industry-power,2022-07-30,95362973.0
PT,industry-power,2022-07-31,109446065.0
PT,industry-power,2022-08-01,151139510.0
PT,industry-power,2022-08-02,155610000.0
PT,industry-power,2022-08-03,140987113.0
PT,industry-power,2022-08-04,138971678.0
PT,industry-power,2022-08-05,128216404.0
PT,industry-power,2022-08-06,101311594.0
PT,industry-power,2022-08-07,111057410.0
PT,industry-power,2022-08-08,149230661.0
PT,industry-power,2022-08-09,151253706.0
PT,industry-power,2022-08-10,151406394.0
PT,industry-power,2022-08-11,141264828.0
PT,industry-power,2022-08-12,134366100.0
PT,industry-power,2022-08-13,109863757.0
PT,industry-power,2022-08-14,92596220.0
PT,industry-power,2022-08-15,92503462.0
PT,industry-power,2022-08-16,84868949.0
PT,industry-power,2022-08-17,86243831.0
PT,industry-power,2022-08-18,74445111.0
PT,industry-power,2022-08-19,88369228.0
PT,industry-power,2022-08-20,77971886.0
PT,industry-power,2022-08-21,62734140.0
PT,industry-power,2022-08-22,96709370.0
PT,industry-power,2022-08-23,137632372.0
PT,industry-power,2022-08-24,143717734.0
PT,industry-power,2022-08-25,144248296.0
PT,industry-power,2022-08-26,108728240.0
PT,industry-power,2022-08-27,99994182.0
PT,industry-power,2022-08-28,114498221.0
PT,industry-power,2022-08-29,156230510.0
PT,industry-power,2022-08-30,155589874.0
PT,industry-power,2022-08-31,148604219.0
PT,industry-power,2022-09-01,145971268.0
PT,industry-power,2022-09-02,128927185.0
PT,industry-power,2022-09-03,110326538.0
PT,industry-power,2022-09-04,83348415.0
PT,industry-power,2022-09-05,115795052.0
PT,industry-power,2022-09-06,115241154.0
PT,industry-power,2022-09-07,130775451.0
PT,industry-power,2022-09-08,146681756.0
PT,industry-power,2022-09-09,141784252.0
PT,industry-power,2022-09-10,114635944.0
PT,industry-power,2022-09-11,89972393.0
PT,industry-power,2022-09-12,140135503.0
PT,industry-power,2022-09-13,112282734.0
PT,industry-power,2022-09-14,134077426.0
PT,industry-power,2022-09-15,116074328.0
PT,industry-power,2022-09-16,103250697.0
PT,industry-power,2022-09-17,74738038.0
PT,industry-power,2022-09-18,82837002.0
PT,industry-power,2022-09-19,116987678.0
PT,industry-power,2022-09-20,113781562.0
PT,industry-power,2022-09-21,117343255.0
PT,industry-power,2022-09-22,118545318.0
PT,industry-power,2022-09-23,95426197.0
PT,industry-power,2022-09-24,57043395.0
PT,industry-power,2022-09-25,55004936.0
PT,industry-power,2022-09-26,100336386.0
PT,industry-power,2022-09-27,98468905.0
PT,industry-power,2022-09-28,96727017.0
PT,industry-power,2022-09-29,100290218.0
PT,industry-power,2022-09-30,101573881.0
PT,industry-power,2022-10-01,106578889.0
PT,industry-power,2022-10-02,82660743.0
PT,industry-power,2022-10-03,151196522.0
PT,industry-power,2022-10-04,153405787.0
PT,industry-power,2022-10-05,134923331.0
PT,industry-power,2022-10-06,111453756.0
PT,industry-power,2022-10-07,119307259.0
PT,industry-power,2022-10-08,95218550.0
PT,industry-power,2022-10-09,91878126.0
PT,industry-power,2022-10-10,149717941.0
PT,industry-power,2022-10-11,148038398.0
PT,industry-power,2022-10-12,150184012.0
PT,industry-power,2022-10-13,146530213.0
PT,industry-power,2022-10-14,149555224.0
PT,industry-power,2022-10-15,120452302.0
PT,industry-power,2022-10-16,76882236.0
PT,industry-power,2022-10-17,98462833.0
PT,industry-power,2022-10-18,82806879.0
PT,industry-power,2022-10-19,111090428.0
PT,industry-power,2022-10-20,74706182.0
PT,industry-power,2022-10-21,86984812.0
PT,industry-power,2022-10-22,56620993.0
PT,industry-power,2022-10-23,47438669.0
PT,industry-power,2022-10-24,85019461.0
PT,industry-power,2022-10-25,80099690.0
PT,industry-power,2022-10-26,103892768.0
PT,industry-power,2022-10-27,85007360.0
PT,industry-power,2022-10-28,79809268.0
PT,industry-power,2022-10-29,60149949.0
PT,industry-power,2022-10-30,62895543.0
PT,industry-power,2022-10-31,96281495.0
PT,industry-power,2022-11-01,137022398.0
PT,industry-power,2022-11-02,144739896.0
PT,industry-power,2022-11-03,133922941.0
PT,industry-power,2022-11-04,143557788.0
PT,industry-power,2022-11-05,126562229.0
PT,industry-power,2022-11-06,99020102.0
PT,industry-power,2022-11-07,129870849.0
PT,industry-power,2022-11-08,129213221.0
PT,industry-power,2022-11-09,160766325.0
PT,industry-power,2022-11-10,164196875.0
PT,industry-power,2022-11-11,144735261.0
PT,industry-power,2022-11-12,97905954.0
PT,industry-power,2022-11-13,110547332.0
PT,industry-power,2022-11-14,129075618.0
PT,industry-power,2022-11-15,93696645.0
PT,industry-power,2022-11-16,60436806.0
PT,industry-power,2022-11-17,69629952.0
PT,industry-power,2022-11-18,71321788.0
PT,industry-power,2022-11-19,33733723.0
PT,industry-power,2022-11-20,41850975.0
PT,industry-power,2022-11-21,28712664.0
PT,industry-power,2022-11-22,33202599.0
PT,industry-power,2022-11-23,104292423.0
PT,industry-power,2022-11-24,132169484.0
PT,industry-power,2022-11-25,123379442.0
PT,industry-power,2022-11-26,122883611.0
PT,industry-power,2022-11-27,116314875.0
PT,industry-power,2022-11-28,112923062.0
PT,industry-power,2022-11-29,146756863.0
PT,industry-power,2022-11-30,163474162.0
PT,industry-power,2022-12-01,119717218.0
PT,industry-power,2022-12-02,128514639.0
PT,industry-power,2022-12-03,111847806.0
PT,industry-power,2022-12-04,117877358.0
PT,industry-power,2022-12-05,141496797.0
PT,industry-power,2022-12-06,156096534.0
PT,industry-power,2022-12-07,141666023.0
PT,industry-power,2022-12-08,104118497.0
PT,industry-power,2022-12-09,124930082.0
PT,industry-power,2022-12-10,108467848.0
PT,industry-power,2022-12-11,88491274.0
PT,industry-power,2022-12-12,52089999.0
PT,industry-power,2022-12-13,83012969.0
PT,industry-power,2022-12-14,70203669.0
PT,industry-power,2022-12-15,86461359.0
PT,industry-power,2022-12-16,107384434.0
PT,industry-power,2022-12-17,67149651.0
PT,industry-power,2022-12-18,24881410.0
PT,industry-power,2022-12-19,48418532.0
PT,industry-power,2022-12-20,45499436.0
PT,industry-power,2022-12-21,45828526.0
PT,industry-power,2022-12-22,35001112.0
PT,industry-power,2022-12-23,28585734.0
PT,industry-power,2022-12-24,19202621.0
PT,industry-power,2022-12-25,19055938.0
PT,industry-power,2022-12-26,34598858.0
PT,industry-power,2022-12-27,59632537.0
PT,industry-power,2022-12-28,21533151.0
PT,industry-power,2022-12-29,20511389.0
PT,industry-power,2022-12-30,18394642.0
PT,industry-power,2022-12-31,21060106.0
PT,industry-power,2023-01-01,21916827.0
PT,industry-power,2023-01-02,79465243.0
PT,industry-power,2023-01-03,107204511.0
PT,industry-power,2023-01-04,82479527.0
PT,industry-power,2023-01-05,116463550.0
PT,industry-power,2023-01-06,49550668.0
PT,industry-power,2023-01-07,29293838.0
PT,industry-power,2023-01-08,22768288.0
PT,industry-power,2023-01-09,56020425.0
PT,industry-power,2023-01-10,71498212.0
PT,industry-power,2023-01-11,59097359.0
PT,industry-power,2023-01-12,58616104.0
PT,industry-power,2023-01-13,62071441.0
PT,industry-power,2023-01-14,32614870.0
PT,industry-power,2023-01-15,29222446.0
PT,industry-power,2023-01-16,29390359.0
PT,industry-power,2023-01-17,34787995.0
PT,industry-power,2023-01-18,74196772.0
PT,industry-power,2023-01-19,46150712.0
PT,industry-power,2023-01-20,63048949.0
PT,industry-power,2023-01-21,33340911.0
PT,industry-power,2023-01-22,29521458.0
PT,industry-power,2023-01-23,39293289.0
PT,industry-power,2023-01-24,63853369.0
PT,industry-power,2023-01-25,61518415.0
PT,industry-power,2023-01-26,38005944.0
PT,industry-power,2023-01-27,34516583.0
PT,industry-power,2023-01-28,26342201.0
PT,industry-power,2023-01-29,43327874.0
PT,industry-power,2023-01-30,128977114.0
PT,industry-power,2023-01-31,121634914.0
PT,industry-power,2023-02-01,112296371.0
PT,industry-power,2023-02-02,134909070.0
PT,industry-power,2023-02-03,129353136.0
PT,industry-power,2023-02-04,62525088.0
PT,industry-power,2023-02-05,23091538.0
PT,industry-power,2023-02-06,103712212.0
PT,industry-power,2023-02-07,124113922.0
PT,industry-power,2023-02-08,123701768.0
PT,industry-power,2023-02-09,122668383.0
PT,industry-power,2023-02-10,116589373.0
PT,industry-power,2023-02-11,81719267.0
PT,industry-power,2023-02-12,74675290.0
PT,industry-power,2023-02-13,131399040.0
PT,industry-power,2023-02-14,129877690.0
PT,industry-power,2023-02-15,136812871.0
PT,industry-power,2023-02-16,134383218.0
PT,industry-power,2023-02-17,109000324.0
PT,industry-power,2023-02-18,66486269.0
PT,industry-power,2023-02-19,67734411.0
PT,industry-power,2023-02-20,111021320.0
PT,industry-power,2023-02-21,141489707.0
PT,industry-power,2023-02-22,130643637.0
PT,industry-power,2023-02-23,124971698.0
PT,industry-power,2023-02-24,133672623.0
PT,industry-power,2023-02-25,72108627.0
PT,industry-power,2023-02-26,25527494.0
PT,industry-power,2023-02-27,67026703.0
PT,industry-power,2023-02-28,84687961.0
PT,industry-power,2023-03-01,133563433.0
PT,industry-power,2023-03-02,133471619.0
PT,industry-power,2023-03-03,136855484.0
PT,industry-power,2023-03-04,111206492.0
PT,industry-power,2023-03-05,80846680.0
PT,industry-power,2023-03-06,117584271.0
PT,industry-power,2023-03-07,82616617.0
PT,industry-power,2023-03-08,27147136.0
PT,industry-power,2023-03-09,23084544.0
PT,industry-power,2023-03-10,23100777.0
PT,industry-power,2023-03-11,28471116.0
PT,industry-power,2023-03-12,30546988.0
PT,industry-power,2023-03-13,34995511.0
PT,industry-power,2023-03-14,62553048.0
PT,industry-power,2023-03-15,79364289.0
PT,industry-power,2023-03-16,35819634.0
PT,industry-power,2023-03-17,41584996.0
PT,industry-power,2023-03-18,58186105.0
PT,industry-power,2023-03-19,47081476.0
PT,industry-power,2023-03-20,97445041.0
PT,industry-power,2023-03-21,98283005.0
PT,industry-power,2023-03-22,33390577.0
PT,industry-power,2023-03-23,29906347.0
PT,industry-power,2023-03-24,30299530.0
PT,industry-power,2023-03-25,27756896.0
PT,industry-power,2023-03-26,33093126.0
PT,industry-power,2023-03-27,73428949.0
PT,industry-power,2023-03-28,68038434.0
PT,industry-power,2023-03-29,33394514.0
PT,industry-power,2023-03-30,31137756.0
PT,industry-power,2023-03-31,31123025.0
PT,industry-power,2023-04-01,29193412.0
PT,industry-power,2023-04-02,29439917.0
PT,industry-power,2023-04-03,32236189.0
PT,industry-power,2023-04-04,29597169.0
PT,industry-power,2023-04-05,38151113.0
PT,industry-power,2023-04-06,32383379.0
PT,industry-power,2023-04-07,45862645.0
PT,industry-power,2023-04-08,42388201.0
PT,industry-power,2023-04-09,34177505.0
PT,industry-power,2023-04-10,30403527.0
PT,industry-power,2023-04-11,30652610.0
PT,industry-power,2023-04-12,29091983.0
PT,industry-power,2023-04-13,32599941.0
PT,industry-power,2023-04-14,29916233.0
PT,industry-power,2023-04-15,27026568.0
PT,industry-power,2023-04-16,32913659.0
PT,industry-power,2023-04-17,62164651.0
PT,industry-power,2023-04-18,92023810.0
PT,industry-power,2023-04-19,121825460.0
PT,industry-power,2023-04-20,123910437.0
PT,industry-power,2023-04-21,89249708.0
PT,industry-power,2023-04-22,46347268.0
PT,industry-power,2023-04-23,44343603.0
PT,industry-power,2023-04-24,97180749.0
PT,industry-power,2023-04-25,98974087.0
PT,industry-power,2023-04-26,110038355.0
PT,industry-power,2023-04-27,104567671.0
PT,industry-power,2023-04-28,100635396.0
PT,industry-power,2023-04-29,53650557.0
PT,industry-power,2023-04-30,34358290.0
PT,industry-power,2023-05-01,71901768.0
PT,industry-power,2023-05-02,102490855.0
PT,industry-power,2023-05-03,77778524.0
PT,industry-power,2023-05-04,98842588.0
PT,industry-power,2023-05-05,109126381.0
PT,industry-power,2023-05-06,72751410.0
PT,industry-power,2023-05-07,52687010.0
PT,industry-power,2023-05-08,75841749.0
PT,industry-power,2023-05-09,66716280.0
PT,industry-power,2023-05-10,43885362.0
PT,industry-power,2023-05-11,48943172.0
PT,industry-power,2023-05-12,34106354.0
PT,industry-power,2023-05-13,24969848.0
PT,industry-power,2023-05-14,24546359.0
PT,industry-power,2023-05-15,25591150.0
PT,industry-power,2023-05-16,26015088.0
PT,industry-power,2023-05-17,25872082.0
PT,industry-power,2023-05-18,26543455.0
PT,industry-power,2023-05-19,27270077.0
PT,industry-power,2023-05-20,26168393.0
PT,industry-power,2023-05-21,28654754.0
PT,industry-power,2023-05-22,69221699.0
PT,industry-power,2023-05-23,66578400.0
PT,industry-power,2023-05-24,67866551.0
PT,industry-power,2023-05-25,37970297.0
PT,industry-power,2023-05-26,44456953.0
PT,industry-power,2023-05-27,55132452.0
PT,industry-power,2023-05-28,78222428.0
PT,industry-power,2023-05-29,129861834.0
PT,industry-power,2023-05-30,139645108.0
PT,industry-power,2023-05-31,132395006.0
PT,industry-power,2023-06-01,131418485.0
PT,industry-power,2023-06-02,130487636.0
PT,industry-power,2023-06-03,91405323.0
PT,industry-power,2023-06-04,86976010.0
PT,industry-power,2023-06-05,114803508.0
PT,industry-power,2023-06-06,109574867.0
PT,industry-power,2023-06-07,106620027.0
PT,industry-power,2023-06-08,62003798.0
PT,industry-power,2023-06-09,52608204.0
PT,industry-power,2023-06-10,42253513.0
PT,industry-power,2023-06-11,53602302.0
PT,industry-power,2023-06-12,116195181.0
PT,industry-power,2023-06-13,102563120.0
PT,industry-power,2023-06-14,88976308.0
PT,industry-power,2023-06-15,101640602.0
PT,industry-power,2023-06-16,109006318.0
PT,industry-power,2023-06-17,80183100.0
PT,industry-power,2023-06-18,69811792.0
PT,industry-power,2023-06-19,108895610.0
PT,industry-power,2023-06-20,108238073.0
PT,industry-power,2023-06-21,106673908.0
PT,industry-power,2023-06-22,105943930.0
PT,industry-power,2023-06-23,88941392.0
PT,industry-power,2023-06-24,44242351.0
PT,industry-power,2023-06-25,46388807.0
PT,industry-power,2023-06-26,55643089.0
PT,industry-power,2023-06-27,82531837.0
PT,industry-power,2023-06-28,105872091.0
PT,industry-power,2023-06-29,91162662.0
PT,industry-power,2023-06-30,81227135.0
PT,industry-power,2023-07-01,58736818.0
PT,industry-power,2023-07-02,59558783.0
PT,industry-power,2023-07-03,118165642.0
PT,industry-power,2023-07-04,125385322.0
PT,industry-power,2023-07-05,126306489.0
PT,industry-power,2023-07-06,122130066.0
PT,industry-power,2023-07-07,98096025.0
PT,industry-power,2023-07-08,80907694.0
PT,industry-power,2023-07-09,86950264.0
PT,industry-power,2023-07-10,139327137.0
PT,industry-power,2023-07-11,132850876.0
PT,industry-power,2023-07-12,135016725.0
PT,industry-power,2023-07-13,126165938.0
PT,industry-power,2023-07-14,66793363.0
PT,industry-power,2023-07-15,37740627.0
PT,industry-power,2023-07-16,50150554.0
PT,industry-power,2023-07-17,100074575.0
PT,industry-power,2023-07-18,119276180.0
PT,industry-power,2023-07-19,113910888.0
PT,industry-power,2023-07-20,100686907.0
PT,industry-power,2023-07-21,90945906.0
PT,industry-power,2023-07-22,81149990.0
PT,industry-power,2023-07-23,60626875.0
PT,industry-power,2023-07-24,99467463.0
PT,industry-power,2023-07-25,98809607.0
PT,industry-power,2023-07-26,107417222.0
PT,industry-power,2023-07-27,94959879.0
PT,industry-power,2023-07-28,93357456.0
PT,industry-power,2023-07-29,72785458.0
PT,industry-power,2023-07-30,57911552.0
PT,industry-power,2023-07-31,80718667.0
PT,industry-power,2023-08-01,68655358.0
PT,industry-power,2023-08-02,38682447.0
PT,industry-power,2023-08-03,35593884.0
PT,industry-power,2023-08-04,47158245.0
PT,industry-power,2023-08-05,45735563.0
PT,industry-power,2023-08-06,36461656.0
PT,industry-power,2023-08-07,94987187.0
PT,industry-power,2023-08-08,105937173.0
PT,industry-power,2023-08-09,115625865.0
PT,industry-power,2023-08-10,116223394.0
PT,industry-power,2023-08-11,121304806.0
PT,industry-power,2023-08-12,72221383.0
PT,industry-power,2023-08-13,55370769.0
PT,industry-power,2023-08-14,71895273.0
PT,industry-power,2023-08-15,61932144.0
PT,industry-power,2023-08-16,91263518.0
PT,industry-power,2023-08-17,105287215.0
PT,industry-power,2023-08-18,91120153.0
PT,industry-power,2023-08-19,73225669.0
PT,industry-power,2023-08-20,75347561.0
PT,industry-power,2023-08-21,104629596.0
PT,industry-power,2023-08-22,124928033.0
PT,industry-power,2023-08-23,141145789.0
PT,industry-power,2023-08-24,125883769.0
PT,industry-power,2023-08-25,115872002.0
PT,industry-power,2023-08-26,59418756.0
PT,industry-power,2023-08-27,36252248.0
PT,industry-power,2023-08-28,48868114.0
PT,industry-power,2023-08-29,68169364.0
PT,industry-power,2023-08-30,84956967.0
PT,industry-power,2023-08-31,106870518.0
PT,industry-power,2023-09-01,110023547.0
PT,industry-power,2023-09-02,78280109.0
PT,industry-power,2023-09-03,33651667.0
PT,industry-power,2023-09-04,90137872.0
PT,industry-power,2023-09-05,104829075.0
PT,industry-power,2023-09-06,116054129.0
PT,industry-power,2023-09-07,115309360.0
PT,industry-power,2023-09-08,107696771.0
PT,industry-power,2023-09-09,72069403.0
PT,industry-power,2023-09-10,77170306.0
PT,industry-power,2023-09-11,123952409.0
PT,industry-power,2023-09-12,120180516.0
PT,industry-power,2023-09-13,120910030.0
PT,industry-power,2023-09-14,117984361.0
PT,industry-power,2023-09-15,116812990.0
PT,industry-power,2023-09-16,74587288.0
PT,industry-power,2023-09-17,40958940.0
PT,industry-power,2023-09-18,123595228.0
PT,industry-power,2023-09-19,115171578.0
