country,date,demand,type,source
RO,2017-08-01,7.431394834000001,total,eurostat
SE,2017-08-01,0.5291670900000001,total,eurostat
SI,2017-08-01,0.516111524,total,eurostat
SK,2017-08-01,2.218890664,total,eurostat
AT,2017-09-01,5.881393594,total,eurostat
BE,2017-09-01,11.1170644492,total,eurostat
BG,2017-09-01,1.99861271,total,eurostat
CY,2017-09-01,0.0,total,eurostat
CZ,2017-09-01,5.0594484920000005,total,eurostat
DE,2017-09-01,60.446715024,total,eurostat
DK,2017-09-01,2.12639059,total,eurostat
EE,2017-09-01,0.250555756,total,eurostat
ES,2017-09-01,25.711965014,total,eurostat
EU27_2020,2017-09-01,261.5139314332,total,eurostat
FI,2017-09-01,1.518890104,total,eurostat
FR,2017-09-01,25.7500206,total,eurostat
GR,2017-09-01,4.075836594,total,eurostat
HR,2017-09-01,2.200835094,total,eurostat
HU,2017-09-01,5.5225044180000005,total,eurostat
IE,2017-09-01,4.31250345,total,eurostat
IT,2017-09-01,45.794203302,total,eurostat
LT,2017-09-01,1.747501398,total,eurostat
LU,2017-09-01,0.565833786,total,eurostat
LV,2017-09-01,0.607778264,total,eurostat
MT,2017-09-01,0.45472258600000004,total,eurostat
NL,2017-09-01,25.906409614,total,eurostat
PL,2017-09-01,12.916399222,total,eurostat
PT,2017-09-01,6.0255603760000005,total,eurostat
RO,2017-09-01,7.661395018,total,eurostat
SE,2017-09-01,0.550833774,total,eurostat
SI,2017-09-01,0.61666716,total,eurostat
SK,2017-09-01,2.693891044,total,eurostat
AT,2017-10-01,7.77222844,total,eurostat
BE,2017-10-01,14.4712893548,total,eurostat
BG,2017-10-01,2.728613294,total,eurostat
