country,year,energy_balance,value,unit,siec,frequency,dataset,source
AL,1992,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_FBT_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_FBT_E,113.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_FBT_E,176.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_FBT_E,276.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_FBT_E,394.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_FBT_E,343.318,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_FBT_E,301.45,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_FBT_E,301.45,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_FBT_E,301.45,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_FBT_E,301.4,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_FBT_E,301.4,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_FBT_E,274.469,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_FBT_E,527.428,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_FBT_E,637.8,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_FBT_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_IS_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_IS_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_MAC_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_MAC_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_MQ_E,455.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_MQ_E,396.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2014,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2015,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2016,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2017,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2018,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2019,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2020,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2021,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2022,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2023,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2024,FC_IND_MQ_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1990,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1991,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1992,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1993,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1994,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1995,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1996,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1997,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1998,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,1999,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2000,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2001,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2002,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2003,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2004,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2005,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2006,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2007,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2008,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2009,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2010,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2011,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2012,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
AL,2013,FC_IND_MQ_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
