Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
12/12/2013;South;654280978;129813659;513705441;142371;10619507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;547238166;587876416;608193818;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;615053382;618160623;618160623;618160623;618335101;632502056;633760496;632333251;633701216;632567155;632179970;632305548;632976292;632976292;633051605;633065579;633065579;633065579;633065579;0.3
13/12/2013;South;629112990;121233700;497129549;126399;10623342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;606829660;608343296;628867232;626796124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;628363124;616434347;616434347;616614403;616719584;616973651;633178196;633188341;641114240;641819472;641707118;641742324;641824933;641824933;641824933;641863117;641863117;641863117;641863117;-0.6
14/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2013;South;562165169;112664940;442840967;471361;6187901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;580871741;571258508;577289124;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;577308725;568798050;568798050;568987257;568462912;567546411;555111603;555034154;554926707;555584190;555584190;555720564;555720564;555324637;555324637;555338898;555128961;555128961;555128961;2
16/12/2013;South;592805627;121263964;460211167;3429631;7900865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;584450146;584628974;584659765;584659765;584659765;584659765;584888056;584888056;585021089;585021089;593402089;593402089;593402089;593402089;591260366;591260366;591260366;597310129;597328407;597120407;597119693;595869693;589691495;586261495;586127938;585479087;583594007;583689330;583689330;583746733;583746733;583776002;583806696;583806696;583806696;5.5
17/12/2013;South;551494057;121543205;420787130;97272;9066450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492825349;508462212;512016489;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;550233453;541564089;541554168;541528193;563087619;563278702;561454747;562083319;540956083;540719237;537182906;537224073;537224073;539024073;539024073;539024073;539024073;538815762;538815762;7.3
18/12/2013;South;509378931;118288966;382129546;81202;8879217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;529315762;530130707;534620602;532577444;520350435;520477630;520477630;520477630;520477630;520477630;520477630;520477630;520477630;520477630;520477630;519677630;519677630;510098100;510098100;509458100;506880324;506632324;507134095;524105454;512293341;513737653;515835585;513159000;513225410;513225410;513225410;513235611;513235611;513235611;513235611;8.1
19/12/2013;South;499704998;114388042;375316117;81222;9919617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;501311773;514293541;503709134;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;490203350;490203350;490203350;502444007;502533988;502473052;500202566;500177343;502817779;502536929;500705460;500749417;500744417;500744417;500754638;500901683;500901683;500901683;8.1
20/12/2013;South;529208565;111994975;402407928;5871238;8934424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;533293921;534909084;536205580;526853617;526853617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;529146049;529121145;529121145;528898289;529095739;533516794;533516794;527277524;528047845;528933305;528964266;528964266;529076395;529076395;529079812;529079812;529079812;529079812;5
21/12/2013;South;467061663;100953823;356164575;85304;9857961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;473966340;479200336;477963205;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;478226650;467619713;467619713;467619713;467634713;476050074;475728354;476928354;467183467;467708965;467708965;467270114;467311544;467305632;467305632;467315839;467123332;467123332;467123332;7.7
22/12/2013;South;410231516;96936166;309799818;85507;3410025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445891040;445392644;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;434170283;434162573;434162573;434299848;450089611;450141339;450174411;438535636;438535636;437990810;437990810;438055853;438095991;438095991;437187310;436387310;436387310;436387310;9.9
23/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2013;South;463272146;97682654;360746281;24247;4818964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455785263;445765614;471749008;472030526;472030526;472030526;472280006;;472280006;472280006;472280006;472280006;472280006;472280006;472280006;472280006;472280006;482307958;482297958;482421403;484000184;485401525;475383639;483276931;482058670;477777716;478306391;478416403;478468740;479218741;479218741;479307656;479307656;479307656;479307656;7
28/12/2013;South;447591286;98116943;343702439;19678;5752226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445372074;449964496;445689820;443534560;443523088;443523088;446828747;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;451116028;451116028;450978743;431993621;431920292;431979043;420561285;420615957;420615957;420615957;420615957;420573502;420672589;422352290;422352290;422352290;422352290;8
29/12/2013;South;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/12/2013;South;537186589;100895821;423847165;8232768;4210835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;552348632;561635293;559675208;559615224;559615224;559615224;559615224;559615224;559615224;559615224;559615224;559615224;559615224;559615224;566495224;566495224;566495224;563025106;563125106;563125106;552791219;555266063;556920818;556397102;560665887;559778129;558381306;558395077;558395077;558395077;558485303;558485306;558485306;558485306;558485306;2.8
31/12/2013;South;512967587;102703372;398967334;7984698;3312183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516048839;512313241;513766656;513644312;513644312;513644312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;520798435;520888136;522091473;522753127;491196812;494819685;494988498;498255150;497208559;497234473;497234473;500303301;500303301;499225099;499280845;499280845;499280845;499280845;5.5
01/04/2013;North;1290637690;290399423;982818741;4504203;12915323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1076805357;1078233608;1260116226;1267196226;1273766090;1273766090;1299126185;1299126185;1297966185;1302626185;1301466185;1301466185;1301466185;1301466185;1301466185;1301466185;1301842435;1300682435;1322005091;1318805091;1317645091;1317645091;1323569831;1285393975;1285444102;1284614642;1283998957;1283998957;1288548543;1287348543;1287348543;1287348543;1287348543;1287558594;1287558594;5.3
02/04/2013;North;1403603019;324885899;1003491982;62491786;12733352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1361403922;1402804264;1405677903;1415774251;1418593021;1417792997;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417779818;1415767177;1416157398;1415614171;1415364171;1398339696;1397847502;1394189627;1402558606;1403263650;1404063650;1404265859;1404265859;1398765859;1397009631;1397009631;1397009631;1397009631;5.9
03/04/2013;North;1449081157;323964248;1008433145;104430802;12252962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1362796325;1384572249;1399700087;1407443793;1407443793;1407443793;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1417829680;1417469753;1419803494;1420902994;1422699678;1422576310;1421453167;1405044018;1405299018;1405485218;1405136859;1405613428;1405613428;1407613428;1407613428;1407804621;5.5
04/04/2013;North;1436262159;319678806;1013061783;98480000;5041570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1271643064;1304872576;1313114541;1343857687;1343857687;1343857687;1344357687;1343357686;1343357686;1343357686;1343357686;1343357686;1343357686;1343357686;1343357686;1343357686;1343357686;1344961623;1355859950;1355857198;1353550125;1353300125;1354105233;1354104850;1354318399;1350870930;1350014295;1346015276;1346015276;1346015276;1346232883;1351513880;1351763165;1351763165;1352144915;5.9
05/04/2013;North;1439895474;316372523;1030333166;85775647;7414138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1245411129;1246984114;1259966779;1336831558;1336831558;1336831558;1336831558;1336831558;1336831558;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1325721332;1325721332;1319107088;1319007088;1319007088;1322655436;1322725256;1347905198;1350462745;1350888619;1343286346;1343563681;1344104326;1344104326;1345404326;1345141607;1349078906;1360076663;5.6
06/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2013;North;1198934087;300621265;811041362;82411889;4859571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1097830261;1134797364;1158553740;1181482895;1197507825;1197507825;1197507825;1197507825;1182907432;1182907432;1182907432;1182907432;1182907432;1182907432;1182907432;1182907432;1182907432;1182716625;1182716625;1181929454;1172723292;1172023292;1170691532;1173085537;1170834483;1169206734;1167860283;1167138648;1172679802;1172679802;1173929802;1173929802;1174112575;1174112575;1174232956;9.5
10/04/2013;North;1141927262;301375890;747338152;90483009;2730211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1052726067;1067411723;1088184157;1104653024;1104653024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1100353024;1099605673;1099605673;1099605673;1108293371;1108284515;1123473518;1115875119;1115520455;1109561702;1109750117;1116528152;1106374994;1106374994;1106556397;1106531397;1106740324;1106740324;1106740324;11.2
11/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/04/2013;North;583141803;237589195;341357661;1794723;2400224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350848864;350970719;649934607;649935039;649935039;649963813;649963813;649963813;649963813;649963813;643463813;643463813;643463813;643463813;643463813;643463813;643463813;643463813;644860157;645023014;645023014;641509514;641491970;641491970;633503581;633503581;633414692;633414692;633631282;633635600;637761970;635135600;635113046;634119151;634119151;20
15/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2013;North;681459749;260976272;384550715;33991979;1940783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735684678;739996521;759090272;748566014;736218014;736218014;736218014;739218014;739218014;737218014;737218014;737218014;737218014;740821374;740821374;740821374;740821374;740004966;739951533;745738533;746438533;736532150;693081955;674250022;674245550;691932633;692705251;692705356;692801484;692801484;692801484;692801484;692915115;692915115;692134051;15.9
17/04/2013;North;578129901;254200332;321745269;1102142;1082158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;649178339;609701746;626107727;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;613867744;614012717;611110631;611248787;611248787;616938818;625711010;617964712;612089852;608673958;609109408;612495484;612552542;612552542;612552542;612552542;609478087;609624753;609624753;19.5
18/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/04/2013;North;792970817;264796903;514292796;8417565;5463553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844504571;845352532;850190073;850190073;850191811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843691811;843288331;840701020;840641123;840641123;837556464;837588541;817048333;817918206;816991249;814649526;814649526;814732086;814732086;816332086;816770152;816770152;816770152;816770152;11.2
23/04/2013;North;725168624;260889179;459342368;1064401;3872676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716055222;721457650;707805679;757607055;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;769440002;770940002;770940002;771291793;774992161;775169629;739871958;740859831;735786105;734116140;734116140;735069175;732958116;732958116;732958116;732958116;732896717;732896717;13.9
24/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2013;North;670356526;263413536;404096084;170464;2676442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;632025864;648724895;657950607;678979231;674979231;675074331;675074331;675158331;675158331;675158331;675158331;675158331;675158331;675158331;675158331;675158331;675158331;674336011;674336011;674336011;673036519;672606781;657652716;627809409;626332642;639715760;639585934;639585934;639684389;639684389;639684389;641577424;642656664;642656664;642656664;11.4
27/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2013;North;778092101;252743038;516899655;3429479;5019929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726381839;726167721;772227580;774516878;776516878;776516878;776516878;776516878;776516878;776516878;776516878;776588878;776588878;776588878;776588878;776588878;776588878;776588878;776588878;776588878;776588878;787263317;787563317;766247905;765700874;765700874;766052796;766052796;766139225;765895374;763814822;763814822;763814822;764692237;764692237;8.6
29/04/2013;North;838177198;269615912;535334006;26056025;7171255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;883976454;844377050;844575140;832575140;832575140;832575140;832072552;832072552;832072552;836178788;836178788;836178788;836178788;836178788;836178788;836178788;836178788;836829605;836829605;837051827;837663851;836930535;838534826;839280971;888371831;887066686;885966269;850896015;852724269;852724269;852724269;854846955;855677819;855677819;855677819;11.1
30/04/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2013;North;605479002;248524358;354579821;125923;2248900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609388700;607894546;606504874;601868617;601868617;601868617;601868617;601868617;601868617;600868617;600868617;600868617;600868617;600868617;600868617;600868617;600868617;600868617;600868617;600868617;600955580;601437901;601395916;599689934;599623232;599623232;599957825;599957825;598535324;598535324;598535324;598535324;598535324;598535324;598535324;13.8
05/05/2013;North;540518756;239831898;298264291;153791;2268776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;552445922;552706050;569090969;569067544;569148826;569148826;569148826;569148826;569148826;569148826;569148826;569148826;569448048;569448048;569448048;569448048;569448048;569448048;569448048;569448048;563516048;563516048;563456048;563150654;563387414;563387414;563569735;562569735;580659105;580659105;575159105;573502285;573557168;573557168;573557168;13.7
06/05/2013;North;587768313;251172991;332100402;155788;4339132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;634827678;635057181;635255889;635259130;639355921;639355921;638855921;638855921;638855921;638855921;638855921;638855921;638855921;638855921;638855921;638855921;638855921;638301552;638301552;637401552;636806288;609686394;609831550;614715866;612666565;611902824;610636208;610699540;610699540;611317759;611317759;611317759;611317759;611317759;611317759;15.5
07/05/2013;North;534980700;244770861;286516276;173142;3520421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543918819;563609414;565416950;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571404890;571267763;571267763;570485946;570985946;571645946;572267276;572253716;569898617;570978778;581512910;567233434;567233434;567233434;567233434;567233434;567793759;567793759;567793759;16.3
08/05/2013;North;484382329;233445087;246253540;161779;4521923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463022425;491026739;491396672;503443241;503443241;503443241;505606100;505606100;505606100;505606100;505606100;505606100;505606100;505606100;507906100;507906100;507906100;507906100;491906100;487787618;489217924;489217924;484142593;484142593;483629112;482870041;481045725;479945725;480445725;480491639;480491639;480491639;479355297;479355297;479355297;14.9
09/05/2013;North;510578185;235316650;272893962;143743;2223830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492238202;512306683;516227941;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;511020751;503241395;503241395;503241395;503241395;498300765;498201860;498253138;508099126;510598126;510077954;510077954;510128521;510128521;510128521;510128521;510175905;510175905;510175905;14
10/05/2013;North;597647607;250346470;344330634;137236;2833267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;532514771;545610570;559005728;559392556;559392556;559392556;559392556;559392556;559057610;559057610;559057610;559057610;559057610;559057610;556297610;556297610;556297610;555450689;561794662;561615224;561615224;559493784;558804324;558889324;559308391;559308032;555597974;555597974;555654578;555654578;555654578;555654578;556355356;556355356;556355356;13
11/05/2013;North;581844599;247465170;331436276;212560;2730593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489178016;513960293;521605621;516692838;516692838;516692838;516692838;516692838;507192838;509692838;509692838;509692838;509692838;509692838;509692838;511029852;511029852;511029852;511029852;511029852;513607986;513627986;557084618;557084618;557408391;557692434;557692434;542913720;542480859;542480859;542480859;542480859;541465842;541465842;541465842;12.8
12/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2013;North;684303734;263040326;414113715;629338;6520355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;654724254;654835647;695179769;695179769;695179769;695179769;695179769;695179769;687179769;687179769;687179769;687179769;687179769;687179769;687179769;687179769;687179769;687106685;687606685;680274810;680188437;680994437;684648433;684883879;687304013;688188034;687693220;688654583;688654583;688654583;688871744;688871744;692081252;692081252;692081252;13.6
14/05/2013;North;710879134;269689344;430894800;4008525;6286465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;649105103;659940630;698472044;699255517;699255517;700430517;700454517;700454517;700454517;700454517;700454517;700454517;700454517;700454517;700454517;700454517;700454517;700469078;700469078;704493129;704493129;713995280;714860343;714860343;715076968;716186203;716826764;695619876;695688396;695688396;695688396;695688396;692608005;692608005;692608005;12.9
15/05/2013;North;705609018;270933521;421982188;7632922;5060387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;679632014;680893984;721509199;706922922;706922922;706922922;706922922;706922922;706922922;711308790;711308790;711308790;711308790;711308790;711308790;711308790;711308790;712077996;712077996;712077996;712215377;716747097;717283006;717231006;726188237;728675838;729533572;732134886;732134886;732834394;732454392;732454392;732509113;732509113;732509113;12.2
16/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2013;North;594173105;241052194;348278503;92915;4749493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500251380;528807687;547395831;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541335022;541337281;540737281;538814083;538814083;538757082;551943662;552638653;552638653;552192898;552192898;552192898;552192898;552192898;552250757;552250757;552250757;13.9
19/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2013;North;694492608;246913255;440986123;193818;6399412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609074661;609092179;634869651;634869651;634873160;634873160;630873160;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;630600162;633274781;634612212;653225347;653225347;652036629;653097739;653379668;651379668;652062362;652062362;652192362;652192362;651266851;651266851;651266851;11.9
21/05/2013;North;798157286;264686864;504425520;19832453;9212449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;598129041;719129702;709467698;706984276;706984276;706984276;706984276;706984276;706984276;706984276;706984276;706984276;706984276;706984276;708364276;708364276;708364276;706040326;712660966;712660966;712772225;712727343;739935678;739881678;742974710;746919533;758064054;758988823;764161865;764161865;764161865;764161865;764233559;764233559;764233559;11.8
22/05/2013;North;764426372;257879807;480485063;16596099;9465403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700159544;745668635;743509638;752373137;748748914;748748914;746648914;746648914;746648914;746648914;746648914;746648914;746648914;746648914;746648914;746648914;746648914;746891846;745974579;745974579;746374579;753518255;752566367;752401304;752784778;758083775;755290002;757587936;757587936;757587936;758077936;758180866;758180866;758180866;758180866;12.5
23/05/2013;North;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
