Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
13/09/2012;"All areas";505015479;204693436;227836022;60944481;11541540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449165785;457724096;458779145;488517497;488517497;488517497;488517497;488517497;488517497;488517497;489397438;489397438;489397438;489397438;489397438;494197438;494197438;494197438;494197438;496475914;497453280;497152133;497342716;470935030;470026897;495587390;504853909;504956469;504956469;504956469;504956469;503023137;503023137;506030648;500571328;14.2
25/07/2012;"All areas";439952452;209850602;173854193;52516629;3731028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;396945070;426980660;437629939;451243819;451243819;451243819;451243819;451243819;454078071;454078071;454078071;454078071;454078071;454078071;454078071;454078071;454078071;454078071;451583277;451147460;450347460;450447460;450520943;443819834;444093062;442835212;440372010;440372010;440122678;442722678;442722678;445400808;445400808;445400808;445400808;24
25/11/2012;"All areas";1048431014;339463321;704352265;308002;4307426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1010603684;1010604909;1015820050;1016958473;1016958473;1016958473;1016958473;1016958473;1016958473;1016943903;1016943903;1016943903;1016943903;1016943903;1016943903;1014543903;1014543903;1014543903;1014543903;1014543903;1015928793;1015838793;1015838793;1015123837;1012325334;1034597827;1034597827;1034780595;1034780595;1034780595;1034780595;1034780595;1028344157;1033117999;1033255499;9
19/06/2012;"All areas";479581722;216025426;224270183;35200879;4085234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;426852088;469336971;493143836;493008944;495618944;495618944;495618944;495618944;495421012;500800864;500800864;500800864;500800864;500800864;500800864;500800864;500800864;500800854;503247331;501619613;497293885;500243885;481185207;483729198;484011599;484384201;484314998;484314998;484356606;484356606;484356606;484957038;484957038;484957038;484957038;16.1
07/11/2012;"All areas";1214724533;359120517;800721635;44137412;10744969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1153428201;1162155270;1167429527;1190478571;1190478571;1190478571;1190478571;1190478571;1190506034;1185706034;1185706034;1185706034;1185706034;1185706034;1185706034;1185706034;1185706034;1185023865;1184966346;1171393644;1205928030;1205928030;1192207790;1196729023;1208745209;1214989556;1214748485;1210798484;1211890190;1211890190;1211890190;1211890190;1211556929;1213272494;1213272494;10.3
22/12/2012;"All areas";1082418141;320956356;750620835;200435;10640515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1061353353;1088217648;1093251051;1087595747;1087762747;1087762747;1087762747;1087762747;1087762747;1075763104;1075763104;1075763104;1075763104;1075763104;1075763104;1075763104;1075763104;1075763104;1075763104;1077794496;1078017285;1079503804;1079503804;1077908804;1045695290;1045695290;1049700241;1049877241;1049877241;1049877241;1049080632;1049080632;1046319951;1046319951;1046444373;10.3
23/07/2012;"All areas";394827113;209416741;179671762;2042065;3696545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430505393;430932059;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432950575;432954213;432954213;432954213;428968772;428969772;428352168;428730860;421791162;420761903;421410740;420585144;420585144;420585144;420585144;420585144;420488140;420488140;420488140;21.4
16/07/2012;"All areas";434502567;223538667;206763903;131002;4068995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;416002005;416001959;428423282;435972775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435982775;435822034;435818994;435943094;435993094;437442325;437008182;437661713;437800686;436266271;436266271;436266271;436267373;436237298;436889537;436889537;438381880;438381880;438381880;16.9
02/10/2012;"All areas";632480248;244145161;345122825;33628262;9584000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;534490650;564731864;574370574;631339332;631339332;634577340;636017340;636017340;639447340;639447340;639447340;639447340;639448637;639448637;639448637;;639448637;639448637;639448637;639448627;640048425;640048425;634685080;634685080;623260762;622208575;624503147;624638339;624855320;624855320;624855320;624855320;623994516;623994516;623994516;15.4
19/09/2012;"All areas";491395070;219247847;254063631;13774617;4308975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;461141635;469553767;498154412;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496408134;496433494;496463477;502884548;502884548;497603313;497259923;501529193;501565260;504826892;504976892;514573699;514573699;514787445;514787445;514787445;514787445;514787445;12.2
05/08/2012;"All areas";279496245;161301373;114376020;109440;3709412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;269123207;273569457;270027011;270027011;270027011;270027011;269921318;269921318;270257777;270257777;270257777;270257777;270257777;270257777;270257777;270257777;270257777;270257777;269757777;269757777;266900293;267022957;266983107;272925341;272925341;272924177;272924177;272924177;272924177;273653083;273603083;273603083;273603083;272421551;272421551;17.8
09/07/2012;"All areas";423503173;224231455;193494256;1677640;4099822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;424345095;437908122;437899122;451912309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;451940309;450838249;450838249;448782268;448663228;448674046;451976627;451226627;449020461;447025719;446975010;447137953;446869844;444935305;444946044;444783180;444783180;447995152;447995152;18.1
14/09/2012;"All areas";421115391;198312085;213699026;60903;9043377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;404828882;373835677;409479249;398733090;398733090;398733090;398733090;398727490;401714075;401714075;401714075;401714075;401714075;401714075;401714075;401714075;401714075;401714075;401783695;401783695;401810901;405856810;406679779;413655233;414578342;409951179;410393143;410393143;415094462;414697686;419497683;419497683;419522110;419522110;419522110;15
01/12/2012;"All areas";1445695255;367387074;1051209714;14400507;12697960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429617264;1503341645;1478905683;1514669036;1504628676;1504628676;1504628676;1504628676;1504628676;1504628676;1513628676;1513628676;1513628676;1513628676;1513628676;1513628676;1513628676;1513628676;1513628676;1513628676;1505077156;1504977156;1504977156;1505238928;1472249624;1472255624;1472709789;1472548851;1473548851;1473813429;1473410735;1473410735;1473677238;1473677238;1473677238;2.7
19/12/2012;"All areas";1423735180;365902437;989808889;57430918;10592936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1412201428;1441011262;1446124422;1462610331;1462610331;1462610331;1462610331;1462610331;1462610331;1462610331;1462610331;1462610331;1462610331;1463662971;1463662971;1463662971;1463662971;1464633568;1464633568;1464633568;1462524866;1469453993;1468095587;1468095587;1468485391;1469749600;1468702419;1468402419;1473523089;1473523089;1471346370;1471346370;1473369722;1473369722;1473369722;5.6
23/09/2012;"All areas";413289201;198710717;209874925;549455;4154104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;353628428;353628428;363054135;351164222;351164222;351164222;346164222;346164222;346164222;346164222;348603753;348603753;348603753;348603753;348603753;349799842;349799842;349799842;349712522;349712522;349784038;349784038;349659528;350549280;373194044;373003776;373003776;373003776;373037688;373037688;373037688;373037688;370872901;370872901;370872901;15.2
03/06/2012;"All areas";370072410;203195059;160181772;2396814;4298765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324736165;324609660;324418510;325587357;325587357;325587357;325587357;336294349;336294349;336294349;335906010;335906010;335906010;335906010;335906010;335906010;335906010;333868590;333868590;333868590;335059988;338841228;338841228;338835228;339320865;339358751;356006893;356006893;356084097;356084097;356195217;356293313;356293313;356293313;356293313;14.9
07/08/2012;"All areas";339217856;178503267;154256430;1036;6457123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;325165604;343882905;346378349;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;348440826;349309487;350621530;347444506;348285475;348185475;341524550;341163902;341513905;341597412;341043628;340978628;340770617;341475901;342195847;342195847;342230860;342230860;342230860;342230860;17.3
08/06/2012;"All areas";468888366;232409827;227989147;2036210;6453182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390650618;433687815;442490775;444517911;444517911;444517911;444517911;444517911;444630674;444630674;444630674;444630674;444630674;444630674;444630674;444630674;444630674;445512117;445508607;445508607;449354975;448991035;449083150;449476974;;448163857;453559765;453179516;453179516;453179516;453218852;453218852;453426870;453426870;453426870;15.1
08/10/2012;"All areas";696794183;248867862;412352719;25769433;9804169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660684210;678041423;668316574;679428574;679428574;679428574;679428574;679428574;679807584;679807584;679807584;679807584;679807584;679807584;679807584;679807584;679807584;679807584;679763224;679763224;679763224;665120756;664019663;673563246;672148297;673198570;673368616;673368616;673419778;673419778;673014778;673014778;673014778;673065406;673065406;12.9
27/12/2012;"All areas";1124926421;317083397;799201558;257818;8383648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1009520306;1132552634;1136870501;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1126033530;1125381447;1125381447;1123371447;1125071447;1125025121;1124803625;1138891004;1139924708;1140354780;1141971271;1141971271;1141971271;1131771271;1131771271;1131771271;1131837383;1131837383;1131837383;8.5
12/10/2012;"All areas";698070920;256713656;433529355;894276;6933633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;655402530;657066198;666942931;680258440;682261434;682261434;682261434;682261434;682261434;682261434;682261434;682261434;682261434;682261434;682261434;679861434;679861434;681425943;681425943;681407083;683973308;683699229;683828416;683155500;683407488;682264004;682153380;682233032;682233032;682233032;682163032;682163032;682286281;682286281;682286281;11.7
06/09/2012;"All areas";458530352;216878664;200082526;35110761;6458401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425232653;420806261;424909125;450775842;457976842;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457977026;457674681;457093010;457774021;458614293;458598852;458388690;452253691;455837926;453421680;456353047;456353047;456475321;456475321;456475321;456475321;16.1
28/06/2012;"All areas";476698224;225622018;196162623;50858483;4055100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446381234;456112553;505228140;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;492110300;491993300;491993300;481923769;481734664;481406844;482043620;481659992;483349024;484042436;476198207;475208297;475208297;475304297;475304297;475166861;477446850;477446850;477446850;23.8
26/09/2012;"All areas";599092897;243152039;327261312;22639386;6040160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;503026102;502553137;531838063;541285824;541285824;541285824;541309824;541309824;541309824;541309824;541309824;541309824;541309824;541309824;541309824;541309824;541309824;541734824;541769365;541785855;543721310;543606538;545716840;545719840;562789505;565052066;564875681;567755681;567755681;576586406;576536406;576536406;573971491;573971491;573971491;13.5
08/09/2012;"All areas";328873510;185701772;137797815;128356;5245567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358318764;359161345;288054260;301946602;332506843;332506843;332506843;332458843;335230164;335230164;335230164;335230164;335230164;335230164;335230164;335230164;335230164;335230164;335230164;335253283;336458477;322052732;322048959;322048459;333479194;331393954;330693954;330693954;326405510;326405510;326405510;326405510;330549408;330549408;330549408;19.7
13/10/2012;"All areas";728812054;241927748;479331940;148674;7403692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635312192;655178134;643457905;648182362;645672624;645672624;645804316;645804316;645714316;645714316;645714316;645714316;645714316;645714316;645714316;645714316;645714316;645714316;645736186;645808816;645808816;645808816;645808816;669957173;670042674;670335274;672273679;672273679;671805130;671485130;671485130;671735130;672875642;672875642;672875642;8.8
24/06/2012;"All areas";386252793;208201503;173487600;388039;4175651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;349219407;356132521;356157574;355910608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;355917608;356677329;356677329;359286806;359218806;359218806;359218806;370482352;370161544;370161544;370161544;371312453;371154066;371187306;371285058;370769017;370769017;370542912;14.3
12/06/2012;"All areas";562627081;242905843;266669826;42766021;10285391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;536107149;542173905;560143223;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574174653;574255751;574264701;582607968;582844700;558671126;558175040;557582178;558323275;557959131;558351646;559832667;559832666;559832669;559928092;559928092;560271563;560271563;558567409;13.5
03/08/2012;"All areas";336714597;174691197;147172988;10185251;4665161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327390655;331999783;331872355;326972895;326984495;326984495;326984495;326984495;326984495;327104263;327104263;327104263;327104263;327104263;327104263;327104263;330704263;330704263;331140810;331145488;331145488;327754488;327473510;328596734;328156370;326640808;327170575;328111324;325636086;325636086;325786261;325806261;325746261;325448505;325448505;18.5
06/07/2012;"All areas";451446404;224312834;191562857;31486893;4083820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;407191688;419307380;432897935;434126801;434626801;434626801;434626801;434657761;434657761;434911839;434911839;434911839;434911839;434911839;434911839;434911839;434911839;434911839;434906609;434906609;434430888;435503388;435779024;435779024;432851106;432701436;433027873;433027873;432805592;432805592;432805592;437417566;437293176;437293176;437293176;17
24/11/2012;"All areas";1051667861;342095125;704339188;199680;5033868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1008909347;1038171462;1041541388;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1038622089;1039760512;1039760512;1039760512;1037360512;1037360512;1034960512;1034960512;1034889780;1034779780;1037868451;1037992172;1027379851;1027379851;1027567685;1027567685;1027567685;1027567685;1027752609;1027752609;1027752609;1027752609;10.4
26/11/2012;"All areas";1199430033;368371914;812453541;10047114;8557464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1148337050;1148341088;1186390874;1186390874;1186390874;1186390874;1186390648;1186390648;1186390648;1186390648;1186390648;1186390648;1186390648;1186390648;1186390648;1186390648;1184937976;1184898218;1184898218;1184898218;1184846440;1178735440;1186516565;1186516565;1184429095;1188425484;1189025484;1189025484;1182181739;1182181739;1184451605;1184433605;1184630153;1184630153;1184630153;9.4
20/09/2012;"All areas";531798730;226562833;274938003;26102570;4195324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;537872292;512933804;517778774;518278978;518278978;513898978;513982762;513982762;513982762;513982762;513982762;513982762;513982762;513982762;513982762;513982762;513982762;513982762;514009402;514009402;520601646;507895496;511566440;511557790;517435648;522347910;522347929;522292929;522217056;522260691;522260691;522260691;523069825;523069825;523069825;12.9
10/09/2012;"All areas";449555736;200941068;174938619;67223387;6452662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414300361;430509782;438636301;438636301;438636301;436848565;436848565;436848565;436848565;436848565;436848565;436848565;436848565;436848565;436848565;436848565;436848565;467332367;477253228;477253228;477452969;477204400;477534517;482833106;482911621;486444237;494928656;487408416;487408416;487408416;488108416;488108416;488108416;487783537;487783537;20.5
