country,date,demand,type
DE,2023-11-23,174081025.0,power
CZ,2023-11-23,6068500.0,power
PT,2023-11-23,10024000.0,power
IE,2023-11-23,13935500.0,power
RO,2023-11-23,39390500.0,power
SE,2023-11-23,3300.0000000000005,power
RO,2023-11-24,39003225.0,power
LU,2023-11-24,360325.0,power
HU,2023-11-24,20110275.0,power
FI,2023-11-24,3004700.0,power
LT,2023-11-24,1042600.0,power
PL,2023-11-24,46381400.0,power
UK,2023-11-24,6504050.0,power
PT,2023-11-24,13493100.0,power
GR,2023-11-24,35493000.0,power
HR,2023-11-24,6905200.0,power
SE,2023-11-24,3700.0,power
BE,2023-11-24,13541700.0,power
IE,2023-11-24,32213700.0,power
SI,2023-11-24,1546700.0,power
NL,2023-11-24,40080525.0,power
DE,2023-11-24,150848625.0,power
BG,2023-11-24,7642400.000000001,power
SK,2023-11-24,3201700.0,power
EE,2023-11-24,156500.0,power
IT,2023-11-24,295156000.0,power
CZ,2023-11-24,5975900.0,power
ES,2023-11-24,111589000.0,power
FR,2023-11-24,53556000.0,power
DK,2023-11-24,5040200.0,power
AT,2023-11-24,16680599.999999998,power
LV,2023-11-24,7185000.0,power
BE,2023-11-25,18674700.0,power
UK,2023-11-25,4825349.999999999,power
FI,2023-11-25,5608900.0,power
HR,2023-11-25,6901200.0,power
GR,2023-11-25,15791000.0,power
IT,2023-11-25,132294000.0,power
BG,2023-11-25,7766500.0,power
DE,2023-11-25,128802800.0,power
EE,2023-11-25,154900.0,power
NL,2023-11-25,47039925.0,power
FR,2023-11-25,75291000.0,power
PL,2023-11-25,42291900.0,power
CZ,2023-11-25,5603100.0,power
RO,2023-11-25,38164750.0,power
LV,2023-11-25,8848000.0,power
DK,2023-11-25,8700500.0,power
SI,2023-11-25,1543200.0,power
IE,2023-11-25,32679300.0,power
SK,2023-11-25,3205400.0,power
PT,2023-11-25,27799400.0,power
LU,2023-11-25,340175.0,power
ES,2023-11-25,117738000.0,power
LT,2023-11-25,1058400.0,power
SE,2023-11-25,3400.0000000000005,power
HU,2023-11-25,18981225.0,power
AT,2023-11-25,22936000.0,power
LU,2023-11-26,313900.0,power
NL,2023-11-26,62536475.0,power
FR,2023-11-26,120074000.0,power
AT,2023-11-26,23033200.0,power
HR,2023-11-26,6940400.0,power
SI,2023-11-26,1550000.0,power
DK,2023-11-26,10319900.0,power
SK,2023-11-26,3204500.0,power
LV,2023-11-26,11806000.0,power
GR,2023-11-26,26722000.0,power
EE,2023-11-26,151100.0,power
FI,2023-11-26,7657900.0,power
PT,2023-11-26,38587000.0,power
UK,2023-11-26,5538099.999999999,power
SE,2023-11-26,3000.0,power
PL,2023-11-26,46725600.0,power
BG,2023-11-26,6812100.0,power
IT,2023-11-26,169451000.0,power
IE,2023-11-26,27541300.0,power
DE,2023-11-26,184623425.0,power
BE,2023-11-26,25148300.0,power
HU,2023-11-26,22545175.0,power
RO,2023-11-26,38285000.0,power
LT,2023-11-26,1072600.0,power
ES,2023-11-26,167143000.0,power
CZ,2023-11-26,5642500.0,power
PT,2023-11-27,30613800.0,power
HU,2023-11-27,31421575.0,power
ES,2023-11-27,159708000.0,power
SE,2023-11-27,3100.0,power
DK,2023-11-27,10666400.0,power
RO,2023-11-27,40525750.0,power
CZ,2023-11-27,6632100.0,power
AT,2023-11-27,49621000.0,power
DE,2023-11-27,235453275.0,power
LV,2023-11-27,9906000.0,power
IE,2023-11-27,34161700.0,power
PL,2023-11-27,54217400.0,power
BE,2023-11-27,31724500.0,power
SI,2023-11-27,1572300.0,power
GR,2023-11-27,59578000.0,power
FI,2023-11-27,6663200.0,power
LU,2023-11-27,375975.0,power
SK,2023-11-27,8483100.0,power
UK,2023-11-27,6439600.0,power
FR,2023-11-27,134643000.0,power
EE,2023-11-27,156900.0,power
LT,2023-11-27,2872700.0,power
NL,2023-11-27,107037875.0,power
IT,2023-11-27,334501000.0,power
HR,2023-11-27,6931300.0,power
BG,2023-11-27,7642800.0,power
SE,2023-11-28,2900.0000000000005,power
IE,2023-11-28,38784700.0,power
RO,2023-11-28,41425750.0,power
LU,2023-11-28,395050.0,power
DE,2023-11-28,254195475.0,power
HU,2023-11-28,31420000.0,power
EE,2023-11-28,163000.0,power
SK,2023-11-28,8576000.0,power
IT,2023-11-28,292041000.0,power
BG,2023-11-28,7897800.0,power
NL,2023-11-28,125491275.0,power
CZ,2023-11-28,17983600.0,power
AT,2023-11-28,60143700.0,power
FI,2023-11-28,4063000.0,power
BE,2023-11-28,65875000.0,power
DK,2023-11-28,11405500.0,power
LT,2023-11-28,6316000.0,power
PL,2023-11-28,54179800.0,power
ES,2023-11-28,184282000.0,power
HR,2023-11-28,6905800.0,power
SI,2023-11-28,1589899.9999999998,power
UK,2023-11-28,8221450.000000001,power
LV,2023-11-28,9720000.0,power
FR,2023-11-28,144704000.0,power
GR,2023-11-28,41366000.0,power
PT,2023-11-28,53708900.0,power
LU,2023-11-29,388875.0,power
PL,2023-11-29,55827500.0,power
EE,2023-11-29,170300.0,power
LV,2023-11-29,11458000.0,power
BE,2023-11-29,82176800.0,power
HR,2023-11-29,7121000.0,power
SK,2023-11-29,10030000.0,power
UK,2023-11-29,8361549.999999999,power
FR,2023-11-29,167919000.0,power
NL,2023-11-29,155425850.0,power
LT,2023-11-29,3912100.0,power
ES,2023-11-29,126521000.0,power
BG,2023-11-29,7961800.0,power
GR,2023-11-29,48791000.0,power
DK,2023-11-29,12406600.0,power
DE,2023-11-29,264461725.0,power
SI,2023-11-29,1633400.0,power
RO,2023-11-29,41926125.0,power
FI,2023-11-29,9254000.0,power
PT,2023-11-29,25968400.0,power
SE,2023-11-29,2500.0,power
IT,2023-11-29,408378000.0,power
CZ,2023-11-29,20285500.0,power
IE,2023-11-29,40175500.0,power
HU,2023-11-29,33785775.0,power
AT,2023-11-29,65598600.00000001,power
AT,2023-11-30,70107300.0,power
DK,2023-11-30,12307700.0,power
BE,2023-11-30,94289300.0,power
CZ,2023-11-30,21774900.0,power
LT,2023-11-30,6903200.0,power
LU,2023-11-30,404625.0,power
HR,2023-11-30,6924700.0,power
PL,2023-11-30,56076600.0,power
LV,2023-11-30,11303000.0,power
BG,2023-11-30,8018600.0,power
UK,2023-11-30,8395250.0,power
NL,2023-11-30,176035425.0,power
PT,2023-11-30,31591600.0,power
HU,2023-11-30,40698725.0,power
DE,2023-11-30,304490125.0,power
GR,2023-11-30,55745000.0,power
RO,2023-11-30,42992750.0,power
ES,2023-11-30,145400000.0,power
IT,2023-11-30,405418000.0,power
SI,2023-11-30,1668700.0,power
SE,2023-11-30,2400.0000000000005,power
FI,2023-11-30,13768900.0,power
FR,2023-11-30,186740000.0,power
SK,2023-11-30,10766800.0,power
IE,2023-11-30,36308800.0,power
EE,2023-11-30,175700.0,power
EE,2023-12-01,173600.0,power
AT,2023-12-01,69458700.0,power
PT,2023-12-01,27034800.0,power
RO,2023-12-01,41596250.0,power
FR,2023-12-01,183333000.0,power
LT,2023-12-01,7636200.0,power
SE,2023-12-01,2600.0,power
SI,2023-12-01,1703399.9999999998,power
DE,2023-12-01,305291975.0,power
BE,2023-12-01,89719900.0,power
FI,2023-12-01,10173600.0,power
UK,2023-12-01,8506600.0,power
CZ,2023-12-01,20394600.0,power
LU,2023-12-01,402925.0,power
IT,2023-12-01,372873000.0,power
PL,2023-12-01,54722800.0,power
NL,2023-12-01,190240625.0,power
LV,2023-12-01,11144000.0,power
HR,2023-12-01,6878000.0,power
DK,2023-12-01,12771300.0,power
SK,2023-12-01,12167600.0,power
BG,2023-12-01,7860100.0,power
HU,2023-12-01,39789025.0,power
GR,2023-12-01,29457000.0,power
IE,2023-12-01,42315300.0,power
ES,2023-12-01,129167000.0,power
LT,2023-12-02,6825800.0,power
PT,2023-12-02,21176700.0,power
PL,2023-12-02,53246300.0,power
CZ,2023-12-02,17624400.0,power
AT,2023-12-02,56251800.0,power
LV,2023-12-02,11203000.0,power
RO,2023-12-02,41454250.0,power
DE,2023-12-02,266055900.00000003,power
SI,2023-12-02,1738400.0,power
FI,2023-12-02,11106800.0,power
BE,2023-12-02,72262000.0,power
BG,2023-12-02,7612200.0,power
DK,2023-12-02,12738400.0,power
IT,2023-12-02,202684000.0,power
LU,2023-12-02,344550.0,power
SK,2023-12-02,9761100.0,power
HU,2023-12-02,32593675.0,power
FR,2023-12-02,182572000.0,power
SE,2023-12-02,2200.0,power
NL,2023-12-02,202043375.0,power
HR,2023-12-02,6907600.0,power
IE,2023-12-02,42216900.0,power
GR,2023-12-02,22470000.0,power
EE,2023-12-02,163700.0,power
UK,2023-12-02,7928850.0,power
ES,2023-12-02,114223000.0,power
IE,2023-12-03,39068200.0,power
PT,2023-12-03,5351600.0,power
DK,2023-12-03,10809000.0,power
SK,2023-12-03,3494500.0,power
FI,2023-12-03,10583200.0,power
BE,2023-12-03,26751300.0,power
LT,2023-12-03,278600.0,power
AT,2023-12-03,41044800.0,power
RO,2023-12-03,40687500.0,power
LU,2023-12-03,334575.0,power
DE,2023-12-03,197704625.0,power
SE,2023-12-03,1900.0,power
HR,2023-12-03,6922000.0,power
FR,2023-12-03,136898000.0,power
BG,2023-12-03,7788000.0,power
GR,2023-12-03,22278000.0,power
LV,2023-12-03,11567000.0,power
SI,2023-12-03,1759600.0,power
PL,2023-12-03,46313400.0,power
EE,2023-12-03,187000.0,power
IT,2023-12-03,163141000.0,power
NL,2023-12-03,97110950.0,power
CZ,2023-12-03,7183100.0,power
UK,2023-12-03,6719200.0,power
ES,2023-12-03,104823000.0,power
HU,2023-12-03,22601575.0,power
FR,2023-12-04,149111000.0,power
BG,2023-12-04,7873100.0,power
BE,2023-12-04,47840500.0,power
UK,2023-12-04,6716450.0,power
SI,2023-12-04,1747400.0,power
DE,2023-12-04,257858250.0,power
IE,2023-12-04,31559500.0,power
RO,2023-12-04,43009000.0,power
SE,2023-12-04,1500.0,power
IT,2023-12-04,393337000.0,power
AT,2023-12-04,58999000.0,power
CZ,2023-12-04,19216300.0,power
PL,2023-12-04,52673300.0,power
LV,2023-12-04,13018000.0,power
LU,2023-12-04,382825.0,power
LT,2023-12-04,7356200.0,power
NL,2023-12-04,127074800.0,power
GR,2023-12-04,60903000.0,power
PT,2023-12-04,18977000.0,power
FI,2023-12-04,14194600.0,power
DK,2023-12-04,11874600.0,power
SK,2023-12-04,9449100.0,power
