gasXType,statusDE,statusEN,gastag,slPsyn_H_Gas,slPana_H_Gas,slPsyn_L_Gas,slPana_L_Gas,rlMmT_H_Gas,rlMmT_L_Gas,rlMoT_H_Gas,rlMoT_L_Gas
clearing allocation,final,final,2024-06-22 06:00:00,178839816,40424208,24029520,9773472,782487840.0,80223552.0,39926376.0,584951.0
clearing allocation,final,final,2024-06-23 06:00:00,179655912,38658864,23401104,9450888,845337888.0,79706904.0,39241321.0,591961.0
clearing allocation,final,final,2024-06-24 06:00:00,166276968,37384560,21931752,8244624,1035398880.0,96534840.0,41990796.0,3527885.0
clearing allocation,final,final,2024-06-25 06:00:00,149379648,36178392,19604400,7394640,1007537904.0,96061368.0,43416818.0,781932.0
clearing allocation,final,final,2024-06-26 06:00:00,133180872,32941104,17049792,6747360,1025177280.0,94116792.0,40488779.0,4183164.0
clearing allocation,final,final,2024-06-27 06:00:00,124264272,31557720,15593016,6194904,985026648.0,98759760.0,53501506.0,3644349.0
clearing allocation,final,final,2024-06-28 06:00:00,127335216,31667928,16947336,6476976,896677152.0,92341512.0,40138519.0,888875.0
clearing allocation,final,final,2024-06-29 06:00:00,123401040,31141296,17094864,6592584,751846680.0,75011544.0,35717999.0,815712.0
clearing allocation,final,final,2024-06-30 06:00:00,139731072,32988936,19531536,6215520,793451112.0,77063112.0,36753409.0,530489.0
clearing allocation,final,final,2024-07-01 06:00:00,174122760,37536768,23728824,6644760,1000174896.0,96286128.0,47827568.0,780456.0
clearing allocation,final,final,2024-07-02 06:00:00,215832192,42041832,28130904,7755048,994097832.0,100756560.0,44913804.0,990175.0
clearing allocation,final,final,2024-07-03 06:00:00,259152624,43400784,33217776,9715752,1044868440.0,100734672.0,50096566.0,933621.0
clearing allocation,final,final,2024-07-04 06:00:00,251003664,43347936,32018832,9570696,961468944.0,95025408.0,42047384.0,643506.0
clearing allocation,final,final,2024-07-05 06:00:00,217254528,44114088,28406088,9599400,915484200.0,91224888.0,36629905.0,658440.0
clearing allocation,final,final,2024-07-06 06:00:00,179452632,40833048,23730912,8816832,757806744.0,75642912.0,33493039.0,477651.0
clearing allocation,final,final,2024-07-07 06:00:00,187471776,40199880,23358840,9377496,793075704.0,77762688.0,35681953.0,488184.0
clearing allocation,final,final,2024-07-08 06:00:00,173892936,36698568,21743568,8176944,1024597800.0,92170080.0,36618719.0,3621854.0
clearing allocation,final,final,2024-07-09 06:00:00,138181824,34537056,17445936,6742104,929097960.0,90286080.0,33585349.0,562944.0
clearing allocation,final,final,2024-07-10 06:00:00,129869712,32448072,16498752,6616512,1003997400.0,93705120.0,44693704.0,814814.0
clearing allocation,final,final,2024-07-11 06:00:00,130510656,31826712,17095776,6935904,1054981536.0,90883920.0,47399611.0,3418046.0
clearing allocation,final,final,2024-07-12 06:00:00,140263440,32118864,19062072,7228464,948479544.0,93711648.0,41921141.0,542365.0
clearing allocation,final,final,2024-07-13 06:00:00,157554696,33730368,21387576,7137384,765658824.0,75756408.0,34026261.0,485763.0
clearing allocation,final,final,2024-07-14 06:00:00,159022800,33525816,21470904,7251840,799224120.0,75497592.0,34839430.0,455928.0
clearing allocation,final,final,2024-07-15 06:00:00,144821328,32821464,19256880,6798168,976647000.0,88069368.0,34860182.0,3509048.0
clearing allocation,final,final,2024-07-16 06:00:00,141964944,33209472,18625848,7016160,940003632.0,90204744.0,37343487.0,2705713.0
clearing allocation,final,final,2024-07-17 06:00:00,142822368,32779176,18575544,6815064,990899688.0,89039856.0,37666612.0,562144.0
clearing allocation,final,final,2024-07-18 06:00:00,136702368,31380816,17813952,6376632,1026306792.0,85726032.0,38021332.0,3340849.0
clearing allocation,final,final,2024-07-19 06:00:00,126282576,31706232,16103736,6030048,925078032.0,82756704.0,37087324.0,538707.0
clearing allocation,final,final,2024-07-20 06:00:00,115250256,29639040,14342016,5821488,737752704.0,69741720.0,35021297.0,1219436.0
clearing allocation,final,final,2024-07-21 06:00:00,115956768,28464768,14750448,5940000,776777376.0,70160184.0,34517860.0,411940.0
clearing allocation,final,final,2024-07-22 06:00:00,125170560,29956944,15767712,6156312,958661016.0,85714416.0,37698296.0,519714.0
clearing allocation,final,final,2024-07-23 06:00:00,135252120,30842040,17223696,6381744,950208960.0,88291464.0,38521536.0,544506.0
clearing allocation,final,final,2024-07-24 06:00:00,150735888,32111424,19813848,6489672,975148512.0,88756872.0,37409183.0,647415.0
clearing allocation,final,final,2024-07-25 06:00:00,151127472,32299848,18854040,6337800,958691784.0,86764752.0,35433771.0,585106.0
clearing allocation,final,final,2024-07-26 06:00:00,142644600,31631520,17791440,6316464,960235824.0,81501120.0,37922043.0,559381.0
clearing allocation,final,final,2024-07-27 06:00:00,135769728,31732272,17713320,6415872,804318648.0,69537576.0,34543768.0,488264.0
clearing allocation,final,final,2024-07-28 06:00:00,141124776,32028456,18073560,6344448,743699376.0,68710440.0,34230589.0,462497.0
clearing allocation,final,final,2024-07-29 06:00:00,144184272,31246656,17861280,6282456,922309728.0,83466456.0,33113878.0,561366.0
clearing allocation,final,final,2024-07-30 06:00:00,131276424,30954480,16411824,5840664,954777312.0,81953496.0,34666173.0,525586.0
clearing allocation,final,final,2024-07-31 06:00:00,121458048,29800296,15335688,5678664,947571696.0,83836728.0,30406028.0,547822.0
clearing allocation,final,final,2024-08-01 06:00:00,125071536,30205896,15983520,6119016,997032720.0,84119760.0,30699609.0,572146.0
clearing allocation,final,final,2024-08-02 06:00:00,129798600,29581200,16235664,5996064,945810312.0,83857800.0,28042165.0,592284.0
clearing allocation,final,final,2024-08-03 06:00:00,130338192,29387496,16433808,5976888,754951320.0,69939360.0,24851157.0,414610.0
clearing allocation,final,final,2024-08-04 06:00:00,139896360,30887208,17448192,6223488,771915336.0,73197984.0,24693958.0,409877.0
clearing allocation,final,final,2024-08-05 06:00:00,145861272,30207552,17970792,5862984,998774328.0,87022656.0,27657695.0,537645.0
clearing allocation,final,final,2024-08-06 06:00:00,134008920,30256152,16314096,5589192,975672648.0,86381880.0,26886518.0,554995.0
clearing allocation,final,final,2024-08-07 06:00:00,129944856,30184224,16106016,6092592,989738304.0,88478856.0,32714619.0,603577.0
clearing allocation,final,final,2024-08-08 06:00:00,137411472,30640224,16692648,6094176,945121104.0,89806272.0,31017206.0,662432.0
clearing allocation,final,final,2024-08-09 06:00:00,136133208,29725704,17004408,5577312,846684096.0,85585248.0,31212992.0,574713.0
clearing allocation,final,final,2024-08-10 06:00:00,127680648,29762040,16316064,5577624,722509704.0,71604984.0,29407129.0,506326.0
clearing allocation,final,final,2024-08-11 06:00:00,126233568,30478320,16296240,5631528,748594248.0,71895600.0,29720899.0,532923.0
clearing allocation,final,final,2024-08-12 06:00:00,120011064,28634712,15383232,5077104,916354344.0,85655064.0,30900159.0,1130635.0
clearing allocation,final,final,2024-08-13 06:00:00,112804800,27420192,14259744,4946424,898690560.0,87851328.0,34369011.0,548203.0
clearing allocation,final,final,2024-08-14 06:00:00,112711344,28390344,14203512,5523336,988918080.0,91684848.0,37369098.0,2275450.0
clearing allocation,final,final,2024-08-15 06:00:00,115093800,28263192,14454072,5215584,905258136.0,93620520.0,37526314.0,661082.0
clearing allocation,final,final,2024-08-16 06:00:00,117989160,28153680,15187536,5282520,912925296.0,88580208.0,41182646.0,637026.0
clearing allocation,final,final,2024-08-17 06:00:00,121160976,28458984,15757800,5335392,753995832.0,72489888.0,40446130.0,505837.0
clearing allocation,final,final,2024-08-18 06:00:00,137923080,29578008,17217264,5638416,719343000.0,71940048.0,26698303.0,496585.0
clearing allocation,final,final,2024-08-19 06:00:00,152047512,30875256,19083576,5937744,975243528.0,91361976.0,41660232.0,589402.0
clearing allocation,final,final,2024-08-20 06:00:00,146944128,30764472,18308880,5805240,919131456.0,90833352.0,36729677.0,553612.0
clearing allocation,final,final,2024-08-21 06:00:00,163854168,34440384,20469336,6506856,917874408.0,94582680.0,37964422.0,969798.0
clearing allocation,final,final,2024-08-22 06:00:00,167913432,33890472,20413080,6512928,887790120.0,97939800.0,38028511.0,603668.0
clearing allocation,final,final,2024-08-23 06:00:00,147829032,32162184,18198120,6062808,831462168.0,88476192.0,36632390.0,559106.0
clearing allocation,final,final,2024-08-24 06:00:00,123309144,30095184,15726000,5561376,668951064.0,74609448.0,33682129.0,621462.0
clearing allocation,final,final,2024-08-25 06:00:00,141419856,31371192,17604552,6393960,763517328.0,76785216.0,35359988.0,484352.0
clearing allocation,final,final,2024-08-26 06:00:00,162808584,31971696,20197272,6407040,1032759336.0,93627960.0,41786577.0,1235141.0
clearing allocation,final,final,2024-08-27 06:00:00,158570376,33126960,19789536,6228816,1009089240.0,99211464.0,46050404.0,1034780.0
clearing allocation,final,final,2024-08-28 06:00:00,137753088,32684184,17167032,5996688,997254504.0,94827840.0,39457028.0,1089204.0
clearing allocation,final,final,2024-08-29 06:00:00,123805896,30756720,15878736,5543664,1090757208.0,97298880.0,44615130.0,1910787.0
clearing allocation,final,final,2024-08-30 06:00:00,125062368,31037928,17133024,6233088,965570568.0,90088656.0,40343157.0,653050.0
clearing allocation,final,final,2024-08-31 06:00:00,127424736,30642720,17829024,5891112,728080296.0,73259136.0,37248753.0,481869.0
clearing allocation,final,final,2024-09-01 06:00:00,127309608,30227232,16637088,5422152,795265584.0,69895080.0,32173721.0,408574.0
clearing allocation,final,final,2024-09-02 06:00:00,127260168,30634776,15644112,5353008,1056775392.0,89676024.0,35402382.0,1024666.0
clearing allocation,final,final,2024-09-03 06:00:00,125411688,30612648,15393840,5876064,1167212064.0,93340440.0,39433800.0,1463939.0
clearing allocation,final,final,2024-09-04 06:00:00,131419368,30228552,16425192,5871960,1149940776.0,92210496.0,45383888.0,2472943.0
clearing allocation,final,final,2024-09-05 06:00:00,125360496,28637544,15583488,5547072,988042440.0,91328352.0,39215849.0,1192771.0
clearing allocation,final,final,2024-09-06 06:00:00,128511288,28468080,15014376,5520216,949810608.0,89895408.0,43913395.0,445158.0
clearing allocation,final,final,2024-09-07 06:00:00,122695320,28613832,14552784,5815440,757891896.0,72745392.0,45908343.0,359064.0
clearing allocation,final,final,2024-09-08 06:00:00,133445064,29335080,15868584,5780664,781417656.0,71808504.0,45818828.0,382154.0
clearing allocation,final,final,2024-09-09 06:00:00,171102192,34136232,19780200,6526440,998456256.0,91222344.0,50730779.0,580433.0
clearing allocation,final,final,2024-09-10 06:00:00,211917288,38918304,24907704,7354416,943803960.0,99057456.0,48811471.0,565583.0
clearing allocation,final,final,2024-09-11 06:00:00,292067280,44841768,35693736,9004800,1046516424.0,104236680.0,53453793.0,669328.0
clearing allocation,final,final,2024-09-12 06:00:00,407198400,50733456,48610368,10874424,1173626136.0,108130104.0,60886846.0,917177.0
clearing allocation,final,final,2024-09-13 06:00:00,464771328,60508392,52598832,12618408,994909440.0,104780928.0,54816581.0,644217.0
clearing allocation,final,final,2024-09-14 06:00:00,467558112,67220208,51721800,13544496,847386624.0,86881200.0,44287725.0,4843207.0
clearing allocation,final,final,2024-09-15 06:00:00,427983144,68565888,43824384,13481136,880893360.0,84952272.0,46061137.0,1365941.0
clearing allocation,final,final,2024-09-16 06:00:00,373146024,69808416,37495152,13261488,1140636720.0,102516096.0,59381674.0,982692.0
clearing allocation,final,final,2024-09-17 06:00:00,289758360,63507792,30767424,11812992,1044962736.0,104151024.0,55054248.0,708292.0
clearing allocation,final,final,2024-09-18 06:00:00,233244312,61783152,25386312,9998664,1013030112.0,102863160.0,51429746.0,899552.0
clearing allocation,final,final,2024-09-19 06:00:00,218948832,57428136,24266088,10298376,1014288072.0,105849768.0,50649120.0,576769.0
clearing allocation,final,final,2024-09-20 06:00:00,217776216,53967096,24665424,10434528,929036904.0,99278856.0,48849022.0,590085.0
clearing allocation,final,final,2024-09-21 06:00:00,222691800,52621176,26226288,10039776,829865232.0,83238696.0,39390581.0,496879.0
clearing allocation,final,final,2024-09-22 06:00:00,223357944,50874240,26125008,9085200,873558960.0,80407176.0,38945109.0,663647.0
clearing allocation,final,final,2024-09-23 06:00:00,237662568,50694096,28168056,8915616,1126351248.0,103255776.0,45178596.0,1979103.0
clearing allocation,final,final,2024-09-24 06:00:00,273015504,54600384,33129504,10478616,1046147544.0,106846344.0,51718814.0,605742.0
clearing allocation,final,final,2024-09-25 06:00:00,286500984,55137624,36286296,10281600,1033305336.0,107285664.0,58540105.0,661131.0
clearing allocation,final,final,2024-09-26 06:00:00,280017576,57922440,35632392,10075152,987331368.0,107987520.0,53667392.0,656437.0
clearing allocation,final,final,2024-09-27 06:00:00,314970000,64324344,40003824,12927312,961930416.0,106369824.0,38530731.0,458343.0
clearing allocation,final,final,2024-09-28 06:00:00,418704312,75702168,52839672,14151912,891803472.0,92618448.0,42741916.0,354275.0
clearing allocation,final,final,2024-09-29 06:00:00,501228360,91317408,60424560,17516736,930728520.0,91713792.0,45600636.0,350094.0
clearing allocation,final,final,2024-09-30 06:00:00,507146136,97200000,60670248,17622984,1121908872.0,109366920.0,59324255.0,475939.0
clearing allocation,final,final,2024-10-01 06:00:00,477183480,100791120,57978144,18012864,1144308336.0,112837008.0,45088499.0,2459884.0
clearing allocation,final,final,2024-10-02 06:00:00,495456624,108938568,60628992,20770944,1149032592.0,114658440.0,57067699.0,620701.0
clearing allocation,final,final,2024-10-03 06:00:00,530623104,116873904,64623792,24558672,1006188864.0,99194592.0,54076801.0,624538.0
clearing allocation,final,final,2024-10-04 06:00:00,576966600,122702328,69450600,26620848,1108654512.0,106201056.0,56423649.0,1072500.0
clearing allocation,final,final,2024-10-05 06:00:00,607694784,130474680,74996760,26430840,980838072.0,98865432.0,52932706.0,756283.0
clearing allocation,final,final,2024-10-06 06:00:00,598017816,128560248,72077232,25933200,982622952.0,94263360.0,53216035.0,520912.0
clearing allocation,final,final,2024-10-07 06:00:00,461860656,114624888,56162856,22380096,1145769624.0,109068840.0,64935460.0,1217924.0
clearing allocation,final,final,2024-10-08 06:00:00,382400544,102213192,46110408,19992408,1102556136.0,106191936.0,51583966.0,1428181.0
clearing allocation,final,final,2024-10-09 06:00:00,367642392,98813280,46312008,20149560,1088108088.0,111576312.0,51414604.0,1212251.0
clearing allocation,final,final,2024-10-10 06:00:00,424888368,97057344,58840944,20022528,1147986744.0,118055856.0,49234132.0,1564711.0
clearing allocation,final,final,2024-10-11 06:00:00,565905168,115924320,76395312,26305368,1181360280.0,121847520.0,57138144.0,1429007.0
clearing allocation,final,final,2024-10-12 06:00:00,595113960,124355880,76583016,25363512,959096904.0,99928152.0,42536400.0,706130.0
clearing allocation,final,final,2024-10-13 06:00:00,632274576,139169952,81965256,28030392,1000937328.0,101300952.0,41133574.0,410595.0
clearing allocation,final,final,2024-10-14 06:00:00,682330752,145661736,90241560,29178984,1392365256.0,126841704.0,66487342.0,3916942.0
clearing allocation,final,final,2024-10-15 06:00:00,637936944,152026248,88414824,28933656,1261628136.0,125809608.0,67400863.0,1625966.0
clearing allocation,final,final,2024-10-16 06:00:00,552846048,143191320,72746400,27655776,1200508320.0,116301984.0,70039796.0,1103075.0
clearing allocation,final,final,2024-10-17 06:00:00,456057792,126649632,57504792,23594832,1187442384.0,114198024.0,72492693.0,1472425.0
clearing allocation,final,final,2024-10-18 06:00:00,428568336,116591760,49752312,21469824,1196822328.0,107823504.0,59134973.0,2773262.0
clearing allocation,final,final,2024-10-19 06:00:00,413189880,106893816,50568960,20058936,962764200.0,89687112.0,58002085.0,2177208.0
clearing allocation,final,final,2024-10-20 06:00:00,412656096,100786032,49809912,18653328,947256168.0,84714264.0,52980340.0,429473.0
