"Name","Location","Date","Value","Unit"
"Total LDM","Total LDM",2021-12-12,125655787,"kWh"
"Total LDM","Total LDM",2021-12-13,215609270,"kWh"
"Total LDM","Total LDM",2021-12-14,157502026,"kWh"
"Total LDM","Total LDM",2021-12-15,178834340,"kWh"
"Total LDM","Total LDM",2021-12-16,193363764,"kWh"
"Total LDM","Total LDM",2021-12-17,178020467,"kWh"
"Total LDM","Total LDM",2021-12-18,184354922,"kWh"
"Total LDM","Total LDM",2021-12-19,179716757,"kWh"
"Total LDM","Total LDM",2021-12-20,201483045,"kWh"
"Total LDM","Total LDM",2021-12-21,173798847,"kWh"
"Total LDM","Total LDM",2021-12-22,140204222,"kWh"
"Total LDM","Total LDM",2021-12-23,146462846,"kWh"
"Total LDM","Total LDM",2021-12-24,120047092,"kWh"
"Total LDM","Total LDM",2021-12-25,98623991,"kWh"
"Total LDM","Total LDM",2021-12-26,133946942,"kWh"
"Total LDM","Total LDM",2021-12-27,165439859,"kWh"
"Total LDM","Total LDM",2021-12-28,154103653,"kWh"
"Total LDM","Total LDM",2021-12-29,97254592,"kWh"
"Total LDM","Total LDM",2021-12-30,128813862,"kWh"
"Total LDM","Total LDM",2021-12-31,96647012,"kWh"
"Total LDM","Total LDM",2022-01-01,82642737,"kWh"
"Total LDM","Total LDM",2022-01-02,87113352,"kWh"
"Total LDM","Total LDM",2022-01-03,109568645,"kWh"
"Total LDM","Total LDM",2022-01-04,167812606,"kWh"
"Total LDM","Total LDM",2022-01-05,192823879,"kWh"
"Total LDM","Total LDM",2022-01-06,130903553,"kWh"
"Total LDM","Total LDM",2022-01-07,167402355,"kWh"
"Total LDM","Total LDM",2022-01-08,118268545,"kWh"
"Total LDM","Total LDM",2022-01-09,162354867,"kWh"
"Total LDM","Total LDM",2022-01-10,179701552,"kWh"
"Total LDM","Total LDM",2022-01-11,203936530,"kWh"
"Total LDM","Total LDM",2022-01-12,207756460,"kWh"
"Total LDM","Total LDM",2022-01-13,229226987,"kWh"
"Total LDM","Total LDM",2022-01-14,240749573,"kWh"
"Total LDM","Total LDM",2022-01-15,200347460,"kWh"
"Total LDM","Total LDM",2022-01-16,192034015,"kWh"
"Total LDM","Total LDM",2022-01-17,212440137,"kWh"
"Total LDM","Total LDM",2022-01-18,182303130,"kWh"
"Total LDM","Total LDM",2022-01-19,182611807,"kWh"
"Total LDM","Total LDM",2022-01-20,231764974,"kWh"
"Total LDM","Total LDM",2022-01-21,227475088,"kWh"
"Total LDM","Total LDM",2022-01-22,201929498,"kWh"
"Total LDM","Total LDM",2022-01-23,177524193,"kWh"
"Total LDM","Total LDM",2022-01-24,240107382,"kWh"
"Total LDM","Total LDM",2022-01-25,232299634,"kWh"
"Total LDM","Total LDM",2022-01-26,143114205,"kWh"
"Total LDM","Total LDM",2022-01-27,189478634,"kWh"
"Total LDM","Total LDM",2022-01-28,130396645,"kWh"
"Total LDM","Total LDM",2022-01-29,130597196,"kWh"
"Total LDM","Total LDM",2022-01-30,118089102,"kWh"
"Total LDM","Total LDM",2022-01-31,130153008,"kWh"
"Total LDM","Total LDM",2022-02-01,126939704,"kWh"
"Total LDM","Total LDM",2022-02-02,168528927,"kWh"
"Total LDM","Total LDM",2022-02-03,125243417,"kWh"
"Total LDM","Total LDM",2022-02-04,141925086,"kWh"
"Total LDM","Total LDM",2022-02-05,100268075,"kWh"
"Total LDM","Total LDM",2022-02-06,112259440,"kWh"
"Total LDM","Total LDM",2022-02-07,130191880,"kWh"
"Total LDM","Total LDM",2022-02-08,152175745,"kWh"
"Total LDM","Total LDM",2022-02-09,181003649,"kWh"
"Total LDM","Total LDM",2022-02-10,188530592,"kWh"
"Total LDM","Total LDM",2022-02-11,147184615,"kWh"
"Total LDM","Total LDM",2022-02-12,119874989,"kWh"
"Total LDM","Total LDM",2022-02-13,162746676,"kWh"
"Total LDM","Total LDM",2022-02-14,148358270,"kWh"
"Total LDM","Total LDM",2022-02-15,152198119,"kWh"
"Total LDM","Total LDM",2022-02-16,120154180,"kWh"
"Total LDM","Total LDM",2022-02-17,168369340,"kWh"
"Total LDM","Total LDM",2022-02-18,142363972,"kWh"
"Total LDM","Total LDM",2022-02-19,137860750,"kWh"
"Total LDM","Total LDM",2022-02-20,119558331,"kWh"
"Total LDM","Total LDM",2022-02-21,148920201,"kWh"
"Total LDM","Total LDM",2022-02-22,131991653,"kWh"
"Total LDM","Total LDM",2022-02-23,121868425,"kWh"
"Total LDM","Total LDM",2022-02-24,136721036,"kWh"
"Total LDM","Total LDM",2022-02-25,139177143,"kWh"
"Total LDM","Total LDM",2022-02-26,97266578,"kWh"
"Total LDM","Total LDM",2022-02-27,100158446,"kWh"
"Total LDM","Total LDM",2022-02-28,186146617,"kWh"
"Total LDM","Total LDM",2022-03-01,189444061,"kWh"
"Total LDM","Total LDM",2022-03-02,157384050,"kWh"
"Total LDM","Total LDM",2022-03-03,175751920,"kWh"
"Total LDM","Total LDM",2022-03-04,195325088,"kWh"
"Total LDM","Total LDM",2022-03-05,170013250,"kWh"
"Total LDM","Total LDM",2022-03-06,146947508,"kWh"
"Total LDM","Total LDM",2022-03-07,114891586,"kWh"
"Total LDM","Total LDM",2022-03-08,109716595,"kWh"
"Total LDM","Total LDM",2022-03-09,171005512,"kWh"
"Total LDM","Total LDM",2022-03-10,121379183,"kWh"
"Total LDM","Total LDM",2022-03-11,149915994,"kWh"
"Total LDM","Total LDM",2022-03-12,125893323,"kWh"
"Total LDM","Total LDM",2022-03-13,112906516,"kWh"
"Total LDM","Total LDM",2022-03-14,160461081,"kWh"
"Total LDM","Total LDM",2022-03-15,162282933,"kWh"
"Total LDM","Total LDM",2022-03-16,188491012,"kWh"
"Total LDM","Total LDM",2022-03-17,144066880,"kWh"
"Total LDM","Total LDM",2022-03-18,126002953,"kWh"
"Total LDM","Total LDM",2022-03-19,103884861,"kWh"
"Total LDM","Total LDM",2022-03-20,135321067,"kWh"
"Total LDM","Total LDM",2022-03-21,155922262,"kWh"
"Total LDM","Total LDM",2022-03-22,156631910,"kWh"
"Total LDM","Total LDM",2022-03-23,194899694,"kWh"
"Total LDM","Total LDM",2022-03-24,207723830,"kWh"
"Total LDM","Total LDM",2022-03-25,196023854,"kWh"
"Total LDM","Total LDM",2022-03-26,150257565,"kWh"
"Total LDM","Total LDM",2022-03-27,171587424,"kWh"
"Total LDM","Total LDM",2022-03-28,204152465,"kWh"
"Total LDM","Total LDM",2022-03-29,203489257,"kWh"
"Total LDM","Total LDM",2022-03-30,179853869,"kWh"
"Total LDM","Total LDM",2022-03-31,170629863,"kWh"
"Total LDM","Total LDM",2022-04-01,191218331,"kWh"
"Total LDM","Total LDM",2022-04-02,172119074,"kWh"
"Total LDM","Total LDM",2022-04-03,155090552,"kWh"
"Total LDM","Total LDM",2022-04-04,119312735,"kWh"
"Total LDM","Total LDM",2022-04-05,122189119,"kWh"
"Total LDM","Total LDM",2022-04-06,122664281,"kWh"
"Total LDM","Total LDM",2022-04-07,163490760,"kWh"
"Total LDM","Total LDM",2022-04-08,196819037,"kWh"
"Total LDM","Total LDM",2022-04-09,193707287,"kWh"
"Total LDM","Total LDM",2022-04-10,122978233,"kWh"
"Total LDM","Total LDM",2022-04-11,135423520,"kWh"
"Total LDM","Total LDM",2022-04-12,231241223,"kWh"
"Total LDM","Total LDM",2022-04-13,215718145,"kWh"
"Total LDM","Total LDM",2022-04-14,183986693,"kWh"
"Total LDM","Total LDM",2022-04-15,203166361,"kWh"
"Total LDM","Total LDM",2022-04-16,155870878,"kWh"
"Total LDM","Total LDM",2022-04-17,158134746,"kWh"
"Total LDM","Total LDM",2022-04-18,181853813,"kWh"
"Total LDM","Total LDM",2022-04-19,224844327,"kWh"
"Total LDM","Total LDM",2022-04-20,187410114,"kWh"
"Total LDM","Total LDM",2022-04-21,152829168,"kWh"
"Total LDM","Total LDM",2022-04-22,126396227,"kWh"
"Total LDM","Total LDM",2022-04-23,120287123,"kWh"
"Total LDM","Total LDM",2022-04-24,130774843,"kWh"
"Total LDM","Total LDM",2022-04-25,189396682,"kWh"
"Total LDM","Total LDM",2022-04-26,196751398,"kWh"
"Total LDM","Total LDM",2022-04-27,208370059,"kWh"
"Total LDM","Total LDM",2022-04-28,220044768,"kWh"
"Total LDM","Total LDM",2022-04-29,217020923,"kWh"
"Total LDM","Total LDM",2022-04-30,178147408,"kWh"
"Total LDM","Total LDM",2022-05-01,198358670,"kWh"
"Total LDM","Total LDM",2022-05-02,207922122,"kWh"
"Total LDM","Total LDM",2022-05-03,201410207,"kWh"
"Total LDM","Total LDM",2022-05-04,186477446,"kWh"
"Total LDM","Total LDM",2022-05-05,197166048,"kWh"
"Total LDM","Total LDM",2022-05-06,203590826,"kWh"
"Total LDM","Total LDM",2022-05-07,197738133,"kWh"
"Total LDM","Total LDM",2022-05-08,151632829,"kWh"
"Total LDM","Total LDM",2022-05-09,125415975,"kWh"
"Total LDM","Total LDM",2022-05-10,130624961,"kWh"
"Total LDM","Total LDM",2022-05-11,157798581,"kWh"
"Total LDM","Total LDM",2022-05-12,154156790,"kWh"
"Total LDM","Total LDM",2022-05-13,141878657,"kWh"
"Total LDM","Total LDM",2022-05-14,191746731,"kWh"
"Total LDM","Total LDM",2022-05-15,160954680,"kWh"
"Total LDM","Total LDM",2022-05-16,164006322,"kWh"
"Total LDM","Total LDM",2022-05-17,162661752,"kWh"
"Total LDM","Total LDM",2022-05-18,125644007,"kWh"
"Total LDM","Total LDM",2022-05-19,127990829,"kWh"
"Total LDM","Total LDM",2022-05-20,134410933,"kWh"
"Total LDM","Total LDM",2022-05-21,149932092,"kWh"
"Total LDM","Total LDM",2022-05-22,145213385,"kWh"
"Total LDM","Total LDM",2022-05-23,191345563,"kWh"
"Total LDM","Total LDM",2022-05-24,180214554,"kWh"
"Total LDM","Total LDM",2022-05-25,134359348,"kWh"
"Total LDM","Total LDM",2022-05-26,145820632,"kWh"
"Total LDM","Total LDM",2022-05-27,190156200,"kWh"
"Total LDM","Total LDM",2022-05-28,185056087,"kWh"
"Total LDM","Total LDM",2022-05-29,159343896,"kWh"
"Total LDM","Total LDM",2022-05-30,191468246,"kWh"
"Total LDM","Total LDM",2022-05-31,202062262,"kWh"
"Total LDM","Total LDM",2022-06-01,197685636,"kWh"
"Total LDM","Total LDM",2022-06-02,193482967,"kWh"
"Total LDM","Total LDM",2022-06-03,182668147,"kWh"
"Total LDM","Total LDM",2022-06-04,166365770,"kWh"
"Total LDM","Total LDM",2022-06-05,177962799,"kWh"
"Total LDM","Total LDM",2022-06-06,186768497,"kWh"
"Total LDM","Total LDM",2022-06-07,169962811,"kWh"
"Total LDM","Total LDM",2022-06-08,145098195,"kWh"
"Total LDM","Total LDM",2022-06-09,143647404,"kWh"
"Total LDM","Total LDM",2022-06-10,115556263,"kWh"
"Total LDM","Total LDM",2022-06-11,103023640,"kWh"
"Total LDM","Total LDM",2022-06-12,130345325,"kWh"
"Total LDM","Total LDM",2022-06-13,208017312,"kWh"
"Total LDM","Total LDM",2022-06-14,208667920,"kWh"
"Total LDM","Total LDM",2022-06-15,204749214,"kWh"
"Total LDM","Total LDM",2022-06-16,182854888,"kWh"
"Total LDM","Total LDM",2022-06-17,174165938,"kWh"
"Total LDM","Total LDM",2022-06-18,148990317,"kWh"
"Total LDM","Total LDM",2022-06-19,134258862,"kWh"
"Total LDM","Total LDM",2022-06-20,200180664,"kWh"
"Total LDM","Total LDM",2022-06-21,215801869,"kWh"
"Total LDM","Total LDM",2022-06-22,208946109,"kWh"
"Total LDM","Total LDM",2022-06-23,205840539,"kWh"
"Total LDM","Total LDM",2022-06-24,166522172,"kWh"
"Total LDM","Total LDM",2022-06-25,110142725,"kWh"
"Total LDM","Total LDM",2022-06-26,122088472,"kWh"
"Total LDM","Total LDM",2022-06-27,148927837,"kWh"
"Total LDM","Total LDM",2022-06-28,146873589,"kWh"
"Total LDM","Total LDM",2022-06-29,206982409,"kWh"
"Total LDM","Total LDM",2022-06-30,208690002,"kWh"
"Total LDM","Total LDM",2022-07-01,184469665,"kWh"
"Total LDM","Total LDM",2022-07-02,157065532,"kWh"
"Total LDM","Total LDM",2022-07-03,153693798,"kWh"
"Total LDM","Total LDM",2022-07-04,168494678,"kWh"
"Total LDM","Total LDM",2022-07-05,181339077,"kWh"
"Total LDM","Total LDM",2022-07-06,146419693,"kWh"
"Total LDM","Total LDM",2022-07-07,193501970,"kWh"
"Total LDM","Total LDM",2022-07-08,198164386,"kWh"
"Total LDM","Total LDM",2022-07-09,195975670,"kWh"
"Total LDM","Total LDM",2022-07-10,195375194,"kWh"
"Total LDM","Total LDM",2022-07-11,182675372,"kWh"
"Total LDM","Total LDM",2022-07-12,184147599,"kWh"
"Total LDM","Total LDM",2022-07-13,187606621,"kWh"
"Total LDM","Total LDM",2022-07-14,193509922,"kWh"
"Total LDM","Total LDM",2022-07-15,200785803,"kWh"
"Total LDM","Total LDM",2022-07-16,177229273,"kWh"
"Total LDM","Total LDM",2022-07-17,166971676,"kWh"
"Total LDM","Total LDM",2022-07-18,190036980,"kWh"
"Total LDM","Total LDM",2022-07-19,186945196,"kWh"
"Total LDM","Total LDM",2022-07-20,190747196,"kWh"
"Total LDM","Total LDM",2022-07-21,210159897,"kWh"
"Total LDM","Total LDM",2022-07-22,189788507,"kWh"
"Total LDM","Total LDM",2022-07-23,115710920,"kWh"
"Total LDM","Total LDM",2022-07-24,107790599,"kWh"
"Total LDM","Total LDM",2022-07-25,132776562,"kWh"
"Total LDM","Total LDM",2022-07-26,204678082,"kWh"
"Total LDM","Total LDM",2022-07-27,208136534,"kWh"
"Total LDM","Total LDM",2022-07-28,197352456,"kWh"
"Total LDM","Total LDM",2022-07-29,171521431,"kWh"
"Total LDM","Total LDM",2022-07-30,162732713,"kWh"
"Total LDM","Total LDM",2022-07-31,172314078,"kWh"
"Total LDM","Total LDM",2022-08-01,132507556,"kWh"
"Total LDM","Total LDM",2022-08-02,108741950,"kWh"
"Total LDM","Total LDM",2022-08-03,160476945,"kWh"
"Total LDM","Total LDM",2022-08-04,152176789,"kWh"
"Total LDM","Total LDM",2022-08-05,160691976,"kWh"
"Total LDM","Total LDM",2022-08-06,144358094,"kWh"
"Total LDM","Total LDM",2022-08-07,155896118,"kWh"
"Total LDM","Total LDM",2022-08-08,201240503,"kWh"
"Total LDM","Total LDM",2022-08-09,205880264,"kWh"
"Total LDM","Total LDM",2022-08-10,206806857,"kWh"
"Total LDM","Total LDM",2022-08-11,199137499,"kWh"
"Total LDM","Total LDM",2022-08-12,202630020,"kWh"
"Total LDM","Total LDM",2022-08-13,197247610,"kWh"
"Total LDM","Total LDM",2022-08-14,194921516,"kWh"
"Total LDM","Total LDM",2022-08-15,187515801,"kWh"
"Total LDM","Total LDM",2022-08-16,158318066,"kWh"
"Total LDM","Total LDM",2022-08-17,194844429,"kWh"
"Total LDM","Total LDM",2022-08-18,163075673,"kWh"
"Total LDM","Total LDM",2022-08-19,154875194,"kWh"
"Total LDM","Total LDM",2022-08-20,132942918,"kWh"
"Total LDM","Total LDM",2022-08-21,189559829,"kWh"
"Total LDM","Total LDM",2022-08-22,205901181,"kWh"
"Total LDM","Total LDM",2022-08-23,208041665,"kWh"
"Total LDM","Total LDM",2022-08-24,190437184,"kWh"
"Total LDM","Total LDM",2022-08-25,202370682,"kWh"
"Total LDM","Total LDM",2022-08-26,220530779,"kWh"
"Total LDM","Total LDM",2022-08-27,200501011,"kWh"
"Total LDM","Total LDM",2022-08-28,173334040,"kWh"
"Total LDM","Total LDM",2022-08-29,180627454,"kWh"
"Total LDM","Total LDM",2022-08-30,185863115,"kWh"
"Total LDM","Total LDM",2022-08-31,179997122,"kWh"
"Total LDM","Total LDM",2022-09-01,199888845,"kWh"
"Total LDM","Total LDM",2022-09-02,192583802,"kWh"
"Total LDM","Total LDM",2022-09-03,178117197,"kWh"
"Total LDM","Total LDM",2022-09-04,115459400,"kWh"
"Total LDM","Total LDM",2022-09-05,117672027,"kWh"
"Total LDM","Total LDM",2022-09-06,162536316,"kWh"
"Total LDM","Total LDM",2022-09-07,178778963,"kWh"
"Total LDM","Total LDM",2022-09-08,180270076,"kWh"
"Total LDM","Total LDM",2022-09-09,176072974,"kWh"
"Total LDM","Total LDM",2022-09-10,162460105,"kWh"
"Total LDM","Total LDM",2022-09-11,152446180,"kWh"
"Total LDM","Total LDM",2022-09-12,163590137,"kWh"
"Total LDM","Total LDM",2022-09-13,167642280,"kWh"
"Total LDM","Total LDM",2022-09-14,169852387,"kWh"
"Total LDM","Total LDM",2022-09-15,160600634,"kWh"
"Total LDM","Total LDM",2022-09-16,159509511,"kWh"
"Total LDM","Total LDM",2022-09-17,163389718,"kWh"
"Total LDM","Total LDM",2022-09-18,169546110,"kWh"
"Total LDM","Total LDM",2022-09-19,185372122,"kWh"
"Total LDM","Total LDM",2022-09-20,182671053,"kWh"
"Total LDM","Total LDM",2022-09-21,137771550,"kWh"
"Total LDM","Total LDM",2022-09-22,178763534,"kWh"
"Total LDM","Total LDM",2022-09-23,183138166,"kWh"
"Total LDM","Total LDM",2022-09-24,159559064,"kWh"
"Total LDM","Total LDM",2022-09-25,125998052,"kWh"
"Total LDM","Total LDM",2022-09-26,112994722,"kWh"
"Total LDM","Total LDM",2022-09-27,145181597,"kWh"
"Total LDM","Total LDM",2022-09-28,171314463,"kWh"
"Total LDM","Total LDM",2022-09-29,180590622,"kWh"
"Total LDM","Total LDM",2022-09-30,106975096,"kWh"
"Total LDM","Total LDM",2022-10-01,107788264,"kWh"
"Total LDM","Total LDM",2022-10-02,173956845,"kWh"
"Total LDM","Total LDM",2022-10-03,118367720,"kWh"
"Total LDM","Total LDM",2022-10-04,144364045,"kWh"
"Total LDM","Total LDM",2022-10-05,135696232,"kWh"
"Total LDM","Total LDM",2022-10-06,104599633,"kWh"
"Total LDM","Total LDM",2022-10-07,120170008,"kWh"
"Total LDM","Total LDM",2022-10-08,126309956,"kWh"
"Total LDM","Total LDM",2022-10-09,90069665,"kWh"
"Total LDM","Total LDM",2022-10-10,156941883,"kWh"
"Total LDM","Total LDM",2022-10-11,155060498,"kWh"
"Total LDM","Total LDM",2022-10-12,178060066,"kWh"
"Total LDM","Total LDM",2022-10-13,169049244,"kWh"
"Total LDM","Total LDM",2022-10-14,159002871,"kWh"
"Total LDM","Total LDM",2022-10-15,108243520,"kWh"
"Total LDM","Total LDM",2022-10-16,127855822,"kWh"
"Total LDM","Total LDM",2022-10-17,144544568,"kWh"
"Total LDM","Total LDM",2022-10-18,156944383,"kWh"
"Total LDM","Total LDM",2022-10-19,134607548,"kWh"
"Total LDM","Total LDM",2022-10-20,174260564,"kWh"
"Total LDM","Total LDM",2022-10-21,163080729,"kWh"
"Total LDM","Total LDM",2022-10-22,167049708,"kWh"
"Total LDM","Total LDM",2022-10-23,172232045,"kWh"
"Total LDM","Total LDM",2022-10-24,164441911,"kWh"
"Total LDM","Total LDM",2022-10-25,150632007,"kWh"
"Total LDM","Total LDM",2022-10-26,142932831,"kWh"
"Total LDM","Total LDM",2022-10-27,158495104,"kWh"
"Total LDM","Total LDM",2022-10-28,143135824,"kWh"
"Total LDM","Total LDM",2022-10-29,126301597,"kWh"
"Total LDM","Total LDM",2022-10-30,126963432,"kWh"
"Total LDM","Total LDM",2022-10-31,166124712,"kWh"
"Total LDM","Total LDM",2022-11-01,155677557,"kWh"
"Total LDM","Total LDM",2022-11-02,147138229,"kWh"
"Total LDM","Total LDM",2022-11-03,192810802,"kWh"
"Total LDM","Total LDM",2022-11-04,187629372,"kWh"
"Total LDM","Total LDM",2022-11-05,140691697,"kWh"
"Total LDM","Total LDM",2022-11-06,117584274,"kWh"
"Total LDM","Total LDM",2022-11-07,126824824,"kWh"
"Total LDM","Total LDM",2022-11-08,153847907,"kWh"
"Total LDM","Total LDM",2022-11-09,140465733,"kWh"
"Total LDM","Total LDM",2022-11-10,115455387,"kWh"
"Total LDM","Total LDM",2022-11-11,146964389,"kWh"
"Total LDM","Total LDM",2022-11-12,116871403,"kWh"
"Total LDM","Total LDM",2022-11-13,137355998,"kWh"
"Total LDM","Total LDM",2022-11-14,153451700,"kWh"
"Total LDM","Total LDM",2022-11-15,190194369,"kWh"
"Total LDM","Total LDM",2022-11-16,206499684,"kWh"
"Total LDM","Total LDM",2022-11-17,200455826,"kWh"
"Total LDM","Total LDM",2022-11-18,196818716,"kWh"
"Total LDM","Total LDM",2022-11-19,155643436,"kWh"
"Total LDM","Total LDM",2022-11-20,153982690,"kWh"
"Total LDM","Total LDM",2022-11-21,180069518,"kWh"
"Total LDM","Total LDM",2022-11-22,205230204,"kWh"
"Total LDM","Total LDM",2022-11-23,136756311,"kWh"
"Total LDM","Total LDM",2022-11-24,145351437,"kWh"
"Total LDM","Total LDM",2022-11-25,154981361,"kWh"
"Total LDM","Total LDM",2022-11-26,99940055,"kWh"
"Total LDM","Total LDM",2022-11-27,119708467,"kWh"
"Total LDM","Total LDM",2022-11-28,223030080,"kWh"
"Total LDM","Total LDM",2022-11-29,198231938,"kWh"
"Total LDM","Total LDM",2022-11-30,194030088,"kWh"
"Total LDM","Total LDM",2022-12-01,191039129,"kWh"
"Total LDM","Total LDM",2022-12-02,203421340,"kWh"
"Total LDM","Total LDM",2022-12-03,182867141,"kWh"
"Total LDM","Total LDM",2022-12-04,143366939,"kWh"
"Total LDM","Total LDM",2022-12-05,189152052,"kWh"
"Total LDM","Total LDM",2022-12-06,226804920,"kWh"
"Total LDM","Total LDM",2022-12-07,237358815,"kWh"
"Total LDM","Total LDM",2022-12-08,240851838,"kWh"
"Total LDM","Total LDM",2022-12-09,253544350,"kWh"
"Total LDM","Total LDM",2022-12-10,225723816,"kWh"
"Total LDM","Total LDM",2022-12-11,234528782,"kWh"
"Total LDM","Total LDM",2022-12-12,243211553,"kWh"
"Total LDM","Total LDM",2022-12-13,217739143,"kWh"
"Total LDM","Total LDM",2022-12-14,240880820,"kWh"
"Total LDM","Total LDM",2022-12-15,256846941,"kWh"
"Total LDM","Total LDM",2022-12-16,234746241,"kWh"
"Total LDM","Total LDM",2022-12-17,188784260,"kWh"
"Total LDM","Total LDM",2022-12-18,112927505,"kWh"
"Total LDM","Total LDM",2022-12-19,110463655,"kWh"
"Total LDM","Total LDM",2022-12-20,119006508,"kWh"
"Total LDM","Total LDM",2022-12-21,159461194,"kWh"
"Total LDM","Total LDM",2022-12-22,211459441,"kWh"
"Total LDM","Total LDM",2022-12-23,134956178,"kWh"
"Total LDM","Total LDM",2022-12-24,116809881,"kWh"
"Total LDM","Total LDM",2022-12-25,112320639,"kWh"
"Total LDM","Total LDM",2022-12-26,129387427,"kWh"
"Total LDM","Total LDM",2022-12-27,118456626,"kWh"
"Total LDM","Total LDM",2022-12-28,105133874,"kWh"
"Total LDM","Total LDM",2022-12-29,112861347,"kWh"
"Total LDM","Total LDM",2022-12-30,129548053,"kWh"
"Total LDM","Total LDM",2022-12-31,181888833,"kWh"
"Total LDM","Total LDM",2023-01-01,187733107,"kWh"
"Total LDM","Total LDM",2023-01-02,160465628,"kWh"
"Total LDM","Total LDM",2023-01-03,117594575,"kWh"
"Total LDM","Total LDM",2023-01-04,110629592,"kWh"
"Total LDM","Total LDM",2023-01-05,118414911,"kWh"
"Total LDM","Total LDM",2023-01-06,129631452,"kWh"
"Total LDM","Total LDM",2023-01-07,98932478,"kWh"
"Total LDM","Total LDM",2023-01-08,106867357,"kWh"
"Total LDM","Total LDM",2023-01-09,131410124,"kWh"
"Total LDM","Total LDM",2023-01-10,110400015,"kWh"
"Total LDM","Total LDM",2023-01-11,112005583,"kWh"
"Total LDM","Total LDM",2023-01-12,110578710,"kWh"
"Total LDM","Total LDM",2023-01-13,133451504,"kWh"
"Total LDM","Total LDM",2023-01-14,103195184,"kWh"
"Total LDM","Total LDM",2023-01-15,174935954,"kWh"
"Total LDM","Total LDM",2023-01-16,219432921,"kWh"
"Total LDM","Total LDM",2023-01-17,220348332,"kWh"
"Total LDM","Total LDM",2023-01-18,217227660,"kWh"
"Total LDM","Total LDM",2023-01-19,238524335,"kWh"
"Total LDM","Total LDM",2023-01-20,209597450,"kWh"
"Total LDM","Total LDM",2023-01-21,149922703,"kWh"
"Total LDM","Total LDM",2023-01-22,194058452,"kWh"
"Total LDM","Total LDM",2023-01-23,221059086,"kWh"
"Total LDM","Total LDM",2023-01-24,211852898,"kWh"
"Total LDM","Total LDM",2023-01-25,197888431,"kWh"
"Total LDM","Total LDM",2023-01-26,224345655,"kWh"
"Total LDM","Total LDM",2023-01-27,217132965,"kWh"
"Total LDM","Total LDM",2023-01-28,200548361,"kWh"
"Total LDM","Total LDM",2023-01-29,133296788,"kWh"
"Total LDM","Total LDM",2023-01-30,179079195,"kWh"
"Total LDM","Total LDM",2023-01-31,143160873,"kWh"
"Total LDM","Total LDM",2023-02-01,140126493,"kWh"
"Total LDM","Total LDM",2023-02-02,131815234,"kWh"
"Total LDM","Total LDM",2023-02-03,161317991,"kWh"
"Total LDM","Total LDM",2023-02-04,164754318,"kWh"
"Total LDM","Total LDM",2023-02-05,147041267,"kWh"
"Total LDM","Total LDM",2023-02-06,173877600,"kWh"
"Total LDM","Total LDM",2023-02-07,214912166,"kWh"
"Total LDM","Total LDM",2023-02-08,167573351,"kWh"
"Total LDM","Total LDM",2023-02-09,194519860,"kWh"
"Total LDM","Total LDM",2023-02-10,185020938,"kWh"
"Total LDM","Total LDM",2023-02-11,203888942,"kWh"
"Total LDM","Total LDM",2023-02-12,160061073,"kWh"
"Total LDM","Total LDM",2023-02-13,158119941,"kWh"
"Total LDM","Total LDM",2023-02-14,134990436,"kWh"
"Total LDM","Total LDM",2023-02-15,155549813,"kWh"
"Total LDM","Total LDM",2023-02-16,149250850,"kWh"
"Total LDM","Total LDM",2023-02-17,141849997,"kWh"
"Total LDM","Total LDM",2023-02-18,114103046,"kWh"
"Total LDM","Total LDM",2023-02-19,111093076,"kWh"
"Total LDM","Total LDM",2023-02-20,156101492,"kWh"
"Total LDM","Total LDM",2023-02-21,179126713,"kWh"
"Total LDM","Total LDM",2023-02-22,178307411,"kWh"
"Total LDM","Total LDM",2023-02-23,201714447,"kWh"
"Total LDM","Total LDM",2023-02-24,184748625,"kWh"
"Total LDM","Total LDM",2023-02-25,185089999,"kWh"
"Total LDM","Total LDM",2023-02-26,163355064,"kWh"
"Total LDM","Total LDM",2023-02-27,203642775,"kWh"
"Total LDM","Total LDM",2023-02-28,209203666,"kWh"
"Total LDM","Total LDM",2023-03-01,208414020,"kWh"
"Total LDM","Total LDM",2023-03-02,218505704,"kWh"
"Total LDM","Total LDM",2023-03-03,232726252,"kWh"
"Total LDM","Total LDM",2023-03-04,219095252,"kWh"
"Total LDM","Total LDM",2023-03-05,198652215,"kWh"
"Total LDM","Total LDM",2023-03-06,220098431,"kWh"
"Total LDM","Total LDM",2023-03-07,214970544,"kWh"
"Total LDM","Total LDM",2023-03-08,205087489,"kWh"
"Total LDM","Total LDM",2023-03-09,184065789,"kWh"
"Total LDM","Total LDM",2023-03-10,220359959,"kWh"
"Total LDM","Total LDM",2023-03-11,159803827,"kWh"
"Total LDM","Total LDM",2023-03-12,112046742,"kWh"
"Total LDM","Total LDM",2023-03-13,134745603,"kWh"
"Total LDM","Total LDM",2023-03-14,215407411,"kWh"
"Total LDM","Total LDM",2023-03-15,181788715,"kWh"
"Total LDM","Total LDM",2023-03-16,163711417,"kWh"
"Total LDM","Total LDM",2023-03-17,185762286,"kWh"
"Total LDM","Total LDM",2023-03-18,138539298,"kWh"
"Total LDM","Total LDM",2023-03-19,166036120,"kWh"
"Total LDM","Total LDM",2023-03-20,184258124,"kWh"
"Total LDM","Total LDM",2023-03-21,145820053,"kWh"
"Total LDM","Total LDM",2023-03-22,129380569,"kWh"
