date,demand,idt
2020-06-18,68240473.0,pt-tso-0001dis-00001exit
2020-06-19,65304473.0,pt-tso-0001dis-00001exit
2020-06-20,43718487.0,pt-tso-0001dis-00001exit
2020-06-21,37589191.0,pt-tso-0001dis-00001exit
2020-06-22,63253048.0,pt-tso-0001dis-00001exit
2020-06-23,64468816.0,pt-tso-0001dis-00001exit
2020-06-24,62547656.0,pt-tso-0001dis-00001exit
2020-06-25,67481729.0,pt-tso-0001dis-00001exit
2020-06-26,65163846.0,pt-tso-0001dis-00001exit
2020-06-27,44067681.0,pt-tso-0001dis-00001exit
2020-06-28,38429677.0,pt-tso-0001dis-00001exit
2020-06-29,65013928.0,pt-tso-0001dis-00001exit
2020-06-30,67079621.0,pt-tso-0001dis-00001exit
2020-07-01,68333080.0,pt-tso-0001dis-00001exit
2020-07-02,69512888.0,pt-tso-0001dis-00001exit
2020-07-03,66223336.0,pt-tso-0001dis-00001exit
2020-07-04,43875637.0,pt-tso-0001dis-00001exit
2020-07-05,38602086.0,pt-tso-0001dis-00001exit
2020-07-06,65192875.0,pt-tso-0001dis-00001exit
2020-07-07,68683134.0,pt-tso-0001dis-00001exit
2020-07-08,68337877.0,pt-tso-0001dis-00001exit
2020-07-09,68105139.0,pt-tso-0001dis-00001exit
2020-07-10,64558858.0,pt-tso-0001dis-00001exit
2020-07-11,43146984.0,pt-tso-0001dis-00001exit
2020-07-12,38711469.0,pt-tso-0001dis-00001exit
2020-07-13,63636704.0,pt-tso-0001dis-00001exit
2020-07-14,66269613.0,pt-tso-0001dis-00001exit
2020-07-15,65751855.0,pt-tso-0001dis-00001exit
2020-07-16,64053030.0,pt-tso-0001dis-00001exit
2020-07-17,60862409.0,pt-tso-0001dis-00001exit
2020-07-18,40840473.0,pt-tso-0001dis-00001exit
2020-07-19,35889010.0,pt-tso-0001dis-00001exit
2020-07-20,62660443.0,pt-tso-0001dis-00001exit
2020-07-21,65363443.0,pt-tso-0001dis-00001exit
2020-07-22,65641577.0,pt-tso-0001dis-00001exit
2020-07-23,66739365.0,pt-tso-0001dis-00001exit
2020-07-24,64685883.0,pt-tso-0001dis-00001exit
2020-07-25,43914556.0,pt-tso-0001dis-00001exit
2020-07-26,38174442.0,pt-tso-0001dis-00001exit
2020-07-27,65164246.0,pt-tso-0001dis-00001exit
2020-07-28,67231972.0,pt-tso-0001dis-00001exit
2020-07-29,67474699.0,pt-tso-0001dis-00001exit
2020-07-30,67357259.0,pt-tso-0001dis-00001exit
2020-07-31,64140805.0,pt-tso-0001dis-00001exit
2020-08-01,43527592.0,pt-tso-0001dis-00001exit
2020-08-02,39101051.0,pt-tso-0001dis-00001exit
2020-08-03,63950907.0,pt-tso-0001dis-00001exit
2020-08-04,66316843.0,pt-tso-0001dis-00001exit
2020-08-05,66370407.0,pt-tso-0001dis-00001exit
2020-08-06,65969052.0,pt-tso-0001dis-00001exit
2020-08-07,63081459.0,pt-tso-0001dis-00001exit
2020-08-08,43427162.0,pt-tso-0001dis-00001exit
2020-08-09,38618504.0,pt-tso-0001dis-00001exit
2020-08-10,61450145.0,pt-tso-0001dis-00001exit
2020-08-11,63752256.0,pt-tso-0001dis-00001exit
2020-08-12,63897376.0,pt-tso-0001dis-00001exit
2020-08-13,62180792.0,pt-tso-0001dis-00001exit
2020-08-14,58478355.0,pt-tso-0001dis-00001exit
2020-08-15,37494731.0,pt-tso-0001dis-00001exit
2020-08-16,36301447.0,pt-tso-0001dis-00001exit
2020-08-17,57024522.0,pt-tso-0001dis-00001exit
2020-08-18,58822517.0,pt-tso-0001dis-00001exit
2020-08-19,58466363.0,pt-tso-0001dis-00001exit
2020-08-20,57609183.0,pt-tso-0001dis-00001exit
2020-08-21,57547212.0,pt-tso-0001dis-00001exit
2020-08-22,42558025.0,pt-tso-0001dis-00001exit
2020-08-23,37515357.0,pt-tso-0001dis-00001exit
2020-08-24,58279367.0,pt-tso-0001dis-00001exit
2020-08-25,59419943.0,pt-tso-0001dis-00001exit
2020-08-26,60008733.0,pt-tso-0001dis-00001exit
2020-08-27,59943021.0,pt-tso-0001dis-00001exit
2020-08-28,60404796.0,pt-tso-0001dis-00001exit
2020-08-29,44770257.0,pt-tso-0001dis-00001exit
2020-08-30,39627103.0,pt-tso-0001dis-00001exit
2020-08-31,64021961.0,pt-tso-0001dis-00001exit
2020-09-01,69474229.0,pt-tso-0001dis-00001exit
2020-09-02,71419767.0,pt-tso-0001dis-00001exit
2020-09-03,71056086.0,pt-tso-0001dis-00001exit
2020-09-04,69368829.0,pt-tso-0001dis-00001exit
2020-09-05,47525673.0,pt-tso-0001dis-00001exit
2020-09-06,41752783.0,pt-tso-0001dis-00001exit
2020-09-07,69919661.0,pt-tso-0001dis-00001exit
2020-09-08,72637551.0,pt-tso-0001dis-00001exit
2020-09-09,72626558.0,pt-tso-0001dis-00001exit
2020-09-10,73806262.0,pt-tso-0001dis-00001exit
2020-09-11,70961132.0,pt-tso-0001dis-00001exit
2020-09-12,48196943.0,pt-tso-0001dis-00001exit
2020-09-13,41219833.0,pt-tso-0001dis-00001exit
2020-09-14,69822697.0,pt-tso-0001dis-00001exit
2020-09-15,73228405.0,pt-tso-0001dis-00001exit
2020-09-16,74720596.0,pt-tso-0001dis-00001exit
2020-09-17,74484514.0,pt-tso-0001dis-00001exit
2020-09-18,71753784.0,pt-tso-0001dis-00001exit
2020-09-19,48650907.0,pt-tso-0001dis-00001exit
2020-09-20,42080201.0,pt-tso-0001dis-00001exit
2020-09-21,69277094.0,pt-tso-0001dis-00001exit
2020-09-22,75471366.0,pt-tso-0001dis-00001exit
2020-09-23,76159029.0,pt-tso-0001dis-00001exit
2020-09-24,75467738.0,pt-tso-0001dis-00001exit
2020-09-25,74989239.0,pt-tso-0001dis-00001exit
2020-09-26,53604878.0,pt-tso-0001dis-00001exit
2020-09-27,46874474.0,pt-tso-0001dis-00001exit
2020-09-28,75473901.0,pt-tso-0001dis-00001exit
2020-09-29,77922233.0,pt-tso-0001dis-00001exit
2020-09-30,78675317.0,pt-tso-0001dis-00001exit
2020-10-01,77066552.0,pt-tso-0001dis-00001exit
2020-10-02,73874893.0,pt-tso-0001dis-00001exit
2020-10-03,52101277.0,pt-tso-0001dis-00001exit
2020-10-04,43170156.0,pt-tso-0001dis-00001exit
2020-10-05,49137483.0,pt-tso-0001dis-00001exit
2020-10-06,72686207.0,pt-tso-0001dis-00001exit
2020-10-07,74710257.0,pt-tso-0001dis-00001exit
2020-10-08,75240625.0,pt-tso-0001dis-00001exit
2020-10-09,73555825.0,pt-tso-0001dis-00001exit
2020-10-10,50019052.0,pt-tso-0001dis-00001exit
2020-10-11,44988363.0,pt-tso-0001dis-00001exit
2020-10-12,72465298.0,pt-tso-0001dis-00001exit
2020-10-13,75395891.0,pt-tso-0001dis-00001exit
2020-10-14,77271985.0,pt-tso-0001dis-00001exit
2020-10-15,77695935.0,pt-tso-0001dis-00001exit
2020-10-16,74635894.0,pt-tso-0001dis-00001exit
2020-10-17,52130955.0,pt-tso-0001dis-00001exit
2020-10-18,45852117.0,pt-tso-0001dis-00001exit
2020-10-19,75186769.0,pt-tso-0001dis-00001exit
2020-10-20,78790225.0,pt-tso-0001dis-00001exit
2020-10-21,79307154.0,pt-tso-0001dis-00001exit
2020-10-22,80583108.0,pt-tso-0001dis-00001exit
2020-10-23,78122758.0,pt-tso-0001dis-00001exit
2020-10-24,56862223.0,pt-tso-0001dis-00001exit
2020-10-25,48931035.0,pt-tso-0001dis-00001exit
2020-10-26,80094909.0,pt-tso-0001dis-00001exit
2020-10-27,82408344.0,pt-tso-0001dis-00001exit
2020-10-28,80855145.0,pt-tso-0001dis-00001exit
2020-10-29,80857674.0,pt-tso-0001dis-00001exit
2020-10-30,76613946.0,pt-tso-0001dis-00001exit
2020-10-31,54600998.0,pt-tso-0001dis-00001exit
2020-11-01,48628514.0,pt-tso-0001dis-00001exit
2020-11-02,77303713.0,pt-tso-0001dis-00001exit
2020-11-03,82277032.0,pt-tso-0001dis-00001exit
2020-11-04,84468451.0,pt-tso-0001dis-00001exit
2020-11-05,83371816.0,pt-tso-0001dis-00001exit
2020-11-06,80959995.0,pt-tso-0001dis-00001exit
2020-11-07,56610944.0,pt-tso-0001dis-00001exit
2020-11-08,50706533.0,pt-tso-0001dis-00001exit
2020-11-09,80244723.0,pt-tso-0001dis-00001exit
2020-11-10,82351617.0,pt-tso-0001dis-00001exit
2020-11-11,81860592.0,pt-tso-0001dis-00001exit
2020-11-12,80970701.0,pt-tso-0001dis-00001exit
2020-11-13,77400972.0,pt-tso-0001dis-00001exit
2020-11-14,53815927.0,pt-tso-0001dis-00001exit
2020-11-15,48734321.0,pt-tso-0001dis-00001exit
2020-11-16,79521653.0,pt-tso-0001dis-00001exit
2020-11-17,81106506.0,pt-tso-0001dis-00001exit
2020-11-18,81256782.0,pt-tso-0001dis-00001exit
2020-11-19,80149763.0,pt-tso-0001dis-00001exit
2020-11-20,77297977.0,pt-tso-0001dis-00001exit
2020-11-21,56519134.0,pt-tso-0001dis-00001exit
2020-11-22,50962262.0,pt-tso-0001dis-00001exit
2020-11-23,80736194.0,pt-tso-0001dis-00001exit
2020-11-24,83479428.0,pt-tso-0001dis-00001exit
2020-11-25,85348530.0,pt-tso-0001dis-00001exit
2020-11-26,84648248.0,pt-tso-0001dis-00001exit
2020-11-27,81076532.0,pt-tso-0001dis-00001exit
2020-11-28,58598504.0,pt-tso-0001dis-00001exit
2020-11-29,52338965.0,pt-tso-0001dis-00001exit
2020-11-30,71958535.0,pt-tso-0001dis-00001exit
2020-12-01,60037080.0,pt-tso-0001dis-00001exit
2020-12-02,84824818.0,pt-tso-0001dis-00001exit
2020-12-03,88323552.0,pt-tso-0001dis-00001exit
2020-12-04,89849618.0,pt-tso-0001dis-00001exit
2020-12-05,65413289.0,pt-tso-0001dis-00001exit
2020-12-06,56621558.0,pt-tso-0001dis-00001exit
2020-12-07,73856930.0,pt-tso-0001dis-00001exit
2020-12-08,62061486.0,pt-tso-0001dis-00001exit
2020-12-09,88162290.0,pt-tso-0001dis-00001exit
2020-12-10,86168777.0,pt-tso-0001dis-00001exit
2020-12-11,84578419.0,pt-tso-0001dis-00001exit
2020-12-12,59299368.0,pt-tso-0001dis-00001exit
2020-12-13,52350513.0,pt-tso-0001dis-00001exit
2020-12-14,83263112.0,pt-tso-0001dis-00001exit
2020-12-15,87852352.0,pt-tso-0001dis-00001exit
2020-12-16,89384783.0,pt-tso-0001dis-00001exit
2020-12-17,88896540.0,pt-tso-0001dis-00001exit
2020-12-18,85208806.0,pt-tso-0001dis-00001exit
2020-12-19,62365715.0,pt-tso-0001dis-00001exit
2020-12-20,54578545.0,pt-tso-0001dis-00001exit
2020-12-21,79748460.0,pt-tso-0001dis-00001exit
2020-12-22,78124880.0,pt-tso-0001dis-00001exit
2020-12-23,72498446.0,pt-tso-0001dis-00001exit
2020-12-24,55329860.0,pt-tso-0001dis-00001exit
2020-12-25,42436197.0,pt-tso-0001dis-00001exit
2020-12-26,51821306.0,pt-tso-0001dis-00001exit
2020-12-27,51869709.0,pt-tso-0001dis-00001exit
2020-12-28,71413809.0,pt-tso-0001dis-00001exit
2020-12-29,73414877.0,pt-tso-0001dis-00001exit
2020-12-30,72243929.0,pt-tso-0001dis-00001exit
2020-12-31,59781686.0,pt-tso-0001dis-00001exit
2021-01-01,45806454.0,pt-tso-0001dis-00001exit
2021-01-02,56191773.0,pt-tso-0001dis-00001exit
2021-01-03,58473122.0,pt-tso-0001dis-00001exit
2021-01-04,90927353.0,pt-tso-0001dis-00001exit
2021-01-05,97008635.0,pt-tso-0001dis-00001exit
2021-01-06,99052469.0,pt-tso-0001dis-00001exit
2021-01-07,98720929.0,pt-tso-0001dis-00001exit
2021-01-08,99403822.0,pt-tso-0001dis-00001exit
2021-01-09,72695043.0,pt-tso-0001dis-00001exit
2021-01-10,66862972.0,pt-tso-0001dis-00001exit
2021-01-11,97773399.0,pt-tso-0001dis-00001exit
2021-01-12,101041458.0,pt-tso-0001dis-00001exit
2021-01-13,101618732.0,pt-tso-0001dis-00001exit
2021-01-14,98582719.0,pt-tso-0001dis-00001exit
2021-01-15,93149924.0,pt-tso-0001dis-00001exit
2021-01-16,68735696.0,pt-tso-0001dis-00001exit
2021-01-17,63849850.0,pt-tso-0001dis-00001exit
2021-01-18,93526963.0,pt-tso-0001dis-00001exit
2021-01-19,96001752.0,pt-tso-0001dis-00001exit
2021-01-20,92435641.0,pt-tso-0001dis-00001exit
2021-01-21,89773847.0,pt-tso-0001dis-00001exit
2021-01-22,87435017.0,pt-tso-0001dis-00001exit
2021-01-23,63609734.0,pt-tso-0001dis-00001exit
2021-01-24,57950948.0,pt-tso-0001dis-00001exit
2021-01-25,85200381.0,pt-tso-0001dis-00001exit
2021-01-26,85388181.0,pt-tso-0001dis-00001exit
2021-01-27,85543056.0,pt-tso-0001dis-00001exit
2021-01-28,84950657.0,pt-tso-0001dis-00001exit
2021-01-29,82892725.0,pt-tso-0001dis-00001exit
2021-01-30,59384324.0,pt-tso-0001dis-00001exit
2021-01-31,54404725.0,pt-tso-0001dis-00001exit
2021-02-01,82702879.0,pt-tso-0001dis-00001exit
2021-02-02,85189173.0,pt-tso-0001dis-00001exit
2021-02-03,84034198.0,pt-tso-0001dis-00001exit
2021-02-04,85176348.0,pt-tso-0001dis-00001exit
2021-02-05,84635740.0,pt-tso-0001dis-00001exit
2021-02-06,62130602.0,pt-tso-0001dis-00001exit
2021-02-07,56770518.0,pt-tso-0001dis-00001exit
2021-02-08,85336950.0,pt-tso-0001dis-00001exit
2021-02-09,88608481.0,pt-tso-0001dis-00001exit
2021-02-10,87653490.0,pt-tso-0001dis-00001exit
2021-02-11,85532879.0,pt-tso-0001dis-00001exit
2021-02-12,82043224.0,pt-tso-0001dis-00001exit
2021-02-13,60593764.0,pt-tso-0001dis-00001exit
2021-02-14,51592443.0,pt-tso-0001dis-00001exit
2021-02-15,72478589.0,pt-tso-0001dis-00001exit
2021-02-16,70336539.0,pt-tso-0001dis-00001exit
2021-02-17,81939781.0,pt-tso-0001dis-00001exit
2021-02-18,81609066.0,pt-tso-0001dis-00001exit
2021-02-19,78667937.0,pt-tso-0001dis-00001exit
2021-02-20,58132280.0,pt-tso-0001dis-00001exit
2021-02-21,54042578.0,pt-tso-0001dis-00001exit
2021-02-22,82553090.0,pt-tso-0001dis-00001exit
2021-02-23,82661864.0,pt-tso-0001dis-00001exit
2021-02-24,82567910.0,pt-tso-0001dis-00001exit
2021-02-25,83607384.0,pt-tso-0001dis-00001exit
2021-02-26,80133417.0,pt-tso-0001dis-00001exit
2021-02-27,55798299.0,pt-tso-0001dis-00001exit
2021-02-28,49610288.0,pt-tso-0001dis-00001exit
2021-03-01,79280379.0,pt-tso-0001dis-00001exit
2021-03-02,82920557.0,pt-tso-0001dis-00001exit
2021-03-03,81055716.0,pt-tso-0001dis-00001exit
2021-03-04,79836695.0,pt-tso-0001dis-00001exit
2021-03-05,79053149.0,pt-tso-0001dis-00001exit
2021-03-06,55562911.0,pt-tso-0001dis-00001exit
2021-03-07,50584633.0,pt-tso-0001dis-00001exit
2021-03-08,80821904.0,pt-tso-0001dis-00001exit
2021-03-09,83489768.0,pt-tso-0001dis-00001exit
2021-03-10,83035181.0,pt-tso-0001dis-00001exit
2021-03-11,82757893.0,pt-tso-0001dis-00001exit
2021-03-12,80646800.0,pt-tso-0001dis-00001exit
2021-03-13,57722633.0,pt-tso-0001dis-00001exit
2021-03-14,53250448.0,pt-tso-0001dis-00001exit
2021-03-15,79398149.0,pt-tso-0001dis-00001exit
2021-03-16,79842026.0,pt-tso-0001dis-00001exit
2021-03-17,79033032.0,pt-tso-0001dis-00001exit
2021-03-18,79143095.0,pt-tso-0001dis-00001exit
2021-03-19,76944263.0,pt-tso-0001dis-00001exit
2021-03-20,55513816.0,pt-tso-0001dis-00001exit
2021-03-21,51323922.0,pt-tso-0001dis-00001exit
2021-03-22,78753040.0,pt-tso-0001dis-00001exit
2021-03-23,80628218.0,pt-tso-0001dis-00001exit
2021-03-24,81907274.0,pt-tso-0001dis-00001exit
2021-03-25,81485652.0,pt-tso-0001dis-00001exit
2021-03-26,78290946.0,pt-tso-0001dis-00001exit
2021-03-27,52883222.0,pt-tso-0001dis-00001exit
2021-03-28,47241777.0,pt-tso-0001dis-00001exit
2021-03-29,76051973.0,pt-tso-0001dis-00001exit
2021-03-30,78084847.0,pt-tso-0001dis-00001exit
2021-03-31,75918191.0,pt-tso-0001dis-00001exit
2021-04-01,73436214.0,pt-tso-0001dis-00001exit
2021-04-02,51480651.0,pt-tso-0001dis-00001exit
2021-04-03,47555419.0,pt-tso-0001dis-00001exit
2021-04-04,41817728.0,pt-tso-0001dis-00001exit
2021-04-05,65643022.0,pt-tso-0001dis-00001exit
2021-04-06,76718216.0,pt-tso-0001dis-00001exit
2021-04-07,77684292.0,pt-tso-0001dis-00001exit
2021-04-08,77086979.0,pt-tso-0001dis-00001exit
2021-04-09,74144089.0,pt-tso-0001dis-00001exit
2021-04-10,52257619.0,pt-tso-0001dis-00001exit
2021-04-11,46710905.0,pt-tso-0001dis-00001exit
2021-04-12,76346671.0,pt-tso-0001dis-00001exit
2021-04-13,78780280.0,pt-tso-0001dis-00001exit
2021-04-14,78726001.0,pt-tso-0001dis-00001exit
2021-04-15,77828242.0,pt-tso-0001dis-00001exit
2021-04-16,74122603.0,pt-tso-0001dis-00001exit
2021-04-17,52555546.0,pt-tso-0001dis-00001exit
2021-04-18,47815551.0,pt-tso-0001dis-00001exit
2021-04-19,75503338.0,pt-tso-0001dis-00001exit
2021-04-20,79250159.0,pt-tso-0001dis-00001exit
2021-04-21,80028527.0,pt-tso-0001dis-00001exit
2021-04-22,79813658.0,pt-tso-0001dis-00001exit
2021-04-23,77831771.0,pt-tso-0001dis-00001exit
2021-04-24,54181807.0,pt-tso-0001dis-00001exit
2021-04-25,47534900.0,pt-tso-0001dis-00001exit
2021-04-26,76316955.0,pt-tso-0001dis-00001exit
2021-04-27,78472190.0,pt-tso-0001dis-00001exit
2021-04-28,80456247.0,pt-tso-0001dis-00001exit
2021-04-29,79747362.0,pt-tso-0001dis-00001exit
2021-04-30,76278279.0,pt-tso-0001dis-00001exit
2021-05-01,49483108.0,pt-tso-0001dis-00001exit
2021-05-02,48361648.0,pt-tso-0001dis-00001exit
2021-05-03,76493501.0,pt-tso-0001dis-00001exit
2021-05-04,79730325.0,pt-tso-0001dis-00001exit
2021-05-05,79216366.0,pt-tso-0001dis-00001exit
2021-05-06,78102242.0,pt-tso-0001dis-00001exit
2021-05-07,74386466.0,pt-tso-0001dis-00001exit
2021-05-08,51545450.0,pt-tso-0001dis-00001exit
2021-05-09,46013600.0,pt-tso-0001dis-00001exit
2021-05-10,77366803.0,pt-tso-0001dis-00001exit
2021-05-11,79248568.0,pt-tso-0001dis-00001exit
2021-05-12,78712401.0,pt-tso-0001dis-00001exit
2021-05-13,78147805.0,pt-tso-0001dis-00001exit
2021-05-14,75900544.0,pt-tso-0001dis-00001exit
2021-05-15,52600154.0,pt-tso-0001dis-00001exit
2021-05-16,46179285.0,pt-tso-0001dis-00001exit
2021-05-17,75577671.0,pt-tso-0001dis-00001exit
2021-05-18,79063876.0,pt-tso-0001dis-00001exit
2021-05-19,78749094.0,pt-tso-0001dis-00001exit
2021-05-20,77222260.0,pt-tso-0001dis-00001exit
2021-05-21,74416206.0,pt-tso-0001dis-00001exit
2021-05-22,53115731.0,pt-tso-0001dis-00001exit
2021-05-23,46403266.0,pt-tso-0001dis-00001exit
2021-05-24,75578895.0,pt-tso-0001dis-00001exit
2021-05-25,78114985.0,pt-tso-0001dis-00001exit
2021-05-26,78358204.0,pt-tso-0001dis-00001exit
2021-05-27,76273193.0,pt-tso-0001dis-00001exit
2021-05-28,72716685.0,pt-tso-0001dis-00001exit
2021-05-29,50646577.0,pt-tso-0001dis-00001exit
2021-05-30,44800671.0,pt-tso-0001dis-00001exit
2021-05-31,72280761.0,pt-tso-0001dis-00001exit
2021-06-01,75413804.0,pt-tso-0001dis-00001exit
2021-06-02,73832085.0,pt-tso-0001dis-00001exit
2021-06-03,52419000.0,pt-tso-0001dis-00001exit
2021-06-04,64967485.0,pt-tso-0001dis-00001exit
2021-06-05,48120740.0,pt-tso-0001dis-00001exit
2021-06-06,44380132.0,pt-tso-0001dis-00001exit
2021-06-07,72737161.0,pt-tso-0001dis-00001exit
2021-06-08,74187571.0,pt-tso-0001dis-00001exit
2021-06-09,72478607.0,pt-tso-0001dis-00001exit
2021-06-10,53296700.0,pt-tso-0001dis-00001exit
2021-06-11,63213870.0,pt-tso-0001dis-00001exit
2021-06-12,46326227.0,pt-tso-0001dis-00001exit
2021-06-13,42466717.0,pt-tso-0001dis-00001exit
2021-06-14,70788046.0,pt-tso-0001dis-00001exit
2021-06-15,71888906.0,pt-tso-0001dis-00001exit
2021-06-16,74857526.0,pt-tso-0001dis-00001exit
2021-06-17,74922252.0,pt-tso-0001dis-00001exit
2021-06-18,73232453.0,pt-tso-0001dis-00001exit
2021-06-19,51436143.0,pt-tso-0001dis-00001exit
2021-06-20,45239490.0,pt-tso-0001dis-00001exit
2021-06-21,73677764.0,pt-tso-0001dis-00001exit
2021-06-22,76665254.0,pt-tso-0001dis-00001exit
2021-06-23,74143075.0,pt-tso-0001dis-00001exit
2021-06-24,69568005.0,pt-tso-0001dis-00001exit
2021-06-25,68076387.0,pt-tso-0001dis-00001exit
2021-06-26,47864201.0,pt-tso-0001dis-00001exit
2021-06-27,43332691.0,pt-tso-0001dis-00001exit
2021-06-28,72439022.0,pt-tso-0001dis-00001exit
2021-06-29,75190709.0,pt-tso-0001dis-00001exit
2021-06-30,75183150.0,pt-tso-0001dis-00001exit
2021-07-01,75774508.0,pt-tso-0001dis-00001exit
2021-07-02,72023951.0,pt-tso-0001dis-00001exit
2021-07-03,49801823.0,pt-tso-0001dis-00001exit
2021-07-04,43146617.0,pt-tso-0001dis-00001exit
2021-07-05,72593594.0,pt-tso-0001dis-00001exit
2021-07-06,74879960.0,pt-tso-0001dis-00001exit
2021-07-07,74597439.0,pt-tso-0001dis-00001exit
2021-07-08,73929003.0,pt-tso-0001dis-00001exit
2021-07-09,70369665.0,pt-tso-0001dis-00001exit
2021-07-10,47442737.0,pt-tso-0001dis-00001exit
2021-07-11,42459573.0,pt-tso-0001dis-00001exit
2021-07-12,72495184.0,pt-tso-0001dis-00001exit
2021-07-13,73141660.0,pt-tso-0001dis-00001exit
2021-07-14,72900879.0,pt-tso-0001dis-00001exit
2021-07-15,71099934.0,pt-tso-0001dis-00001exit
2021-07-16,67740939.0,pt-tso-0001dis-00001exit
2021-07-17,45327345.0,pt-tso-0001dis-00001exit
2021-07-18,40477126.0,pt-tso-0001dis-00001exit
2021-07-19,69989901.0,pt-tso-0001dis-00001exit
2021-07-20,72901040.0,pt-tso-0001dis-00001exit
2021-07-21,72851295.0,pt-tso-0001dis-00001exit
2021-07-22,73071981.0,pt-tso-0001dis-00001exit
2021-07-23,69380144.0,pt-tso-0001dis-00001exit
2021-07-24,45813155.0,pt-tso-0001dis-00001exit
2021-07-25,40741651.0,pt-tso-0001dis-00001exit
2021-07-26,68302580.0,pt-tso-0001dis-00001exit
2021-07-27,71989208.0,pt-tso-0001dis-00001exit
2021-07-28,71248803.0,pt-tso-0001dis-00001exit
2021-07-29,70823356.0,pt-tso-0001dis-00001exit
2021-07-30,67186326.0,pt-tso-0001dis-00001exit
2021-07-31,45449960.0,pt-tso-0001dis-00001exit
2021-08-01,39810295.0,pt-tso-0001dis-00001exit
2021-08-02,63862556.0,pt-tso-0001dis-00001exit
2021-08-03,66228711.0,pt-tso-0001dis-00001exit
2021-08-04,67100784.0,pt-tso-0001dis-00001exit
2021-08-05,66518537.0,pt-tso-0001dis-00001exit
2021-08-06,63905905.0,pt-tso-0001dis-00001exit
2021-08-07,46237562.0,pt-tso-0001dis-00001exit
2021-08-08,40406224.0,pt-tso-0001dis-00001exit
2021-08-09,59550998.0,pt-tso-0001dis-00001exit
2021-08-10,61511472.0,pt-tso-0001dis-00001exit
2021-08-11,60947925.0,pt-tso-0001dis-00001exit
2021-08-12,60680195.0,pt-tso-0001dis-00001exit
2021-08-13,56947552.0,pt-tso-0001dis-00001exit
2021-08-14,43084249.0,pt-tso-0001dis-00001exit
2021-08-15,38890846.0,pt-tso-0001dis-00001exit
2021-08-16,55223994.0,pt-tso-0001dis-00001exit
2021-08-17,57364591.0,pt-tso-0001dis-00001exit
2021-08-18,57609151.0,pt-tso-0001dis-00001exit
2021-08-19,58050545.0,pt-tso-0001dis-00001exit
2021-08-20,56014278.0,pt-tso-0001dis-00001exit
2021-08-21,42765253.0,pt-tso-0001dis-00001exit
2021-08-22,38885582.0,pt-tso-0001dis-00001exit
2021-08-23,55982273.0,pt-tso-0001dis-00001exit
2021-08-24,57897142.0,pt-tso-0001dis-00001exit
2021-08-25,60463328.0,pt-tso-0001dis-00001exit
2021-08-26,61282603.0,pt-tso-0001dis-00001exit
2021-08-27,60100488.0,pt-tso-0001dis-00001exit
2021-08-28,46339259.0,pt-tso-0001dis-00001exit
2021-08-29,41795007.0,pt-tso-0001dis-00001exit
2021-08-30,62132026.0,pt-tso-0001dis-00001exit
2021-08-31,65550739.0,pt-tso-0001dis-00001exit
2021-09-01,66593652.0,pt-tso-0001dis-00001exit
2021-09-02,67560918.0,pt-tso-0001dis-00001exit
2021-09-03,66016748.0,pt-tso-0001dis-00001exit
2021-09-04,48779374.0,pt-tso-0001dis-00001exit
2021-09-05,43979752.0,pt-tso-0001dis-00001exit
2021-09-06,69725782.0,pt-tso-0001dis-00001exit
2021-09-07,73020384.0,pt-tso-0001dis-00001exit
2021-09-08,73413805.0,pt-tso-0001dis-00001exit
2021-09-09,73044505.0,pt-tso-0001dis-00001exit
2021-09-10,71737966.0,pt-tso-0001dis-00001exit
2021-09-11,51289075.0,pt-tso-0001dis-00001exit
2021-09-12,45588614.0,pt-tso-0001dis-00001exit
2021-09-13,69885799.0,pt-tso-0001dis-00001exit
2021-09-14,74129526.0,pt-tso-0001dis-00001exit
2021-09-15,73624497.0,pt-tso-0001dis-00001exit
2021-09-16,73627709.0,pt-tso-0001dis-00001exit
2021-09-17,72383209.0,pt-tso-0001dis-00001exit
2021-09-18,52166985.0,pt-tso-0001dis-00001exit
2021-09-19,47352975.0,pt-tso-0001dis-00001exit
2021-09-20,74681367.0,pt-tso-0001dis-00001exit
2021-09-21,76007623.0,pt-tso-0001dis-00001exit
2021-09-22,75673308.0,pt-tso-0001dis-00001exit
2021-09-23,76320596.0,pt-tso-0001dis-00001exit
2021-09-24,74415547.0,pt-tso-0001dis-00001exit
2021-09-25,53323428.0,pt-tso-0001dis-00001exit
2021-09-26,48371780.0,pt-tso-0001dis-00001exit
2021-09-27,74750844.0,pt-tso-0001dis-00001exit
2021-09-28,78305516.0,pt-tso-0001dis-00001exit
2021-09-29,77754194.0,pt-tso-0001dis-00001exit
2021-09-30,78823137.0,pt-tso-0001dis-00001exit
2021-10-01,74068135.0,pt-tso-0001dis-00001exit
2021-10-02,51209041.0,pt-tso-0001dis-00001exit
2021-10-03,45073658.0,pt-tso-0001dis-00001exit
2021-10-04,63685051.0,pt-tso-0001dis-00001exit
2021-10-05,52634960.0,pt-tso-0001dis-00001exit
2021-10-06,72361352.0,pt-tso-0001dis-00001exit
2021-10-07,73023157.0,pt-tso-0001dis-00001exit
2021-10-08,71525296.0,pt-tso-0001dis-00001exit
2021-10-09,49739630.0,pt-tso-0001dis-00001exit
2021-10-10,44839260.0,pt-tso-0001dis-00001exit
2021-10-11,69464318.0,pt-tso-0001dis-00001exit
2021-10-12,71713756.0,pt-tso-0001dis-00001exit
